A,B,C,D,E
"(19.731, 20.079]","(20.716, 21.064]","(8.861, 11.776]","(103.906, 105.073]","(343.367, 346.907]"
"(20.35, 20.624]","(20.181, 20.442]","(14.152, 14.539]","(100.648, 101.695]","(346.907, 349.819]"
"(19.191, 19.462]","(21.505, 21.93]","(14.816, 15.079]","(101.695, 102.678]","(346.907, 349.819]"
"(19.462, 19.731]","(21.505, 21.93]","(13.865, 14.152]","(103.906, 105.073]","(357.666, 360.912]"
"(16.798, 17.585]","(21.064, 21.505]","(8.861, 11.776]","(100.648, 101.695]","(333.096, 336.953]"
"(13.807, 16.798]","(21.064, 21.505]","(16.812, 17.349]","(91.233, 93.34]","(329.075, 333.096]"
"(20.35, 20.624]","(20.716, 21.064]","(13.523, 13.865]","(103.906, 105.073]","(353.738, 357.666]"
"(18.138, 18.58]","(23.217, 27.099]","(13.047, 13.523]","(105.073, 106.933]","(349.819, 353.738]"
"(20.624, 20.976]","(18.14, 18.588]","(13.523, 13.865]","(96.206, 97.501]","(324.27, 329.075]"
"(21.844, 22.367]","(19.897, 20.181]","(12.559, 13.047]","(100.648, 101.695]","(340.368, 343.367]"
"(19.731, 20.079]","(20.442, 20.716]","(16.812, 17.349]","(100.648, 101.695]","(349.819, 353.738]"
"(20.35, 20.624]","(19.343, 19.62]","(8.861, 11.776]","(98.527, 99.649]","(329.075, 333.096]"
"(16.798, 17.585]","(20.181, 20.442]","(16.812, 17.349]","(93.34, 94.736]","(333.096, 336.953]"
"(21.38, 21.844]","(20.442, 20.716]","(16.073, 16.424]","(108.869, 111.703]","(372.405, 382.891]"
"(13.807, 16.798]","(19.343, 19.62]","(16.073, 16.424]","(88.403, 91.233]","(317.903, 324.27]"
"(18.893, 19.191]","(21.93, 22.403]","(14.152, 14.539]","(100.648, 101.695]","(346.907, 349.819]"
"(17.585, 18.138]","(18.588, 18.971]","(17.349, 18.029]","(93.34, 94.736]","(329.075, 333.096]"
"(19.731, 20.079]","(20.442, 20.716]","(12.559, 13.047]","(101.695, 102.678]","(343.367, 346.907]"
"(19.731, 20.079]","(20.716, 21.064]","(15.719, 16.073]","(101.695, 102.678]","(357.666, 360.912]"
"(16.798, 17.585]","(19.62, 19.897]","(13.865, 14.152]","(88.403, 91.233]","(307.836, 317.903]"
"(18.58, 18.893]","(18.971, 19.343]","(15.412, 15.719]","(98.527, 99.649]","(343.367, 346.907]"
"(16.798, 17.585]","(14.349, 16.757]","(15.412, 15.719]","(76.908, 88.403]","(273.697, 307.836]"
"(18.58, 18.893]","(14.349, 16.757]","(15.079, 15.412]","(76.908, 88.403]","(273.697, 307.836]"
"(20.624, 20.976]","(19.343, 19.62]","(13.523, 13.865]","(96.206, 97.501]","(333.096, 336.953]"
"(16.798, 17.585]","(18.14, 18.588]","(13.865, 14.152]","(76.908, 88.403]","(273.697, 307.836]"
"(23.003, 26.204]","(17.617, 18.14]","(14.152, 14.539]","(101.695, 102.678]","(346.907, 349.819]"
"(18.893, 19.191]","(19.62, 19.897]","(8.861, 11.776]","(98.527, 99.649]","(329.075, 333.096]"
"(20.976, 21.38]","(21.505, 21.93]","(13.047, 13.523]","(105.073, 106.933]","(360.912, 365.052]"
"(23.003, 26.204]","(19.343, 19.62]","(16.424, 16.812]","(106.933, 108.869]","(365.052, 372.405]"
"(13.807, 16.798]","(14.349, 16.757]","(14.152, 14.539]","(76.908, 88.403]","(273.697, 307.836]"
"(18.893, 19.191]","(18.588, 18.971]","(15.719, 16.073]","(93.34, 94.736]","(329.075, 333.096]"
"(19.191, 19.462]","(23.217, 27.099]","(15.719, 16.073]","(111.703, 124.671]","(382.891, 427.107]"
"(17.585, 18.138]","(17.617, 18.14]","(16.812, 17.349]","(88.403, 91.233]","(317.903, 324.27]"
"(21.844, 22.367]","(19.897, 20.181]","(14.816, 15.079]","(101.695, 102.678]","(349.819, 353.738]"
"(19.462, 19.731]","(18.14, 18.588]","(16.812, 17.349]","(97.501, 98.527]","(343.367, 346.907]"
"(22.367, 23.003]","(19.897, 20.181]","(15.412, 15.719]","(102.678, 103.906]","(357.666, 360.912]"
"(18.58, 18.893]","(23.217, 27.099]","(11.776, 12.559]","(106.933, 108.869]","(357.666, 360.912]"
"(20.624, 20.976]","(21.064, 21.505]","(13.047, 13.523]","(103.906, 105.073]","(353.738, 357.666]"
"(18.893, 19.191]","(18.971, 19.343]","(8.861, 11.776]","(88.403, 91.233]","(273.697, 307.836]"
"(18.893, 19.191]","(19.897, 20.181]","(13.047, 13.523]","(100.648, 101.695]","(340.368, 343.367]"
"(20.35, 20.624]","(22.403, 23.217]","(16.073, 16.424]","(111.703, 124.671]","(382.891, 427.107]"
"(20.976, 21.38]","(18.971, 19.343]","(14.152, 14.539]","(97.501, 98.527]","(333.096, 336.953]"
"(18.138, 18.58]","(20.442, 20.716]","(13.865, 14.152]","(98.527, 99.649]","(340.368, 343.367]"
"(18.138, 18.58]","(21.93, 22.403]","(18.029, 21.885]","(98.527, 99.649]","(349.819, 353.738]"
"(18.58, 18.893]","(20.716, 21.064]","(14.539, 14.816]","(101.695, 102.678]","(346.907, 349.819]"
"(19.462, 19.731]","(18.971, 19.343]","(8.861, 11.776]","(94.736, 96.206]","(317.903, 324.27]"
"(16.798, 17.585]","(20.716, 21.064]","(13.523, 13.865]","(98.527, 99.649]","(336.953, 340.368]"
"(19.191, 19.462]","(19.897, 20.181]","(14.152, 14.539]","(97.501, 98.527]","(333.096, 336.953]"
"(21.844, 22.367]","(20.442, 20.716]","(17.349, 18.029]","(105.073, 106.933]","(365.052, 372.405]"
"(16.798, 17.585]","(21.064, 21.505]","(8.861, 11.776]","(97.501, 98.527]","(324.27, 329.075]"
"(19.462, 19.731]","(19.62, 19.897]","(14.539, 14.816]","(97.501, 98.527]","(336.953, 340.368]"
"(23.003, 26.204]","(18.588, 18.971]","(14.539, 14.816]","(103.906, 105.073]","(360.912, 365.052]"
"(18.58, 18.893]","(21.505, 21.93]","(13.047, 13.523]","(100.648, 101.695]","(340.368, 343.367]"
"(18.138, 18.58]","(20.716, 21.064]","(14.816, 15.079]","(99.649, 100.648]","(340.368, 343.367]"
"(20.35, 20.624]","(21.064, 21.505]","(14.539, 14.816]","(103.906, 105.073]","(357.666, 360.912]"
"(19.731, 20.079]","(19.897, 20.181]","(15.079, 15.412]","(99.649, 100.648]","(349.819, 353.738]"
"(21.38, 21.844]","(22.403, 23.217]","(11.776, 12.559]","(108.869, 111.703]","(360.912, 365.052]"
"(16.798, 17.585]","(21.93, 22.403]","(16.424, 16.812]","(98.527, 99.649]","(343.367, 346.907]"
"(20.079, 20.35]","(19.343, 19.62]","(8.861, 11.776]","(100.648, 101.695]","(333.096, 336.953]"
"(20.079, 20.35]","(19.343, 19.62]","(18.029, 21.885]","(94.736, 96.206]","(343.367, 346.907]"
"(19.731, 20.079]","(21.505, 21.93]","(13.047, 13.523]","(106.933, 108.869]","(360.912, 365.052]"
"(18.138, 18.58]","(18.971, 19.343]","(16.073, 16.424]","(98.527, 99.649]","(346.907, 349.819]"
"(20.35, 20.624]","(21.505, 21.93]","(14.816, 15.079]","(105.073, 106.933]","(357.666, 360.912]"
"(22.367, 23.003]","(18.588, 18.971]","(8.861, 11.776]","(96.206, 97.501]","(317.903, 324.27]"
"(20.079, 20.35]","(19.343, 19.62]","(8.861, 11.776]","(101.695, 102.678]","(333.096, 336.953]"
"(20.079, 20.35]","(19.62, 19.897]","(15.412, 15.719]","(97.501, 98.527]","(336.953, 340.368]"
"(20.624, 20.976]","(17.617, 18.14]","(16.812, 17.349]","(94.736, 96.206]","(336.953, 340.368]"
"(19.462, 19.731]","(19.897, 20.181]","(11.776, 12.559]","(100.648, 101.695]","(336.953, 340.368]"
"(18.58, 18.893]","(21.93, 22.403]","(15.412, 15.719]","(99.649, 100.648]","(346.907, 349.819]"
"(20.624, 20.976]","(23.217, 27.099]","(16.073, 16.424]","(111.703, 124.671]","(382.891, 427.107]"
"(22.367, 23.003]","(18.971, 19.343]","(12.559, 13.047]","(103.906, 105.073]","(349.819, 353.738]"
"(20.976, 21.38]","(19.897, 20.181]","(12.559, 13.047]","(102.678, 103.906]","(346.907, 349.819]"
"(19.462, 19.731]","(21.505, 21.93]","(13.047, 13.523]","(102.678, 103.906]","(346.907, 349.819]"
"(22.367, 23.003]","(18.588, 18.971]","(12.559, 13.047]","(101.695, 102.678]","(340.368, 343.367]"
"(21.38, 21.844]","(23.217, 27.099]","(17.349, 18.029]","(111.703, 124.671]","(382.891, 427.107]"
"(22.367, 23.003]","(18.588, 18.971]","(16.073, 16.424]","(98.527, 99.649]","(346.907, 349.819]"
"(13.807, 16.798]","(20.181, 20.442]","(16.424, 16.812]","(93.34, 94.736]","(329.075, 333.096]"
"(20.35, 20.624]","(23.217, 27.099]","(12.559, 13.047]","(111.703, 124.671]","(372.405, 382.891]"
"(23.003, 26.204]","(18.14, 18.588]","(15.079, 15.412]","(105.073, 106.933]","(360.912, 365.052]"
"(23.003, 26.204]","(19.897, 20.181]","(15.079, 15.412]","(106.933, 108.869]","(365.052, 372.405]"
"(19.731, 20.079]","(19.897, 20.181]","(15.412, 15.719]","(98.527, 99.649]","(343.367, 346.907]"
"(18.58, 18.893]","(20.181, 20.442]","(16.812, 17.349]","(97.501, 98.527]","(340.368, 343.367]"
"(18.138, 18.58]","(18.971, 19.343]","(16.424, 16.812]","(91.233, 93.34]","(329.075, 333.096]"
"(19.731, 20.079]","(18.14, 18.588]","(14.152, 14.539]","(94.736, 96.206]","(324.27, 329.075]"
"(19.731, 20.079]","(14.349, 16.757]","(14.539, 14.816]","(88.403, 91.233]","(307.836, 317.903]"
"(20.624, 20.976]","(19.343, 19.62]","(15.079, 15.412]","(97.501, 98.527]","(336.953, 340.368]"
"(19.462, 19.731]","(19.62, 19.897]","(17.349, 18.029]","(101.695, 102.678]","(349.819, 353.738]"
"(18.58, 18.893]","(20.181, 20.442]","(16.073, 16.424]","(94.736, 96.206]","(333.096, 336.953]"
"(19.462, 19.731]","(21.064, 21.505]","(16.424, 16.812]","(100.648, 101.695]","(349.819, 353.738]"
"(19.462, 19.731]","(20.442, 20.716]","(13.865, 14.152]","(100.648, 101.695]","(343.367, 346.907]"
"(18.893, 19.191]","(16.757, 17.617]","(8.861, 11.776]","(76.908, 88.403]","(273.697, 307.836]"
"(16.798, 17.585]","(14.349, 16.757]","(12.559, 13.047]","(76.908, 88.403]","(273.697, 307.836]"
"(19.462, 19.731]","(18.971, 19.343]","(13.523, 13.865]","(94.736, 96.206]","(324.27, 329.075]"
"(18.58, 18.893]","(19.343, 19.62]","(16.424, 16.812]","(94.736, 96.206]","(333.096, 336.953]"
"(19.191, 19.462]","(20.716, 21.064]","(16.073, 16.424]","(101.695, 102.678]","(353.738, 357.666]"
"(17.585, 18.138]","(21.93, 22.403]","(13.523, 13.865]","(102.678, 103.906]","(349.819, 353.738]"
"(20.976, 21.38]","(19.343, 19.62]","(17.349, 18.029]","(99.649, 100.648]","(353.738, 357.666]"
"(20.624, 20.976]","(18.971, 19.343]","(14.816, 15.079]","(99.649, 100.648]","(343.367, 346.907]"
"(13.807, 16.798]","(18.971, 19.343]","(8.861, 11.776]","(76.908, 88.403]","(273.697, 307.836]"
"(21.844, 22.367]","(21.93, 22.403]","(11.776, 12.559]","(108.869, 111.703]","(360.912, 365.052]"
"(20.079, 20.35]","(19.343, 19.62]","(18.029, 21.885]","(97.501, 98.527]","(349.819, 353.738]"
