A,B,C,D,E
"(20.006, 21.039]","(20.724, 21.787]","(11.033, 12.118]","(100.79, 104.77]","(337.618, 350.402]"
"(20.006, 21.039]","(19.662, 20.724]","(14.288, 15.374]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(20.724, 21.787]","(14.288, 15.374]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(20.724, 21.787]","(13.203, 14.288]","(104.77, 108.75]","(350.402, 363.186]"
"(16.907, 17.94]","(20.724, 21.787]","(11.033, 12.118]","(100.79, 104.77]","(324.834, 337.618]"
"(13.795, 14.841]","(20.724, 21.787]","(16.459, 17.544]","(88.85, 92.83]","(324.834, 337.618]"
"(20.006, 21.039]","(20.724, 21.787]","(13.203, 14.288]","(104.77, 108.75]","(350.402, 363.186]"
"(17.94, 18.973]","(23.912, 24.974]","(13.203, 14.288]","(104.77, 108.75]","(350.402, 363.186]"
"(20.006, 21.039]","(17.537, 18.599]","(13.203, 14.288]","(92.83, 96.81]","(324.834, 337.618]"
"(21.039, 22.072]","(19.662, 20.724]","(12.118, 13.203]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(19.662, 20.724]","(16.459, 17.544]","(100.79, 104.77]","(350.402, 363.186]"
"(20.006, 21.039]","(18.599, 19.662]","(11.033, 12.118]","(96.81, 100.79]","(324.834, 337.618]"
"(16.907, 17.94]","(19.662, 20.724]","(16.459, 17.544]","(92.83, 96.81]","(324.834, 337.618]"
"(21.039, 22.072]","(19.662, 20.724]","(15.374, 16.459]","(108.75, 112.73]","(375.971, 388.755]"
"(15.874, 16.907]","(18.599, 19.662]","(15.374, 16.459]","(88.85, 92.83]","(312.05, 324.834]"
"(18.973, 20.006]","(21.787, 22.849]","(14.288, 15.374]","(100.79, 104.77]","(337.618, 350.402]"
"(17.94, 18.973]","(18.599, 19.662]","(16.459, 17.544]","(92.83, 96.81]","(324.834, 337.618]"
"(20.006, 21.039]","(19.662, 20.724]","(12.118, 13.203]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(20.724, 21.787]","(15.374, 16.459]","(100.79, 104.77]","(350.402, 363.186]"
"(15.874, 16.907]","(19.662, 20.724]","(13.203, 14.288]","(88.85, 92.83]","(312.05, 324.834]"
"(17.94, 18.973]","(18.599, 19.662]","(15.374, 16.459]","(96.81, 100.79]","(337.618, 350.402]"
"(16.907, 17.94]","(15.412, 16.475]","(15.374, 16.459]","(84.869, 88.85]","(299.266, 312.05]"
"(17.94, 18.973]","(15.412, 16.475]","(15.374, 16.459]","(84.869, 88.85]","(286.482, 299.266]"
"(20.006, 21.039]","(18.599, 19.662]","(13.203, 14.288]","(96.81, 100.79]","(324.834, 337.618]"
"(16.907, 17.94]","(17.537, 18.599]","(13.203, 14.288]","(84.869, 88.85]","(299.266, 312.05]"
"(23.105, 24.138]","(17.537, 18.599]","(13.203, 14.288]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(19.662, 20.724]","(11.033, 12.118]","(96.81, 100.79]","(324.834, 337.618]"
"(21.039, 22.072]","(21.787, 22.849]","(12.118, 13.203]","(104.77, 108.75]","(350.402, 363.186]"
"(24.138, 25.171]","(18.599, 19.662]","(16.459, 17.544]","(104.77, 108.75]","(363.186, 375.971]"
"(15.874, 16.907]","(16.475, 17.537]","(14.288, 15.374]","(80.889, 84.869]","(286.482, 299.266]"
"(18.973, 20.006]","(18.599, 19.662]","(15.374, 16.459]","(92.83, 96.81]","(324.834, 337.618]"
"(18.973, 20.006]","(22.849, 23.912]","(15.374, 16.459]","(112.73, 116.711]","(388.755, 401.539]"
"(17.94, 18.973]","(17.537, 18.599]","(16.459, 17.544]","(88.85, 92.83]","(312.05, 324.834]"
"(22.072, 23.105]","(19.662, 20.724]","(14.288, 15.374]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(17.537, 18.599]","(16.459, 17.544]","(96.81, 100.79]","(337.618, 350.402]"
"(22.072, 23.105]","(19.662, 20.724]","(15.374, 16.459]","(100.79, 104.77]","(350.402, 363.186]"
"(17.94, 18.973]","(23.912, 24.974]","(11.033, 12.118]","(104.77, 108.75]","(350.402, 363.186]"
"(20.006, 21.039]","(20.724, 21.787]","(13.203, 14.288]","(104.77, 108.75]","(350.402, 363.186]"
"(18.973, 20.006]","(18.599, 19.662]","(11.033, 12.118]","(88.85, 92.83]","(299.266, 312.05]"
"(18.973, 20.006]","(19.662, 20.724]","(13.203, 14.288]","(100.79, 104.77]","(337.618, 350.402]"
"(20.006, 21.039]","(21.787, 22.849]","(15.374, 16.459]","(108.75, 112.73]","(375.971, 388.755]"
"(21.039, 22.072]","(18.599, 19.662]","(14.288, 15.374]","(96.81, 100.79]","(324.834, 337.618]"
"(17.94, 18.973]","(19.662, 20.724]","(13.203, 14.288]","(96.81, 100.79]","(337.618, 350.402]"
"(17.94, 18.973]","(21.787, 22.849]","(17.544, 18.629]","(96.81, 100.79]","(350.402, 363.186]"
"(17.94, 18.973]","(20.724, 21.787]","(14.288, 15.374]","(100.79, 104.77]","(337.618, 350.402]"
"(18.973, 20.006]","(18.599, 19.662]","(11.033, 12.118]","(92.83, 96.81]","(312.05, 324.834]"
"(16.907, 17.94]","(20.724, 21.787]","(13.203, 14.288]","(96.81, 100.79]","(324.834, 337.618]"
"(18.973, 20.006]","(19.662, 20.724]","(14.288, 15.374]","(96.81, 100.79]","(324.834, 337.618]"
"(22.072, 23.105]","(19.662, 20.724]","(17.544, 18.629]","(104.77, 108.75]","(363.186, 375.971]"
"(16.907, 17.94]","(20.724, 21.787]","(11.033, 12.118]","(96.81, 100.79]","(324.834, 337.618]"
"(18.973, 20.006]","(19.662, 20.724]","(14.288, 15.374]","(96.81, 100.79]","(337.618, 350.402]"
