A,B,C,D,E
"(19.651, 20.62]","(19.482, 20.567]","(15.768, 16.855]","(100.953, 104.715]","(346.907, 357.878]"
"(19.651, 20.62]","(20.567, 21.651]","(15.768, 16.855]","(104.715, 108.476]","(357.878, 368.849]"
"(18.682, 19.651]","(20.567, 21.651]","(17.942, 19.03]","(97.192, 100.953]","(346.907, 357.878]"
"(18.682, 19.651]","(20.567, 21.651]","(16.855, 17.942]","(100.953, 104.715]","(357.878, 368.849]"
"(16.744, 17.713]","(17.314, 18.398]","(14.681, 15.768]","(85.909, 89.67]","(303.021, 313.993]"
"(14.797, 15.775]","(22.735, 23.819]","(11.419, 12.506]","(100.953, 104.715]","(335.935, 346.907]"
"(19.651, 20.62]","(18.398, 19.482]","(13.594, 14.681]","(97.192, 100.953]","(335.935, 346.907]"
"(17.713, 18.682]","(18.398, 19.482]","(14.681, 15.768]","(93.431, 97.192]","(324.964, 335.935]"
"(20.62, 21.589]","(20.567, 21.651]","(14.681, 15.768]","(100.953, 104.715]","(346.907, 357.878]"
"(21.589, 22.558]","(16.23, 17.314]","(17.942, 19.03]","(93.431, 97.192]","(335.935, 346.907]"
"(19.651, 20.62]","(22.735, 23.819]","(12.506, 13.594]","(108.476, 112.237]","(357.878, 368.849]"
"(19.651, 20.62]","(18.398, 19.482]","(15.768, 16.855]","(93.431, 97.192]","(335.935, 346.907]"
"(16.744, 17.713]","(18.398, 19.482]","(19.03, 20.117]","(85.909, 89.67]","(324.964, 335.935]"
"(21.589, 22.558]","(23.819, 24.903]","(13.594, 14.681]","(115.998, 119.759]","(390.792, 401.764]"
"(15.775, 16.744]","(16.23, 17.314]","(13.594, 14.681]","(82.11, 85.909]","(291.94, 303.021]"
"(18.682, 19.651]","(16.23, 17.314]","(15.768, 16.855]","(85.909, 89.67]","(303.021, 313.993]"
"(17.713, 18.682]","(20.567, 21.651]","(16.855, 17.942]","(93.431, 97.192]","(335.935, 346.907]"
"(19.651, 20.62]","(17.314, 18.398]","(13.594, 14.681]","(89.67, 93.431]","(313.993, 324.964]"
"(19.651, 20.62]","(17.314, 18.398]","(14.681, 15.768]","(89.67, 93.431]","(313.993, 324.964]"
"(16.744, 17.713]","(19.482, 20.567]","(11.419, 12.506]","(89.67, 93.431]","(303.021, 313.993]"
"(18.682, 19.651]","(20.567, 21.651]","(15.768, 16.855]","(97.192, 100.953]","(335.935, 346.907]"
"(16.744, 17.713]","(19.482, 20.567]","(13.594, 14.681]","(89.67, 93.431]","(313.993, 324.964]"
"(18.682, 19.651]","(20.567, 21.651]","(14.681, 15.768]","(97.192, 100.953]","(346.907, 357.878]"
"(20.62, 21.589]","(16.23, 17.314]","(13.594, 14.681]","(89.67, 93.431]","(303.021, 313.993]"
"(16.744, 17.713]","(22.735, 23.819]","(15.768, 16.855]","(100.953, 104.715]","(346.907, 357.878]"
"(22.558, 23.527]","(16.23, 17.314]","(13.594, 14.681]","(93.431, 97.192]","(313.993, 324.964]"
"(18.682, 19.651]","(19.482, 20.567]","(12.506, 13.594]","(97.192, 100.953]","(335.935, 346.907]"
"(20.62, 21.589]","(22.735, 23.819]","(14.681, 15.768]","(112.237, 115.998]","(390.792, 401.764]"
"(23.527, 24.496]","(18.398, 19.482]","(16.855, 17.942]","(104.715, 108.476]","(368.849, 379.821]"
"(15.775, 16.744]","(21.651, 22.735]","(13.594, 14.681]","(97.192, 100.953]","(335.935, 346.907]"
