A,B,C,D,E
"(20.051, 20.199]","(20.179, 20.272]","(15.952, 16.313]","(102.41, 102.893]","(355.061, 356.594]"
"(20.443, 20.528]","(20.837, 20.96]","(15.952, 16.313]","(104.895, 105.654]","(360.392, 362.398]"
"(19.129, 19.359]","(21.142, 21.435]","(18.066, 19.046]","(100.003, 100.465]","(355.061, 356.594]"
"(19.583, 19.614]","(21.435, 21.694]","(17.553, 18.066]","(103.174, 104.269]","(362.398, 362.933]"
"(17.171, 17.553]","(17.264, 17.893]","(14.914, 15.103]","(85.698, 89.086]","(302.431, 312.572]"
"(14.805, 16.556]","(22.883, 23.327]","(11.803, 12.456]","(102.41, 102.893]","(344.067, 345.369]"
"(20.528, 20.65]","(18.368, 18.847]","(14.504, 14.62]","(98.947, 99.523]","(342.852, 344.067]"
"(18.161, 18.312]","(19.126, 19.363]","(14.62, 14.847]","(92.734, 93.938]","(324.958, 328.972]"
"(20.747, 21.161]","(21.435, 21.694]","(14.914, 15.103]","(104.269, 104.895]","(357.485, 359.382]"
"(21.865, 22.27]","(16.46, 17.016]","(17.553, 18.066]","(95.954, 96.766]","(341.994, 342.852]"
"(19.903, 20.051]","(22.629, 22.883]","(12.584, 13.145]","(108.09, 108.971]","(363.95, 368.257]"
"(20.443, 20.528]","(18.368, 18.847]","(16.72, 16.855]","(93.938, 95.115]","(335.911, 336.903]"
"(16.913, 17.171]","(18.965, 19.126]","(19.046, 21.204]","(89.086, 90.605]","(324.958, 328.972]"
"(21.475, 21.865]","(23.327, 25.987]","(13.45, 13.818]","(111.508, 119.759]","(380.646, 401.764]"
"(14.805, 16.556]","(16.46, 17.016]","(13.818, 13.892]","(82.14699999999999, 85.698]","(292.04900000000004, 302.431]"
"(19.001, 19.129]","(15.145000000000001, 16.46]","(16.72, 16.855]","(85.698, 89.086]","(302.431, 312.572]"
"(17.553, 18.161]","(20.648, 20.837]","(17.243, 17.363]","(95.954, 96.766]","(342.852, 344.067]"
"(19.903, 20.051]","(17.893, 18.104]","(14.409, 14.504]","(92.387, 92.734]","(323.427, 324.958]"
"(19.614, 19.806]","(17.893, 18.104]","(15.103, 15.309]","(92.734, 93.938]","(321.008, 323.427]"
"(16.556, 16.913]","(19.467, 19.661]","(11.803, 12.456]","(89.086, 90.605]","(302.431, 312.572]"
"(18.761, 18.852]","(20.539, 20.648]","(16.404, 16.604]","(98.947, 99.523]","(344.067, 345.369]"
"(17.171, 17.553]","(19.467, 19.661]","(13.45, 13.818]","(90.605, 92.387]","(312.572, 321.008]"
"(18.66, 18.761]","(20.96, 21.142]","(15.103, 15.309]","(100.465, 100.873]","(347.062, 348.915]"
"(20.65, 20.747]","(17.016, 17.264]","(14.409, 14.504]","(90.605, 92.387]","(312.572, 321.008]"
"(16.913, 17.171]","(22.629, 22.883]","(16.604, 16.72]","(102.893, 103.174]","(356.594, 357.485]"
"(22.483, 23.442]","(15.145000000000001, 16.46]","(13.892, 14.102]","(95.115, 95.954]","(323.427, 324.958]"
"(18.852, 19.001]","(20.179, 20.272]","(13.145, 13.45]","(100.465, 100.873]","(336.903, 338.408]"
"(21.161, 21.475]","(23.327, 25.987]","(14.847, 14.914]","(111.508, 119.759]","(380.646, 401.764]"
"(23.442, 24.496]","(18.847, 18.965]","(17.066, 17.243]","(105.654, 106.901]","(368.257, 372.082]"
"(16.556, 16.913]","(21.806, 22.02]","(14.62, 14.847]","(96.766, 97.239]","(338.408, 339.337]"
"(19.001, 19.129]","(17.264, 17.893]","(18.066, 19.046]","(90.605, 92.387]","(330.593, 331.378]"
"(19.359, 19.506]","(17.264, 17.893]","(16.313, 16.404]","(85.698, 89.086]","(312.572, 321.008]"
"(17.553, 18.161]","(15.145000000000001, 16.46]","(14.409, 14.504]","(82.14699999999999, 85.698]","(292.04900000000004, 302.431]"
"(21.865, 22.27]","(18.847, 18.965]","(14.847, 14.914]","(100.465, 100.873]","(345.369, 347.062]"
"(19.614, 19.806]","(22.883, 23.327]","(15.952, 16.313]","(104.895, 105.654]","(362.398, 362.933]"
"(22.483, 23.442]","(20.539, 20.648]","(17.363, 17.553]","(111.508, 119.759]","(380.646, 401.764]"
"(18.852, 19.001]","(21.142, 21.435]","(19.046, 21.204]","(100.873, 101.642]","(362.933, 363.95]"
"(20.65, 20.747]","(23.327, 25.987]","(17.243, 17.363]","(111.508, 119.759]","(380.646, 401.764]"
"(19.001, 19.129]","(20.401, 20.539]","(16.72, 16.855]","(102.202, 102.41]","(359.382, 360.392]"
"(19.129, 19.359]","(19.363, 19.467]","(16.404, 16.604]","(97.239, 97.842]","(341.994, 342.852]"
"(20.443, 20.528]","(20.401, 20.539]","(17.363, 17.553]","(103.174, 104.269]","(359.382, 360.392]"
"(20.747, 21.161]","(21.806, 22.02]","(11.803, 12.456]","(108.09, 108.971]","(360.392, 362.398]"
"(18.161, 18.312]","(19.936, 20.179]","(16.855, 17.066]","(93.938, 95.115]","(331.378, 335.911]"
"(18.312, 18.66]","(20.648, 20.837]","(14.847, 14.914]","(100.003, 100.465]","(345.369, 347.062]"
"(18.66, 18.761]","(19.363, 19.467]","(17.363, 17.553]","(93.938, 95.115]","(331.378, 335.911]"
"(19.614, 19.806]","(19.661, 19.936]","(18.066, 19.046]","(96.766, 97.239]","(345.369, 347.062]"
"(17.171, 17.553]","(22.883, 23.327]","(15.695, 15.952]","(102.202, 102.41]","(348.915, 355.061]"
"(19.359, 19.506]","(18.965, 19.126]","(12.456, 12.584]","(95.115, 95.954]","(328.972, 330.593]"
"(21.865, 22.27]","(20.539, 20.648]","(13.145, 13.45]","(106.901, 108.09]","(360.392, 362.398]"
"(17.171, 17.553]","(19.661, 19.936]","(12.456, 12.584]","(96.766, 97.239]","(328.972, 330.593]"
"(19.359, 19.506]","(20.401, 20.539]","(17.363, 17.553]","(102.202, 102.41]","(357.485, 359.382]"
"(23.442, 24.496]","(18.104, 18.368]","(14.914, 15.103]","(99.523, 100.003]","(341.994, 342.852]"
"(18.761, 18.852]","(20.272, 20.401]","(10.331000000000001, 11.803]","(98.947, 99.523]","(330.593, 331.378]"
"(18.161, 18.312]","(19.936, 20.179]","(13.892, 14.102]","(97.239, 97.842]","(331.378, 335.911]"
"(20.528, 20.65]","(21.806, 22.02]","(10.331000000000001, 11.803]","(102.41, 102.893]","(342.852, 344.067]"
"(19.903, 20.051]","(19.363, 19.467]","(15.309, 15.434]","(92.734, 93.938]","(321.008, 323.427]"
"(21.475, 21.865]","(22.02, 22.346]","(17.553, 18.066]","(104.895, 105.654]","(368.257, 372.082]"
"(16.556, 16.913]","(22.629, 22.883]","(19.046, 21.204]","(101.642, 102.202]","(363.95, 368.257]"
"(20.051, 20.199]","(20.648, 20.837]","(16.313, 16.404]","(101.642, 102.202]","(356.594, 357.485]"
"(20.199, 20.443]","(20.272, 20.401]","(13.45, 13.818]","(100.873, 101.642]","(341.994, 342.852]"
