A,B,C,D,E
"(20.051, 20.528]","(19.661, 20.272]","(15.952, 16.604]","(101.642, 102.893]","(348.915, 357.485]"
"(20.051, 20.528]","(20.648, 21.142]","(15.952, 16.604]","(104.895, 108.09]","(357.485, 362.398]"
"(18.852, 19.359]","(21.142, 21.806]","(17.553, 21.204]","(100.003, 101.642]","(348.915, 357.485]"
"(19.359, 19.614]","(21.142, 21.806]","(17.553, 21.204]","(102.893, 104.895]","(362.398, 368.257]"
"(17.171, 18.312]","(17.264, 18.368]","(14.847, 15.309]","(82.14699999999999, 90.605]","(292.04900000000004, 321.008]"
"(14.805, 17.171]","(22.629, 25.987]","(10.331000000000001, 12.584]","(101.642, 102.893]","(344.067, 348.915]"
"(20.528, 21.161]","(18.368, 19.126]","(14.409, 14.847]","(98.606, 100.003]","(339.337, 344.067]"
"(17.171, 18.312]","(19.126, 19.661]","(14.409, 14.847]","(90.605, 93.938]","(321.008, 328.972]"
"(20.528, 21.161]","(21.142, 21.806]","(14.847, 15.309]","(102.893, 104.895]","(357.485, 362.398]"
"(21.161, 22.27]","(15.145000000000001, 17.264]","(17.553, 21.204]","(93.938, 96.766]","(339.337, 344.067]"
"(19.614, 20.051]","(22.629, 25.987]","(12.584, 13.818]","(108.09, 119.759]","(362.398, 368.257]"
"(20.051, 20.528]","(18.368, 19.126]","(16.604, 17.066]","(93.938, 96.766]","(335.911, 339.337]"
"(14.805, 17.171]","(18.368, 19.126]","(17.553, 21.204]","(82.14699999999999, 90.605]","(321.008, 328.972]"
"(21.161, 22.27]","(22.629, 25.987]","(12.584, 13.818]","(108.09, 119.759]","(368.257, 401.764]"
"(14.805, 17.171]","(15.145000000000001, 17.264]","(13.818, 14.409]","(82.14699999999999, 90.605]","(292.04900000000004, 321.008]"
"(18.852, 19.359]","(15.145000000000001, 17.264]","(16.604, 17.066]","(82.14699999999999, 90.605]","(292.04900000000004, 321.008]"
"(17.171, 18.312]","(20.648, 21.142]","(17.066, 17.553]","(93.938, 96.766]","(339.337, 344.067]"
"(19.614, 20.051]","(17.264, 18.368]","(14.409, 14.847]","(90.605, 93.938]","(321.008, 328.972]"
"(19.614, 20.051]","(17.264, 18.368]","(14.847, 15.309]","(90.605, 93.938]","(321.008, 328.972]"
"(14.805, 17.171]","(19.126, 19.661]","(10.331000000000001, 12.584]","(82.14699999999999, 90.605]","(292.04900000000004, 321.008]"
"(18.312, 18.852]","(20.272, 20.648]","(15.952, 16.604]","(98.606, 100.003]","(344.067, 348.915]"
"(17.171, 18.312]","(19.126, 19.661]","(12.584, 13.818]","(90.605, 93.938]","(292.04900000000004, 321.008]"
"(18.312, 18.852]","(20.648, 21.142]","(14.847, 15.309]","(100.003, 101.642]","(344.067, 348.915]"
"(20.528, 21.161]","(15.145000000000001, 17.264]","(14.409, 14.847]","(90.605, 93.938]","(292.04900000000004, 321.008]"
"(14.805, 17.171]","(22.629, 25.987]","(16.604, 17.066]","(102.893, 104.895]","(348.915, 357.485]"
"(22.27, 24.496]","(15.145000000000001, 17.264]","(13.818, 14.409]","(93.938, 96.766]","(321.008, 328.972]"
"(18.852, 19.359]","(19.661, 20.272]","(12.584, 13.818]","(100.003, 101.642]","(335.911, 339.337]"
"(21.161, 22.27]","(22.629, 25.987]","(14.847, 15.309]","(108.09, 119.759]","(368.257, 401.764]"
"(22.27, 24.496]","(18.368, 19.126]","(17.066, 17.553]","(104.895, 108.09]","(368.257, 401.764]"
"(14.805, 17.171]","(21.806, 22.629]","(14.409, 14.847]","(96.766, 98.606]","(335.911, 339.337]"
"(18.852, 19.359]","(17.264, 18.368]","(17.553, 21.204]","(90.605, 93.938]","(328.972, 335.911]"
"(19.359, 19.614]","(17.264, 18.368]","(15.952, 16.604]","(82.14699999999999, 90.605]","(292.04900000000004, 321.008]"
"(17.171, 18.312]","(15.145000000000001, 17.264]","(14.409, 14.847]","(82.14699999999999, 90.605]","(292.04900000000004, 321.008]"
"(21.161, 22.27]","(18.368, 19.126]","(14.847, 15.309]","(100.003, 101.642]","(344.067, 348.915]"
"(19.614, 20.051]","(22.629, 25.987]","(15.952, 16.604]","(104.895, 108.09]","(362.398, 368.257]"
"(22.27, 24.496]","(20.272, 20.648]","(17.066, 17.553]","(108.09, 119.759]","(368.257, 401.764]"
"(18.852, 19.359]","(21.142, 21.806]","(17.553, 21.204]","(100.003, 101.642]","(362.398, 368.257]"
"(20.528, 21.161]","(22.629, 25.987]","(17.066, 17.553]","(108.09, 119.759]","(368.257, 401.764]"
"(18.852, 19.359]","(20.272, 20.648]","(16.604, 17.066]","(101.642, 102.893]","(357.485, 362.398]"
"(18.852, 19.359]","(19.126, 19.661]","(15.952, 16.604]","(96.766, 98.606]","(339.337, 344.067]"
"(20.051, 20.528]","(20.272, 20.648]","(17.066, 17.553]","(102.893, 104.895]","(357.485, 362.398]"
"(20.528, 21.161]","(21.806, 22.629]","(10.331000000000001, 12.584]","(108.09, 119.759]","(357.485, 362.398]"
"(17.171, 18.312]","(19.661, 20.272]","(16.604, 17.066]","(93.938, 96.766]","(328.972, 335.911]"
"(18.312, 18.852]","(20.648, 21.142]","(14.847, 15.309]","(100.003, 101.642]","(344.067, 348.915]"
"(18.312, 18.852]","(19.126, 19.661]","(17.066, 17.553]","(93.938, 96.766]","(328.972, 335.911]"
"(19.614, 20.051]","(19.661, 20.272]","(17.553, 21.204]","(96.766, 98.606]","(344.067, 348.915]"
"(17.171, 18.312]","(22.629, 25.987]","(15.309, 15.952]","(101.642, 102.893]","(348.915, 357.485]"
"(19.359, 19.614]","(18.368, 19.126]","(10.331000000000001, 12.584]","(93.938, 96.766]","(328.972, 335.911]"
"(21.161, 22.27]","(20.272, 20.648]","(12.584, 13.818]","(104.895, 108.09]","(357.485, 362.398]"
"(17.171, 18.312]","(19.661, 20.272]","(10.331000000000001, 12.584]","(96.766, 98.606]","(328.972, 335.911]"
"(19.359, 19.614]","(20.272, 20.648]","(17.066, 17.553]","(101.642, 102.893]","(357.485, 362.398]"
"(22.27, 24.496]","(17.264, 18.368]","(14.847, 15.309]","(98.606, 100.003]","(339.337, 344.067]"
"(18.312, 18.852]","(20.272, 20.648]","(10.331000000000001, 12.584]","(98.606, 100.003]","(328.972, 335.911]"
"(17.171, 18.312]","(19.661, 20.272]","(13.818, 14.409]","(96.766, 98.606]","(328.972, 335.911]"
"(20.528, 21.161]","(21.806, 22.629]","(10.331000000000001, 12.584]","(101.642, 102.893]","(339.337, 344.067]"
"(19.614, 20.051]","(19.126, 19.661]","(15.309, 15.952]","(90.605, 93.938]","(321.008, 328.972]"
"(21.161, 22.27]","(21.806, 22.629]","(17.553, 21.204]","(104.895, 108.09]","(368.257, 401.764]"
"(14.805, 17.171]","(22.629, 25.987]","(17.553, 21.204]","(101.642, 102.893]","(362.398, 368.257]"
"(20.051, 20.528]","(20.648, 21.142]","(15.952, 16.604]","(101.642, 102.893]","(348.915, 357.485]"
"(20.051, 20.528]","(20.272, 20.648]","(12.584, 13.818]","(100.003, 101.642]","(339.337, 344.067]"
"(19.614, 20.051]","(20.272, 20.648]","(12.584, 13.818]","(101.642, 102.893]","(348.915, 357.485]"
"(18.312, 18.852]","(21.142, 21.806]","(12.584, 13.818]","(100.003, 101.642]","(335.911, 339.337]"
"(20.051, 20.528]","(19.661, 20.272]","(16.604, 17.066]","(98.606, 100.003]","(348.915, 357.485]"
"(22.27, 24.496]","(21.806, 22.629]","(15.309, 15.952]","(108.09, 119.759]","(368.257, 401.764]"
"(20.051, 20.528]","(21.806, 22.629]","(13.818, 14.409]","(102.893, 104.895]","(348.915, 357.485]"
"(20.051, 20.528]","(19.661, 20.272]","(13.818, 14.409]","(100.003, 101.642]","(344.067, 348.915]"
"(20.528, 21.161]","(19.126, 19.661]","(12.584, 13.818]","(98.606, 100.003]","(335.911, 339.337]"
"(19.359, 19.614]","(21.806, 22.629]","(10.331000000000001, 12.584]","(104.895, 108.09]","(362.398, 368.257]"
"(18.312, 18.852]","(17.264, 18.368]","(14.409, 14.847]","(93.938, 96.766]","(321.008, 328.972]"
"(20.528, 21.161]","(18.368, 19.126]","(15.309, 15.952]","(96.766, 98.606]","(335.911, 339.337]"
"(22.27, 24.496]","(17.264, 18.368]","(12.584, 13.818]","(98.606, 100.003]","(335.911, 339.337]"
"(21.161, 22.27]","(18.368, 19.126]","(13.818, 14.409]","(96.766, 98.606]","(335.911, 339.337]"
"(19.359, 19.614]","(21.806, 22.629]","(16.604, 17.066]","(102.893, 104.895]","(362.398, 368.257]"
"(22.27, 24.496]","(20.648, 21.142]","(13.818, 14.409]","(104.895, 108.09]","(362.398, 368.257]"
"(21.161, 22.27]","(20.272, 20.648]","(15.309, 15.952]","(101.642, 102.893]","(348.915, 357.485]"
"(22.27, 24.496]","(20.648, 21.142]","(10.331000000000001, 12.584]","(102.893, 104.895]","(344.067, 348.915]"
"(14.805, 17.171]","(21.806, 22.629]","(10.331000000000001, 12.584]","(98.606, 100.003]","(328.972, 335.911]"
"(20.051, 20.528]","(19.126, 19.661]","(13.818, 14.409]","(93.938, 96.766]","(328.972, 335.911]"
"(22.27, 24.496]","(20.648, 21.142]","(17.066, 17.553]","(108.09, 119.759]","(368.257, 401.764]"
"(22.27, 24.496]","(20.648, 21.142]","(14.409, 14.847]","(108.09, 119.759]","(368.257, 401.764]"
"(19.614, 20.051]","(19.126, 19.661]","(17.066, 17.553]","(96.766, 98.606]","(344.067, 348.915]"
"(18.312, 18.852]","(18.368, 19.126]","(15.952, 16.604]","(90.605, 93.938]","(321.008, 328.972]"
