A,B,C,D,E
1,3,1,2,72
1,1,2,2,80
1,3,3,2,104
1,0,1,0,37
0,3,0,3,95
0,1,0,0,4
1,1,1,2,90
1,0,0,0,21
1,1,1,1,65
2,2,1,3,100
1,2,0,2,67
1,3,1,3,104
0,0,2,0,15
2,1,1,3,100
0,1,3,0,34
1,2,2,2,84
0,2,2,1,55
1,1,1,2,74
1,3,1,3,105
0,3,0,1,36
1,2,3,1,81
0,1,1,0,36
1,0,1,0,24
1,2,2,3,109
0,0,3,0,20
3,2,1,3,107
1,3,1,3,109
2,0,3,1,67
3,3,3,3,133
0,1,2,0,36
1,1,3,2,101
1,1,1,1,58
0,0,1,0,20
2,2,1,3,112
1,0,3,0,33
3,3,0,3,102
1,1,3,1,59
1,0,3,0,61
1,1,3,1,56
1,1,1,1,70
1,3,1,3,97
1,1,1,1,63
1,3,3,2,88
1,0,3,0,27
1,1,1,1,52
1,0,3,0,18
0,3,1,1,59
1,0,1,0,11
2,1,1,1,69
0,1,1,0,33
1,3,1,2,94
3,1,1,3,94
1,2,1,2,76
0,1,3,0,49
1,1,2,1,69
1,3,1,3,100
2,3,1,3,118
0,1,0,0,30
1,2,0,2,73
1,1,1,1,56
1,1,0,1,30
1,2,2,2,87
1,3,3,3,120
3,1,2,2,82
1,1,2,2,84
1,2,2,1,72
1,1,2,1,55
1,3,1,3,100
1,1,2,0,37
1,2,0,2,69
3,1,1,3,102
2,1,0,2,80
1,1,1,1,62
3,3,2,3,124
2,2,1,2,88
3,3,0,3,108
0,3,3,2,97
1,0,2,0,33
3,1,1,1,71
3,2,2,3,110
1,3,1,2,88
1,1,1,1,55
1,3,2,3,111
1,0,1,0,41
1,1,0,1,39
1,1,1,2,78
1,2,0,2,64
1,2,0,2,58
1,1,2,0,53
1,3,1,3,106
1,1,2,1,60
0,1,2,1,59
1,1,2,1,64
1,3,2,2,97
1,2,2,1,76
0,1,3,1,80
1,0,0,1,42
1,0,1,0,14
0,1,2,0,20
2,1,1,2,81
1,1,2,1,63
1,1,2,1,75
2,0,1,0,39
2,2,3,3,108
0,0,1,0,15
3,2,2,3,110
1,2,2,1,66
1,1,1,1,52
2,0,1,0,48
0,1,0,0,30
3,1,0,2,60
1,2,1,2,77
1,0,0,0,29
3,3,0,3,129
0,1,1,0,45
0,0,3,0,18
1,1,1,1,63
0,1,0,1,52
0,1,1,1,51
1,1,3,1,76
1,1,0,2,67
1,2,1,2,80
1,1,0,1,58
0,2,1,1,51
3,2,3,3,126
0,1,2,0,48
1,2,1,2,82
3,3,1,3,129
1,3,3,2,83
2,0,1,0,40
0,1,2,1,52
0,3,3,3,102
0,2,2,1,68
1,2,1,2,68
3,1,2,2,82
1,3,1,3,95
2,0,2,0,39
3,1,2,3,113
1,0,1,1,59
1,0,1,0,25
1,1,2,2,84
2,1,2,3,99
1,3,2,2,99
1,1,1,1,68
1,1,3,0,49
1,0,3,0,29
3,3,1,3,126
1,1,1,1,62
1,1,3,2,87
1,3,1,3,93
1,0,2,1,64
0,0,1,0,20
1,3,1,3,94
1,0,1,0,1
2,2,0,3,98
1,1,1,1,62
2,0,3,1,69
3,1,3,3,123
1,3,1,3,104
1,1,1,1,52
1,3,3,3,123
2,1,1,2,79
1,0,3,0,35
3,1,1,2,70
2,3,2,3,117
1,1,3,1,72
1,3,0,3,115
3,2,1,3,110
0,1,1,1,60
1,1,1,1,50
0,1,1,0,28
1,1,0,0,38
2,1,0,2,77
1,2,1,2,95
1,3,1,3,109
1,0,1,1,61
3,2,2,3,128
1,3,2,2,80
1,3,0,3,106
1,1,0,1,43
1,0,1,0,30
1,1,1,0,43
0,2,2,1,71
0,3,3,2,92
1,2,1,2,68
2,0,1,0,40
1,1,1,1,59
3,1,3,2,82
1,1,1,2,74
2,1,1,2,94
0,1,0,0,43
2,3,0,3,96
1,3,1,2,97
3,0,3,1,57
1,0,1,0,46
0,0,0,0,0
2,1,1,3,100
2,0,1,1,59
0,1,0,0,30
0,0,0,0,2
2,2,1,2,92
1,2,3,2,86
3,3,3,3,130
3,0,2,1,62
1,0,0,0,37
0,1,0,0,16
1,1,3,1,70
1,2,1,1,57
1,1,1,0,43
3,0,2,1,69
0,2,1,1,61
2,0,1,0,43
3,1,0,3,82
1,1,3,1,62
1,2,0,1,57
2,1,1,2,70
2,2,3,3,120
1,0,2,0,5
1,3,3,2,109
0,1,2,0,27
2,3,1,3,106
1,2,2,1,70
1,3,2,2,91
1,0,3,0,30
2,1,1,3,100
1,1,2,1,66
0,2,1,1,54
1,3,3,3,120
2,2,2,2,87
1,1,1,1,68
3,0,2,1,72
2,2,1,3,118
1,2,3,2,94
1,1,1,1,62
1,1,2,1,66
3,0,0,1,43
3,3,1,3,121
2,1,0,3,92
2,3,1,3,122
2,3,2,3,130
3,2,0,3,85
0,1,3,1,72
2,0,3,1,69
1,2,1,2,91
3,0,3,1,72
3,1,1,3,102
1,2,3,3,115
0,1,1,0,37
1,3,3,3,113
0,1,2,1,57
3,1,3,2,94
1,0,0,1,52
0,0,3,0,15
1,3,2,2,76
0,3,2,2,77
1,2,2,2,89
3,2,2,3,108
3,0,2,2,94
2,1,1,1,70
1,1,2,1,53
0,3,1,1,65
0,2,0,1,48
2,1,1,2,77
1,1,2,2,84
1,1,2,0,53
1,3,0,2,69
0,1,2,0,46
0,3,2,2,82
1,2,3,1,81
1,1,1,1,61
0,0,1,0,6
1,1,0,0,27
2,0,0,0,44
1,1,3,0,61
1,1,1,1,62
0,0,0,0,0
0,3,3,1,79
1,2,1,2,76
2,0,0,0,17
1,2,0,1,57
2,0,3,1,70
2,2,1,3,95
2,1,2,2,86
3,3,2,3,130
2,2,3,3,122
1,2,2,1,66
1,1,3,1,78
1,1,0,1,53
1,1,3,0,63
2,2,3,3,110
1,2,3,3,105
2,3,1,3,101
1,0,1,0,15
2,3,1,3,122
1,1,0,1,52
1,0,0,0,7
1,3,0,3,92
2,2,1,3,92
1,3,3,3,121
1,0,0,0,20
2,3,3,3,127
2,2,2,2,90
1,1,0,0,26
1,1,3,1,57
1,1,1,0,35
3,1,0,3,105
3,3,3,3,134
1,2,0,1,52
0,1,0,0,36
3,2,1,3,104
1,3,3,3,117
0,3,3,3,121
1,3,1,2,91
2,3,2,3,131
2,3,1,3,114
1,3,0,3,111
0,0,1,0,15
1,0,1,0,32
1,0,1,0,10
0,0,2,0,23
1,3,0,3,105
0,0,0,0,6
1,2,1,2,72
0,0,0,0,3
1,1,2,1,64
1,1,3,1,57
2,3,1,3,112
1,1,1,2,79
1,1,3,1,75
0,3,2,2,90
1,1,1,1,54
0,1,1,1,61
0,2,2,2,90
1,1,3,1,66
0,2,1,1,51
3,1,0,3,94
1,0,0,0,16
0,2,1,0,19
3,3,0,3,120
1,3,0,3,99
1,1,2,2,84
1,0,1,1,47
0,2,1,1,59
2,2,1,3,100
1,1,3,1,78
0,0,2,0,13
1,0,0,0,9
1,1,3,1,77
1,1,0,2,84
3,2,1,3,103
2,3,1,3,101
1,2,0,2,63
1,1,0,1,42
1,1,3,3,117
0,1,2,0,19
0,3,3,1,72
0,2,0,0,28
1,1,0,2,69
1,0,0,0,28
1,2,3,2,103
1,0,2,1,66
1,1,3,1,64
1,2,0,1,65
0,0,0,0,0
0,2,1,1,50
1,2,2,2,84
1,2,0,2,69
1,1,0,1,52
2,0,0,0,21
1,2,3,2,89
1,2,1,2,92
1,3,1,3,104
1,0,0,0,21
1,1,2,2,83
0,1,3,0,58
0,1,1,0,16
1,3,1,3,103
0,2,3,2,75
0,0,3,0,27
1,2,2,1,73
1,1,3,1,64
1,0,2,0,36
2,0,2,1,65
1,1,1,1,55
1,1,3,1,78
1,0,3,0,38
3,2,1,3,105
2,2,1,2,88
1,3,0,3,104
1,3,3,3,132
1,1,3,1,76
1,3,0,3,119
1,1,0,1,47
0,3,2,2,82
2,1,3,1,65
3,1,1,3,104
1,2,1,1,46
0,1,3,0,51
2,2,1,2,89
2,0,2,2,79
1,0,2,0,16
0,0,1,0,20
1,0,0,0,26
1,1,1,1,65
1,2,2,2,82
1,0,1,0,8
1,2,3,2,104
1,3,3,3,125
1,1,1,1,53
1,1,1,0,42
1,1,1,1,56
1,0,0,0,31
1,3,1,3,98
2,3,0,3,108
3,3,1,3,114
1,2,2,2,87
2,2,3,3,105
2,2,2,2,88
0,1,1,0,27
0,2,3,1,75
0,1,2,1,53
3,3,0,3,124
2,3,0,3,121
0,2,0,1,52
0,1,0,0,30
0,1,2,0,39
0,1,1,0,30
3,1,2,1,65
1,0,1,1,52
3,1,0,2,76
0,2,3,2,87
1,1,3,2,93
1,1,2,1,62
1,1,0,1,47
0,3,2,3,99
0,3,1,0,46
1,0,0,1,43
0,1,1,0,42
2,3,0,3,116
1,1,2,1,66
0,1,1,1,51
1,0,0,0,12
2,2,0,2,83
1,0,1,0,40
