A,B,C,D,E
"(19.876, 21.235]","(27.789, 36.268]","(18.987, 20.877]","(119.663, 127.067]","(398.776, 430.746]"
"(21.235, 22.368]","(23.224, 25.263]","(16.361, 17.707]","(112.23, 119.663]","(381.0, 398.776]"
"(17.593, 18.775]","(21.597, 23.224]","(23.487, 32.01]","(98.191, 101.404]","(366.654, 381.0]"
"(17.593, 18.775]","(21.597, 23.224]","(-1.242, 6.763]","(101.404, 105.597]","(312.936, 327.511]"
"(11.772, 14.412]","(11.683, 14.193]","(15.277, 16.361]","(38.337, 71.082]","(143.357, 254.565]"
"(4.417999999999999, 11.772]","(23.224, 25.263]","(13.71, 15.277]","(79.439, 83.808]","(281.131, 295.99]"
"(21.235, 22.368]","(15.586, 16.752]","(16.361, 17.707]","(88.624, 93.743]","(312.936, 327.511]"
"(14.412, 16.432]","(11.683, 14.193]","(23.487, 32.01]","(38.337, 71.082]","(143.357, 254.565]"
"(21.235, 22.368]","(16.752, 17.944]","(15.277, 16.361]","(83.808, 88.624]","(281.131, 295.99]"
"(24.475, 25.889]","(16.752, 17.944]","(13.71, 15.277]","(101.404, 105.597]","(342.225, 352.685]"
"(19.876, 21.235]","(21.597, 23.224]","(9.7, 11.321]","(101.404, 105.597]","(327.511, 342.225]"
"(21.235, 22.368]","(27.789, 36.268]","(17.707, 18.987]","(119.663, 127.067]","(430.746, 517.653]"
"(4.417999999999999, 11.772]","(25.263, 27.789]","(17.707, 18.987]","(98.191, 101.404]","(352.685, 366.654]"
"(24.475, 25.889]","(14.193, 15.586]","(13.71, 15.277]","(98.191, 101.404]","(327.511, 342.225]"
"(4.417999999999999, 11.772]","(20.53, 21.597]","(12.701, 13.71]","(79.439, 83.808]","(281.131, 295.99]"
"(16.432, 17.593]","(23.224, 25.263]","(6.763, 9.7]","(93.743, 98.191]","(312.936, 327.511]"
"(11.772, 14.412]","(1.4220000000000002, 11.683]","(18.987, 20.877]","(38.337, 71.082]","(143.357, 254.565]"
"(19.876, 21.235]","(1.4220000000000002, 11.683]","(13.71, 15.277]","(38.337, 71.082]","(143.357, 254.565]"
"(18.775, 19.876]","(1.4220000000000002, 11.683]","(23.487, 32.01]","(38.337, 71.082]","(143.357, 254.565]"
"(4.417999999999999, 11.772]","(17.944, 19.206]","(23.487, 32.01]","(71.082, 79.439]","(312.936, 327.511]"
"(14.412, 16.432]","(17.944, 19.206]","(18.987, 20.877]","(79.439, 83.808]","(312.936, 327.511]"
"(4.417999999999999, 11.772]","(19.206, 20.53]","(12.701, 13.71]","(79.439, 83.808]","(281.131, 295.99]"
"(14.412, 16.432]","(23.224, 25.263]","(-1.242, 6.763]","(112.23, 119.663]","(366.654, 381.0]"
"(21.235, 22.368]","(14.193, 15.586]","(17.707, 18.987]","(93.743, 98.191]","(327.511, 342.225]"
"(4.417999999999999, 11.772]","(17.944, 19.206]","(-1.242, 6.763]","(71.082, 79.439]","(143.357, 254.565]"
"(27.847, 38.612]","(11.683, 14.193]","(13.71, 15.277]","(93.743, 98.191]","(342.225, 352.685]"
"(16.432, 17.593]","(11.683, 14.193]","(15.277, 16.361]","(79.439, 83.808]","(295.99, 312.936]"
"(22.368, 24.475]","(19.206, 20.53]","(9.7, 11.321]","(105.597, 112.23]","(352.685, 366.654]"
"(27.847, 38.612]","(19.206, 20.53]","(23.487, 32.01]","(127.067, 156.227]","(430.746, 517.653]"
"(4.417999999999999, 11.772]","(23.224, 25.263]","(13.71, 15.277]","(93.743, 98.191]","(342.225, 352.685]"
"(16.432, 17.593]","(25.263, 27.789]","(12.701, 13.71]","(112.23, 119.663]","(381.0, 398.776]"
"(17.593, 18.775]","(17.944, 19.206]","(6.763, 9.7]","(88.624, 93.743]","(295.99, 312.936]"
"(14.412, 16.432]","(20.53, 21.597]","(-1.242, 6.763]","(93.743, 98.191]","(281.131, 295.99]"
"(25.889, 27.847]","(15.586, 16.752]","(20.877, 23.487]","(98.191, 101.404]","(366.654, 381.0]"
"(18.775, 19.876]","(15.586, 16.752]","(23.487, 32.01]","(83.808, 88.624]","(327.511, 342.225]"
"(25.889, 27.847]","(16.752, 17.944]","(16.361, 17.707]","(105.597, 112.23]","(381.0, 398.776]"
"(16.432, 17.593]","(11.683, 14.193]","(16.361, 17.707]","(38.337, 71.082]","(254.565, 281.131]"
"(21.235, 22.368]","(1.4220000000000002, 11.683]","(-1.242, 6.763]","(71.082, 79.439]","(143.357, 254.565]"
"(16.432, 17.593]","(14.193, 15.586]","(12.701, 13.71]","(83.808, 88.624]","(281.131, 295.99]"
"(16.432, 17.593]","(14.193, 15.586]","(15.277, 16.361]","(79.439, 83.808]","(295.99, 312.936]"
"(21.235, 22.368]","(14.193, 15.586]","(18.987, 20.877]","(88.624, 93.743]","(312.936, 327.511]"
"(22.368, 24.475]","(16.752, 17.944]","(18.987, 20.877]","(98.191, 101.404]","(352.685, 366.654]"
"(14.412, 16.432]","(19.206, 20.53]","(13.71, 15.277]","(93.743, 98.191]","(342.225, 352.685]"
"(14.412, 16.432]","(19.206, 20.53]","(13.71, 15.277]","(93.743, 98.191]","(327.511, 342.225]"
"(14.412, 16.432]","(23.224, 25.263]","(11.321, 12.701]","(101.404, 105.597]","(342.225, 352.685]"
"(18.775, 19.876]","(17.944, 19.206]","(20.877, 23.487]","(88.624, 93.743]","(342.225, 352.685]"
"(4.417999999999999, 11.772]","(16.752, 17.944]","(11.321, 12.701]","(79.439, 83.808]","(281.131, 295.99]"
"(17.593, 18.775]","(20.53, 21.597]","(20.877, 23.487]","(93.743, 98.191]","(352.685, 366.654]"
"(25.889, 27.847]","(27.789, 36.268]","(15.277, 16.361]","(127.067, 156.227]","(430.746, 517.653]"
"(11.772, 14.412]","(25.263, 27.789]","(13.71, 15.277]","(98.191, 101.404]","(342.225, 352.685]"
"(17.593, 18.775]","(20.53, 21.597]","(-1.242, 6.763]","(98.191, 101.404]","(281.131, 295.99]"
"(27.847, 38.612]","(15.586, 16.752]","(12.701, 13.71]","(105.597, 112.23]","(366.654, 381.0]"
"(16.432, 17.593]","(19.206, 20.53]","(-1.242, 6.763]","(83.808, 88.624]","(254.565, 281.131]"
"(14.412, 16.432]","(16.752, 17.944]","(11.321, 12.701]","(79.439, 83.808]","(254.565, 281.131]"
"(21.235, 22.368]","(15.586, 16.752]","(13.71, 15.277]","(98.191, 101.404]","(327.511, 342.225]"
"(19.876, 21.235]","(14.193, 15.586]","(-1.242, 6.763]","(98.191, 101.404]","(295.99, 312.936]"
"(24.475, 25.889]","(23.224, 25.263]","(20.877, 23.487]","(112.23, 119.663]","(430.746, 517.653]"
"(4.417999999999999, 11.772]","(27.789, 36.268]","(17.707, 18.987]","(112.23, 119.663]","(398.776, 430.746]"
"(19.876, 21.235]","(19.206, 20.53]","(-1.242, 6.763]","(101.404, 105.597]","(312.936, 327.511]"
"(19.876, 21.235]","(1.4220000000000002, 11.683]","(16.361, 17.707]","(71.082, 79.439]","(254.565, 281.131]"
"(18.775, 19.876]","(25.263, 27.789]","(6.763, 9.7]","(119.663, 127.067]","(398.776, 430.746]"
"(14.412, 16.432]","(23.224, 25.263]","(17.707, 18.987]","(98.191, 101.404]","(352.685, 366.654]"
"(19.876, 21.235]","(15.586, 16.752]","(11.321, 12.701]","(88.624, 93.743]","(295.99, 312.936]"
"(25.889, 27.847]","(11.683, 14.193]","(18.987, 20.877]","(101.404, 105.597]","(366.654, 381.0]"
"(19.876, 21.235]","(16.752, 17.944]","(17.707, 18.987]","(83.808, 88.624]","(295.99, 312.936]"
"(19.876, 21.235]","(20.53, 21.597]","(16.361, 17.707]","(101.404, 105.597]","(366.654, 381.0]"
"(21.235, 22.368]","(17.944, 19.206]","(12.701, 13.71]","(98.191, 101.404]","(342.225, 352.685]"
"(17.593, 18.775]","(20.53, 21.597]","(13.71, 15.277]","(98.191, 101.404]","(342.225, 352.685]"
"(14.412, 16.432]","(21.597, 23.224]","(9.7, 11.321]","(93.743, 98.191]","(312.936, 327.511]"
"(21.235, 22.368]","(20.53, 21.597]","(17.707, 18.987]","(101.404, 105.597]","(352.685, 366.654]"
"(27.847, 38.612]","(16.752, 17.944]","(18.987, 20.877]","(93.743, 98.191]","(342.225, 352.685]"
"(22.368, 24.475]","(15.586, 16.752]","(23.487, 32.01]","(93.743, 98.191]","(352.685, 366.654]"
"(17.593, 18.775]","(17.944, 19.206]","(6.763, 9.7]","(88.624, 93.743]","(295.99, 312.936]"
"(25.889, 27.847]","(20.53, 21.597]","(20.877, 23.487]","(112.23, 119.663]","(398.776, 430.746]"
"(24.475, 25.889]","(19.206, 20.53]","(15.277, 16.361]","(112.23, 119.663]","(381.0, 398.776]"
"(25.889, 27.847]","(23.224, 25.263]","(-1.242, 6.763]","(127.067, 156.227]","(366.654, 381.0]"
"(4.417999999999999, 11.772]","(27.789, 36.268]","(23.487, 32.01]","(98.191, 101.404]","(366.654, 381.0]"
"(21.235, 22.368]","(21.597, 23.224]","(17.707, 18.987]","(98.191, 101.404]","(342.225, 352.685]"
"(27.847, 38.612]","(25.263, 27.789]","(20.877, 23.487]","(127.067, 156.227]","(430.746, 517.653]"
"(27.847, 38.612]","(25.263, 27.789]","(-1.242, 6.763]","(127.067, 156.227]","(430.746, 517.653]"
"(18.775, 19.876]","(1.4220000000000002, 11.683]","(20.877, 23.487]","(71.082, 79.439]","(281.131, 295.99]"
"(16.432, 17.593]","(11.683, 14.193]","(17.707, 18.987]","(79.439, 83.808]","(281.131, 295.99]"
"(14.412, 16.432]","(11.683, 14.193]","(15.277, 16.361]","(38.337, 71.082]","(143.357, 254.565]"
"(18.775, 19.876]","(27.789, 36.268]","(12.701, 13.71]","(119.663, 127.067]","(398.776, 430.746]"
"(18.775, 19.876]","(23.224, 25.263]","(9.7, 11.321]","(105.597, 112.23]","(342.225, 352.685]"
"(22.368, 24.475]","(11.683, 14.193]","(13.71, 15.277]","(88.624, 93.743]","(312.936, 327.511]"
"(18.775, 19.876]","(11.683, 14.193]","(23.487, 32.01]","(71.082, 79.439]","(312.936, 327.511]"
"(14.412, 16.432]","(1.4220000000000002, 11.683]","(16.361, 17.707]","(38.337, 71.082]","(143.357, 254.565]"
"(17.593, 18.775]","(1.4220000000000002, 11.683]","(12.701, 13.71]","(38.337, 71.082]","(143.357, 254.565]"
"(17.593, 18.775]","(27.789, 36.268]","(16.361, 17.707]","(119.663, 127.067]","(398.776, 430.746]"
"(16.432, 17.593]","(21.597, 23.224]","(20.877, 23.487]","(98.191, 101.404]","(352.685, 366.654]"
"(4.417999999999999, 11.772]","(27.789, 36.268]","(20.877, 23.487]","(112.23, 119.663]","(398.776, 430.746]"
"(18.775, 19.876]","(14.193, 15.586]","(18.987, 20.877]","(79.439, 83.808]","(295.99, 312.936]"
"(16.432, 17.593]","(21.597, 23.224]","(23.487, 32.01]","(93.743, 98.191]","(352.685, 366.654]"
"(17.593, 18.775]","(16.752, 17.944]","(23.487, 32.01]","(83.808, 88.624]","(312.936, 327.511]"
"(11.772, 14.412]","(17.944, 19.206]","(23.487, 32.01]","(79.439, 83.808]","(327.511, 342.225]"
"(22.368, 24.475]","(11.683, 14.193]","(6.763, 9.7]","(71.082, 79.439]","(143.357, 254.565]"
"(21.235, 22.368]","(1.4220000000000002, 11.683]","(6.763, 9.7]","(38.337, 71.082]","(143.357, 254.565]"
"(4.417999999999999, 11.772]","(20.53, 21.597]","(-1.242, 6.763]","(71.082, 79.439]","(143.357, 254.565]"
"(24.475, 25.889]","(11.683, 14.193]","(6.763, 9.7]","(93.743, 98.191]","(295.99, 312.936]"
"(19.876, 21.235]","(25.263, 27.789]","(23.487, 32.01]","(119.663, 127.067]","(430.746, 517.653]"
"(22.368, 24.475]","(17.944, 19.206]","(-1.242, 6.763]","(101.404, 105.597]","(312.936, 327.511]"
"(22.368, 24.475]","(11.683, 14.193]","(17.707, 18.987]","(79.439, 83.808]","(295.99, 312.936]"
"(22.368, 24.475]","(15.586, 16.752]","(-1.242, 6.763]","(88.624, 93.743]","(281.131, 295.99]"
"(11.772, 14.412]","(25.263, 27.789]","(11.321, 12.701]","(105.597, 112.23]","(352.685, 366.654]"
"(27.847, 38.612]","(21.597, 23.224]","(11.321, 12.701]","(119.663, 127.067]","(398.776, 430.746]"
"(14.412, 16.432]","(1.4220000000000002, 11.683]","(20.877, 23.487]","(38.337, 71.082]","(143.357, 254.565]"
"(17.593, 18.775]","(25.263, 27.789]","(11.321, 12.701]","(112.23, 119.663]","(398.776, 430.746]"
"(24.475, 25.889]","(19.206, 20.53]","(12.701, 13.71]","(105.597, 112.23]","(352.685, 366.654]"
"(4.417999999999999, 11.772]","(27.789, 36.268]","(20.877, 23.487]","(127.067, 156.227]","(430.746, 517.653]"
"(27.847, 38.612]","(14.193, 15.586]","(12.701, 13.71]","(88.624, 93.743]","(295.99, 312.936]"
"(14.412, 16.432]","(25.263, 27.789]","(15.277, 16.361]","(119.663, 127.067]","(398.776, 430.746]"
"(16.432, 17.593]","(19.206, 20.53]","(17.707, 18.987]","(83.808, 88.624]","(312.936, 327.511]"
"(27.847, 38.612]","(11.683, 14.193]","(11.321, 12.701]","(101.404, 105.597]","(342.225, 352.685]"
"(4.417999999999999, 11.772]","(17.944, 19.206]","(18.987, 20.877]","(83.808, 88.624]","(312.936, 327.511]"
"(4.417999999999999, 11.772]","(16.752, 17.944]","(9.7, 11.321]","(71.082, 79.439]","(254.565, 281.131]"
"(21.235, 22.368]","(20.53, 21.597]","(6.763, 9.7]","(119.663, 127.067]","(381.0, 398.776]"
"(11.772, 14.412]","(1.4220000000000002, 11.683]","(16.361, 17.707]","(38.337, 71.082]","(143.357, 254.565]"
"(11.772, 14.412]","(25.263, 27.789]","(20.877, 23.487]","(101.404, 105.597]","(366.654, 381.0]"
"(18.775, 19.876]","(15.586, 16.752]","(20.877, 23.487]","(88.624, 93.743]","(342.225, 352.685]"
"(21.235, 22.368]","(25.263, 27.789]","(12.701, 13.71]","(119.663, 127.067]","(398.776, 430.746]"
"(17.593, 18.775]","(14.193, 15.586]","(6.763, 9.7]","(83.808, 88.624]","(281.131, 295.99]"
"(22.368, 24.475]","(27.789, 36.268]","(17.707, 18.987]","(127.067, 156.227]","(430.746, 517.653]"
"(4.417999999999999, 11.772]","(14.193, 15.586]","(17.707, 18.987]","(71.082, 79.439]","(254.565, 281.131]"
"(27.847, 38.612]","(19.206, 20.53]","(13.71, 15.277]","(105.597, 112.23]","(366.654, 381.0]"
"(4.417999999999999, 11.772]","(1.4220000000000002, 11.683]","(6.763, 9.7]","(38.337, 71.082]","(143.357, 254.565]"
"(19.876, 21.235]","(16.752, 17.944]","(-1.242, 6.763]","(88.624, 93.743]","(281.131, 295.99]"
"(27.847, 38.612]","(20.53, 21.597]","(13.71, 15.277]","(119.663, 127.067]","(398.776, 430.746]"
"(16.432, 17.593]","(23.224, 25.263]","(15.277, 16.361]","(105.597, 112.23]","(366.654, 381.0]"
"(24.475, 25.889]","(25.263, 27.789]","(15.277, 16.361]","(127.067, 156.227]","(430.746, 517.653]"
"(11.772, 14.412]","(14.193, 15.586]","(18.987, 20.877]","(79.439, 83.808]","(295.99, 312.936]"
"(11.772, 14.412]","(19.206, 20.53]","(17.707, 18.987]","(79.439, 83.808]","(295.99, 312.936]"
"(4.417999999999999, 11.772]","(15.586, 16.752]","(9.7, 11.321]","(38.337, 71.082]","(143.357, 254.565]"
"(16.432, 17.593]","(23.224, 25.263]","(15.277, 16.361]","(88.624, 93.743]","(327.511, 342.225]"
"(27.847, 38.612]","(20.53, 21.597]","(9.7, 11.321]","(119.663, 127.067]","(398.776, 430.746]"
"(21.235, 22.368]","(17.944, 19.206]","(23.487, 32.01]","(93.743, 98.191]","(352.685, 366.654]"
"(22.368, 24.475]","(27.789, 36.268]","(15.277, 16.361]","(127.067, 156.227]","(430.746, 517.653]"
"(27.847, 38.612]","(23.224, 25.263]","(15.277, 16.361]","(127.067, 156.227]","(430.746, 517.653]"
"(21.235, 22.368]","(21.597, 23.224]","(6.763, 9.7]","(98.191, 101.404]","(312.936, 327.511]"
"(17.593, 18.775]","(16.752, 17.944]","(17.707, 18.987]","(93.743, 98.191]","(342.225, 352.685]"
"(21.235, 22.368]","(11.683, 14.193]","(-1.242, 6.763]","(88.624, 93.743]","(281.131, 295.99]"
"(25.889, 27.847]","(21.597, 23.224]","(13.71, 15.277]","(119.663, 127.067]","(398.776, 430.746]"
"(19.876, 21.235]","(1.4220000000000002, 11.683]","(18.987, 20.877]","(71.082, 79.439]","(295.99, 312.936]"
"(21.235, 22.368]","(21.597, 23.224]","(-1.242, 6.763]","(105.597, 112.23]","(327.511, 342.225]"
