A,B,C,D,E
"(19.641, 20.37]","(18.243, 18.918]","(15.416, 16.065]","(97.859, 100.363]","(336.397, 343.854]"
"(20.37, 21.1]","(14.181, 14.867]","(14.767, 15.416]","(82.832, 85.337]","(299.113, 306.57]"
"(18.912, 19.641]","(21.619, 22.294]","(16.065, 16.713]","(105.372, 107.876]","(366.225, 373.682]"
"(18.912, 19.641]","(16.218, 16.893]","(16.065, 16.713]","(85.337, 87.841]","(306.57, 314.026]"
"(17.454, 18.183]","(18.243, 18.918]","(16.065, 16.713]","(87.841, 90.346]","(306.57, 314.026]"
"(14.537, 15.266]","(18.918, 19.593]","(16.065, 16.713]","(85.337, 87.841]","(306.57, 314.026]"
"(20.37, 21.1]","(21.619, 22.294]","(15.416, 16.065]","(105.372, 107.876]","(366.225, 373.682]"
"(18.183, 18.912]","(19.593, 20.269]","(18.659, 19.308]","(97.859, 100.363]","(343.854, 351.311]"
"(20.37, 21.1]","(20.944, 21.619]","(12.821, 13.47]","(107.876, 110.38]","(358.768, 366.225]"
"(21.829, 22.558]","(19.593, 20.269]","(14.767, 15.416]","(102.867, 105.372]","(351.311, 358.768]"
"(19.641, 20.37]","(18.243, 18.918]","(15.416, 16.065]","(95.354, 97.859]","(336.397, 343.854]"
"(20.37, 21.1]","(21.619, 22.294]","(14.118, 14.767]","(105.372, 107.876]","(358.768, 366.225]"
"(16.724, 17.454]","(22.294, 22.969]","(14.767, 15.416]","(97.859, 100.363]","(343.854, 351.311]"
"(21.1, 21.829]","(19.593, 20.269]","(15.416, 16.065]","(97.859, 100.363]","(343.854, 351.311]"
"(15.995, 16.724]","(20.269, 20.944]","(14.118, 14.767]","(95.354, 97.859]","(328.94, 336.397]"
"(18.912, 19.641]","(20.269, 20.944]","(16.713, 17.362]","(97.859, 100.363]","(343.854, 351.311]"
"(17.454, 18.183]","(18.243, 18.918]","(13.47, 14.118]","(90.346, 92.85]","(314.026, 321.483]"
"(19.641, 20.37]","(20.944, 21.619]","(15.416, 16.065]","(100.363, 102.867]","(351.311, 358.768]"
"(19.641, 20.37]","(22.969, 23.644]","(15.416, 16.065]","(110.38, 112.885]","(381.139, 388.595]"
"(16.724, 17.454]","(18.243, 18.918]","(14.118, 14.767]","(87.841, 90.346]","(306.57, 314.026]"
"(18.183, 18.912]","(19.593, 20.269]","(14.118, 14.767]","(95.354, 97.859]","(328.94, 336.397]"
"(16.724, 17.454]","(20.269, 20.944]","(10.875, 11.524]","(92.85, 95.354]","(306.57, 314.026]"
"(18.183, 18.912]","(18.243, 18.918]","(10.226, 10.875]","(95.354, 97.859]","(321.483, 328.94]"
"(20.37, 21.1]","(22.294, 22.969]","(14.118, 14.767]","(105.372, 107.876]","(358.768, 366.225]"
"(16.724, 17.454]","(18.243, 18.918]","(12.821, 13.47]","(87.841, 90.346]","(299.113, 306.57]"
"(23.287, 24.016]","(20.269, 20.944]","(12.821, 13.47]","(110.38, 112.885]","(366.225, 373.682]"
"(18.912, 19.641]","(19.593, 20.269]","(14.767, 15.416]","(95.354, 97.859]","(328.94, 336.397]"
"(21.1, 21.829]","(19.593, 20.269]","(16.713, 17.362]","(100.363, 102.867]","(343.854, 351.311]"
"(24.016, 24.746]","(19.593, 20.269]","(14.118, 14.767]","(105.372, 107.876]","(366.225, 373.682]"
"(15.995, 16.724]","(22.294, 22.969]","(11.524, 12.172]","(100.363, 102.867]","(336.397, 343.854]"
"(18.912, 19.641]","(20.944, 21.619]","(13.47, 14.118]","(102.867, 105.372]","(351.311, 358.768]"
"(18.912, 19.641]","(22.969, 23.644]","(18.011, 18.659]","(105.372, 107.876]","(373.682, 381.139]"
"(17.454, 18.183]","(22.294, 22.969]","(12.821, 13.47]","(100.363, 102.867]","(336.397, 343.854]"
"(21.829, 22.558]","(16.893, 17.568]","(14.767, 15.416]","(95.354, 97.859]","(328.94, 336.397]"
"(18.912, 19.641]","(18.243, 18.918]","(12.821, 13.47]","(95.354, 97.859]","(328.94, 336.397]"
"(21.829, 22.558]","(20.269, 20.944]","(14.767, 15.416]","(105.372, 107.876]","(358.768, 366.225]"
"(18.183, 18.912]","(22.294, 22.969]","(18.659, 19.308]","(105.372, 107.876]","(373.682, 381.139]"
"(20.37, 21.1]","(19.593, 20.269]","(16.065, 16.713]","(97.859, 100.363]","(343.854, 351.311]"
"(18.912, 19.641]","(22.294, 22.969]","(13.47, 14.118]","(105.372, 107.876]","(351.311, 358.768]"
"(18.912, 19.641]","(18.243, 18.918]","(14.767, 15.416]","(87.841, 90.346]","(306.57, 314.026]"
"(20.37, 21.1]","(18.243, 18.918]","(17.362, 18.011]","(100.363, 102.867]","(351.311, 358.768]"
"(21.1, 21.829]","(19.593, 20.269]","(14.118, 14.767]","(100.363, 102.867]","(343.854, 351.311]"
"(18.183, 18.912]","(20.269, 20.944]","(15.416, 16.065]","(97.859, 100.363]","(343.854, 351.311]"
"(18.183, 18.912]","(20.944, 21.619]","(16.713, 17.362]","(100.363, 102.867]","(358.768, 366.225]"
"(18.183, 18.912]","(18.243, 18.918]","(15.416, 16.065]","(100.363, 102.867]","(343.854, 351.311]"
"(19.641, 20.37]","(22.969, 23.644]","(13.47, 14.118]","(105.372, 107.876]","(358.768, 366.225]"
"(16.724, 17.454]","(19.593, 20.269]","(15.416, 16.065]","(95.354, 97.859]","(328.94, 336.397]"
"(18.912, 19.641]","(18.918, 19.593]","(14.767, 15.416]","(95.354, 97.859]","(336.397, 343.854]"
"(21.829, 22.558]","(19.593, 20.269]","(15.416, 16.065]","(105.372, 107.876]","(366.225, 373.682]"
"(16.724, 17.454]","(22.294, 22.969]","(16.065, 16.713]","(100.363, 102.867]","(351.311, 358.768]"
"(18.912, 19.641]","(20.269, 20.944]","(14.767, 15.416]","(100.363, 102.867]","(343.854, 351.311]"
"(23.287, 24.016]","(19.593, 20.269]","(13.47, 14.118]","(107.876, 110.38]","(366.225, 373.682]"
"(18.183, 18.912]","(17.568, 18.243]","(16.065, 16.713]","(90.346, 92.85]","(314.026, 321.483]"
"(18.183, 18.912]","(15.542, 16.218]","(15.416, 16.065]","(82.832, 85.337]","(291.656, 299.113]"
"(20.37, 21.1]","(18.243, 18.918]","(16.065, 16.713]","(97.859, 100.363]","(343.854, 351.311]"
"(19.641, 20.37]","(18.918, 19.593]","(14.767, 15.416]","(95.354, 97.859]","(328.94, 336.397]"
"(21.1, 21.829]","(18.243, 18.918]","(17.362, 18.011]","(100.363, 102.867]","(351.311, 358.768]"
"(16.724, 17.454]","(18.918, 19.593]","(16.713, 17.362]","(92.85, 95.354]","(328.94, 336.397]"
"(19.641, 20.37]","(16.893, 17.568]","(14.118, 14.767]","(90.346, 92.85]","(306.57, 314.026]"
"(19.641, 20.37]","(20.269, 20.944]","(14.118, 14.767]","(102.867, 105.372]","(351.311, 358.768]"
"(19.641, 20.37]","(16.893, 17.568]","(16.713, 17.362]","(90.346, 92.85]","(321.483, 328.94]"
"(18.183, 18.912]","(20.269, 20.944]","(14.118, 14.767]","(97.859, 100.363]","(336.397, 343.854]"
