X,Y
1,"(4.951, 5.698]"
1,"(7.191, 7.937]"
0,"(5.698, 6.444]"
0,"(2.711, 3.458]"
0,"(7.191, 7.937]"
0,"(7.191, 7.937]"
0,"(4.205, 4.951]"
0,"(3.458, 4.205]"
0,"(4.951, 5.698]"
1,"(4.205, 4.951]"
1,"(3.458, 4.205]"
1,"(4.205, 4.951]"
1,"(4.205, 4.951]"
0,"(5.698, 6.444]"
1,"(2.711, 3.458]"
0,"(4.205, 4.951]"
1,"(2.711, 3.458]"
1,"(4.205, 4.951]"
0,"(5.698, 6.444]"
0,"(7.191, 7.937]"
1,"(6.444, 7.191]"
0,"(6.444, 7.191]"
0,"(7.191, 7.937]"
0,"(7.937, 8.684]"
0,"(1.965, 2.711]"
0,"(3.458, 4.205]"
1,"(1.965, 2.711]"
0,"(8.684, 9.43]"
1,"(4.951, 5.698]"
0,"(3.458, 4.205]"
1,"(1.218, 1.965]"
0,"(1.965, 2.711]"
1,"(0.472, 1.218]"
0,"(9.43, 10.177]"
1,"(4.205, 4.951]"
0,"(8.684, 9.43]"
0,"(3.458, 4.205]"
1,"(4.205, 4.951]"
0,"(4.951, 5.698]"
0,"(5.698, 6.444]"
1,"(1.965, 2.711]"
0,"(-0.275, 0.472]"
1,"(4.205, 4.951]"
0,"(3.458, 4.205]"
0,"(7.937, 8.684]"
1,"(3.458, 4.205]"
1,"(1.218, 1.965]"
0,"(4.205, 4.951]"
1,"(5.698, 6.444]"
0,"(6.444, 7.191]"
0,"(1.965, 2.711]"
0,"(7.937, 8.684]"
1,"(3.458, 4.205]"
1,"(8.684, 9.43]"
0,"(4.205, 4.951]"
0,"(7.937, 8.684]"
1,"(3.458, 4.205]"
1,"(1.218, 1.965]"
0,"(4.951, 5.698]"
0,"(4.951, 5.698]"
0,"(5.698, 6.444]"
0,"(2.711, 3.458]"
0,"(7.937, 8.684]"
1,"(2.711, 3.458]"
1,"(5.698, 6.444]"
0,"(4.205, 4.951]"
0,"(9.43, 10.177]"
0,"(4.205, 4.951]"
0,"(5.698, 6.444]"
0,"(2.711, 3.458]"
0,"(4.205, 4.951]"
1,"(4.205, 4.951]"
1,"(4.951, 5.698]"
0,"(7.191, 7.937]"
0,"(3.458, 4.205]"
1,"(3.458, 4.205]"
1,"(2.711, 3.458]"
1,"(4.951, 5.698]"
0,"(5.698, 6.444]"
0,"(4.951, 5.698]"
0,"(8.684, 9.43]"
0,"(7.191, 7.937]"
1,"(4.205, 4.951]"
1,"(2.711, 3.458]"
1,"(1.218, 1.965]"
1,"(4.951, 5.698]"
1,"(0.472, 1.218]"
1,"(4.205, 4.951]"
0,"(8.684, 9.43]"
1,"(1.218, 1.965]"
1,"(6.444, 7.191]"
0,"(4.205, 4.951]"
1,"(4.205, 4.951]"
1,"(2.711, 3.458]"
0,"(3.458, 4.205]"
1,"(4.205, 4.951]"
1,"(1.218, 1.965]"
0,"(7.191, 7.937]"
1,"(3.458, 4.205]"
1,"(1.218, 1.965]"
1,"(2.711, 3.458]"
0,"(5.698, 6.444]"
1,"(4.951, 5.698]"
1,"(1.965, 2.711]"
0,"(7.191, 7.937]"
0,"(2.711, 3.458]"
1,"(2.711, 3.458]"
0,"(0.472, 1.218]"
0,"(7.937, 8.684]"
0,"(1.965, 2.711]"
1,"(2.711, 3.458]"
0,"(4.951, 5.698]"
0,"(7.191, 7.937]"
0,"(5.698, 6.444]"
0,"(6.444, 7.191]"
0,"(5.698, 6.444]"
0,"(4.205, 4.951]"
0,"(7.937, 8.684]"
0,"(8.684, 9.43]"
0,"(5.698, 6.444]"
0,"(6.444, 7.191]"
0,"(5.698, 6.444]"
