A,B,C,D,E
"(20.012, 21.251]","(19.638, 20.962]","(15.58, 16.763]","(99.943, 105.571]","(345.637, 362.476]"
"(20.012, 21.251]","(23.609, 24.933]","(9.662, 10.846]","(111.198, 116.826]","(362.476, 379.316]"
"(17.532, 18.772]","(18.314, 19.638]","(20.314, 21.498]","(88.688, 94.315]","(345.637, 362.476]"
"(18.772, 20.012]","(20.962, 22.285]","(19.13, 20.314]","(105.571, 111.198]","(379.316, 396.155]"
"(13.814, 15.053]","(18.314, 19.638]","(12.029, 13.213]","(77.433, 83.06]","(261.44, 278.279]"
"(8.855, 10.095]","(23.609, 24.933]","(8.478, 9.662]","(88.688, 94.315]","(295.119, 311.958]"
"(20.012, 21.251]","(22.285, 23.609]","(13.213, 14.396]","(116.826, 122.453]","(396.155, 412.995]"
"(16.293, 17.532]","(19.638, 20.962]","(10.846, 12.029]","(94.315, 99.943]","(328.798, 345.637]"
"(21.251, 22.491]","(16.99, 18.314]","(12.029, 13.213]","(88.688, 94.315]","(311.958, 328.798]"
"(23.731, 24.97]","(16.99, 18.314]","(6.111, 7.295]","(94.315, 99.943]","(311.958, 328.798]"
"(18.772, 20.012]","(19.638, 20.962]","(9.662, 10.846]","(94.315, 99.943]","(311.958, 328.798]"
"(20.012, 21.251]","(23.609, 24.933]","(14.396, 15.58]","(111.198, 116.826]","(379.316, 396.155]"
"(13.814, 15.053]","(20.962, 22.285]","(7.295, 8.478]","(99.943, 105.571]","(311.958, 328.798]"
"(22.491, 23.731]","(26.256, 27.58]","(13.213, 14.396]","(122.453, 128.081]","(412.995, 429.834]"
"(12.574, 13.814]","(22.285, 23.609]","(12.029, 13.213]","(88.688, 94.315]","(311.958, 328.798]"
"(17.532, 18.772]","(16.99, 18.314]","(17.947, 19.13]","(88.688, 94.315]","(311.958, 328.798]"
"(15.053, 16.293]","(19.638, 20.962]","(14.396, 15.58]","(88.688, 94.315]","(311.958, 328.798]"
"(20.012, 21.251]","(15.667, 16.99]","(15.58, 16.763]","(83.06, 88.688]","(295.119, 311.958]"
"(18.772, 20.012]","(22.285, 23.609]","(10.846, 12.029]","(105.571, 111.198]","(362.476, 379.316]"
"(12.574, 13.814]","(26.256, 27.58]","(14.396, 15.58]","(111.198, 116.826]","(362.476, 379.316]"
"(17.532, 18.772]","(20.962, 22.285]","(13.213, 14.396]","(105.571, 111.198]","(345.637, 362.476]"
"(13.814, 15.053]","(16.99, 18.314]","(12.029, 13.213]","(83.06, 88.688]","(278.279, 295.119]"
"(16.293, 17.532]","(24.933, 26.256]","(19.13, 20.314]","(111.198, 116.826]","(396.155, 412.995]"
"(21.251, 22.491]","(20.962, 22.285]","(16.763, 17.947]","(105.571, 111.198]","(379.316, 396.155]"
"(13.814, 15.053]","(20.962, 22.285]","(16.763, 17.947]","(88.688, 94.315]","(328.798, 345.637]"
"(26.21, 27.45]","(19.638, 20.962]","(20.314, 21.498]","(111.198, 116.826]","(396.155, 412.995]"
"(17.532, 18.772]","(22.285, 23.609]","(14.396, 15.58]","(105.571, 111.198]","(362.476, 379.316]"
"(22.491, 23.731]","(24.933, 26.256]","(19.13, 20.314]","(122.453, 128.081]","(429.834, 446.674]"
"(28.689, 29.929]","(26.256, 27.58]","(16.763, 17.947]","(139.336, 144.964]","(480.353, 497.192]"
"(12.574, 13.814]","(22.285, 23.609]","(16.763, 17.947]","(94.315, 99.943]","(328.798, 345.637]"
"(17.532, 18.772]","(15.667, 16.99]","(15.58, 16.763]","(77.433, 83.06]","(278.279, 295.119]"
"(18.772, 20.012]","(11.696, 13.019]","(10.846, 12.029]","(71.805, 77.433]","(261.44, 278.279]"
"(15.053, 16.293]","(19.638, 20.962]","(21.498, 22.681]","(88.688, 94.315]","(328.798, 345.637]"
"(23.731, 24.97]","(19.638, 20.962]","(17.947, 19.13]","(116.826, 122.453]","(396.155, 412.995]"
"(18.772, 20.012]","(22.285, 23.609]","(17.947, 19.13]","(105.571, 111.198]","(362.476, 379.316]"
"(24.97, 26.21]","(19.638, 20.962]","(17.947, 19.13]","(111.198, 116.826]","(396.155, 412.995]"
"(17.532, 18.772]","(20.962, 22.285]","(13.213, 14.396]","(99.943, 105.571]","(328.798, 345.637]"
"(21.251, 22.491]","(18.314, 19.638]","(13.213, 14.396]","(94.315, 99.943]","(311.958, 328.798]"
"(17.532, 18.772]","(14.343, 15.667]","(15.58, 16.763]","(71.805, 77.433]","(261.44, 278.279]"
"(17.532, 18.772]","(18.314, 19.638]","(7.295, 8.478]","(88.688, 94.315]","(295.119, 311.958]"
"(20.012, 21.251]","(19.638, 20.962]","(8.478, 9.662]","(99.943, 105.571]","(328.798, 345.637]"
"(21.251, 22.491]","(20.962, 22.285]","(19.13, 20.314]","(99.943, 105.571]","(345.637, 362.476]"
"(16.293, 17.532]","(26.256, 27.58]","(10.846, 12.029]","(111.198, 116.826]","(362.476, 379.316]"
"(16.293, 17.532]","(20.962, 22.285]","(17.947, 19.13]","(94.315, 99.943]","(328.798, 345.637]"
"(16.293, 17.532]","(19.638, 20.962]","(17.947, 19.13]","(94.315, 99.943]","(345.637, 362.476]"
"(18.772, 20.012]","(18.314, 19.638]","(17.947, 19.13]","(94.315, 99.943]","(328.798, 345.637]"
"(13.814, 15.053]","(15.667, 16.99]","(9.662, 10.846]","(77.433, 83.06]","(261.44, 278.279]"
"(18.772, 20.012]","(11.696, 13.019]","(15.58, 16.763]","(77.433, 83.06]","(278.279, 295.119]"
"(23.731, 24.97]","(24.933, 26.256]","(16.763, 17.947]","(128.081, 133.708]","(429.834, 446.674]"
"(13.814, 15.053]","(20.962, 22.285]","(15.58, 16.763]","(94.315, 99.943]","(328.798, 345.637]"
"(18.772, 20.012]","(20.962, 22.285]","(13.213, 14.396]","(99.943, 105.571]","(345.637, 362.476]"
"(26.21, 27.45]","(15.667, 16.99]","(14.396, 15.58]","(111.198, 116.826]","(379.316, 396.155]"
"(17.532, 18.772]","(22.285, 23.609]","(16.763, 17.947]","(99.943, 105.571]","(362.476, 379.316]"
"(16.293, 17.532]","(16.99, 18.314]","(9.662, 10.846]","(88.688, 94.315]","(295.119, 311.958]"
"(20.012, 21.251]","(20.962, 22.285]","(14.396, 15.58]","(105.571, 111.198]","(362.476, 379.316]"
"(18.772, 20.012]","(13.019, 14.343]","(19.13, 20.314]","(83.06, 88.688]","(295.119, 311.958]"
"(22.491, 23.731]","(27.58, 28.904]","(14.396, 15.58]","(122.453, 128.081]","(412.995, 429.834]"
"(12.574, 13.814]","(15.667, 16.99]","(10.846, 12.029]","(71.805, 77.433]","(244.6, 261.44]"
"(20.012, 21.251]","(16.99, 18.314]","(17.947, 19.13]","(94.315, 99.943]","(345.637, 362.476]"
"(20.012, 21.251]","(23.609, 24.933]","(20.314, 21.498]","(116.826, 122.453]","(412.995, 429.834]"
"(18.772, 20.012]","(19.638, 20.962]","(12.029, 13.213]","(99.943, 105.571]","(328.798, 345.637]"
"(16.293, 17.532]","(14.343, 15.667]","(17.947, 19.13]","(77.433, 83.06]","(295.119, 311.958]"
"(20.012, 21.251]","(18.314, 19.638]","(17.947, 19.13]","(94.315, 99.943]","(328.798, 345.637]"
"(23.731, 24.97]","(20.962, 22.285]","(8.478, 9.662]","(111.198, 116.826]","(362.476, 379.316]"
"(20.012, 21.251]","(24.933, 26.256]","(13.213, 14.396]","(111.198, 116.826]","(362.476, 379.316]"
"(20.012, 21.251]","(19.638, 20.962]","(13.213, 14.396]","(99.943, 105.571]","(328.798, 345.637]"
"(21.251, 22.491]","(11.696, 13.019]","(13.213, 14.396]","(71.805, 77.433]","(261.44, 278.279]"
"(18.772, 20.012]","(18.314, 19.638]","(12.029, 13.213]","(94.315, 99.943]","(311.958, 328.798]"
"(16.293, 17.532]","(22.285, 23.609]","(17.947, 19.13]","(94.315, 99.943]","(345.637, 362.476]"
"(21.251, 22.491]","(18.314, 19.638]","(12.029, 13.213]","(99.943, 105.571]","(328.798, 345.637]"
"(24.97, 26.21]","(24.933, 26.256]","(12.029, 13.213]","(122.453, 128.081]","(412.995, 429.834]"
"(22.491, 23.731]","(18.314, 19.638]","(16.763, 17.947]","(99.943, 105.571]","(345.637, 362.476]"
"(18.772, 20.012]","(19.638, 20.962]","(17.947, 19.13]","(99.943, 105.571]","(345.637, 362.476]"
"(23.731, 24.97]","(13.019, 14.343]","(12.029, 13.213]","(94.315, 99.943]","(328.798, 345.637]"
"(22.491, 23.731]","(26.256, 27.58]","(15.58, 16.763]","(133.708, 139.336]","(446.674, 463.513]"
"(23.731, 24.97]","(20.962, 22.285]","(8.478, 9.662]","(111.198, 116.826]","(362.476, 379.316]"
"(11.334, 12.574]","(22.285, 23.609]","(13.213, 14.396]","(88.688, 94.315]","(295.119, 311.958]"
"(20.012, 21.251]","(24.933, 26.256]","(7.295, 8.478]","(122.453, 128.081]","(396.155, 412.995]"
"(26.21, 27.45]","(32.875, 34.199]","(13.213, 14.396]","(161.846, 167.474]","(530.871, 547.71]"
"(26.21, 27.45]","(15.667, 16.99]","(13.213, 14.396]","(105.571, 111.198]","(345.637, 362.476]"
"(18.772, 20.012]","(22.285, 23.609]","(13.213, 14.396]","(99.943, 105.571]","(345.637, 362.476]"
"(17.532, 18.772]","(19.638, 20.962]","(23.865, 25.048]","(99.943, 105.571]","(362.476, 379.316]"
"(16.293, 17.532]","(23.609, 24.933]","(13.213, 14.396]","(105.571, 111.198]","(345.637, 362.476]"
"(18.772, 20.012]","(18.314, 19.638]","(8.478, 9.662]","(99.943, 105.571]","(311.958, 328.798]"
"(18.772, 20.012]","(22.285, 23.609]","(15.58, 16.763]","(111.198, 116.826]","(379.316, 396.155]"
"(21.251, 22.491]","(24.933, 26.256]","(14.396, 15.58]","(116.826, 122.453]","(396.155, 412.995]"
"(18.772, 20.012]","(20.962, 22.285]","(15.58, 16.763]","(94.315, 99.943]","(328.798, 345.637]"
"(16.293, 17.532]","(19.638, 20.962]","(10.846, 12.029]","(88.688, 94.315]","(311.958, 328.798]"
"(18.772, 20.012]","(20.962, 22.285]","(21.498, 22.681]","(99.943, 105.571]","(362.476, 379.316]"
"(18.772, 20.012]","(16.99, 18.314]","(17.947, 19.13]","(88.688, 94.315]","(311.958, 328.798]"
"(17.532, 18.772]","(22.285, 23.609]","(14.396, 15.58]","(99.943, 105.571]","(345.637, 362.476]"
"(13.814, 15.053]","(23.609, 24.933]","(10.846, 12.029]","(94.315, 99.943]","(311.958, 328.798]"
