A,B,C,D,E
"(19.87, 20.735]","(19.974, 20.815]","(14.979, 15.903]","(99.591, 102.423]","(343.368, 353.417]"
"(20.735, 21.506]","(23.864, 25.35]","(9.71, 11.303]","(109.737, 114.379]","(364.26, 375.933]"
"(18.282, 19.052]","(18.243, 19.173]","(20.548, 26.232]","(89.854, 93.346]","(343.368, 353.417]"
"(19.052, 19.87]","(21.658, 22.691]","(18.883, 20.548]","(106.062, 109.737]","(375.933, 389.352]"
"(14.452, 16.206]","(18.243, 19.173]","(12.429, 13.329]","(79.551, 85.117]","(210.92, 282.466]"
"(7.614, 14.452]","(23.864, 25.35]","(2.56, 9.71]","(85.117, 89.854]","(282.466, 300.888]"
"(20.735, 21.506]","(22.691, 23.864]","(13.329, 14.187]","(114.379, 120.0]","(389.352, 409.171]"
"(16.206, 17.407]","(19.974, 20.815]","(9.71, 11.303]","(96.262, 99.591]","(324.885, 333.788]"
"(21.506, 22.651]","(17.25, 18.243]","(12.429, 13.329]","(93.346, 96.262]","(312.885, 324.885]"
"(22.651, 23.885]","(18.243, 19.173]","(2.56, 9.71]","(96.262, 99.591]","(312.885, 324.885]"
"(19.87, 20.735]","(19.974, 20.815]","(9.71, 11.303]","(96.262, 99.591]","(312.885, 324.885]"
"(20.735, 21.506]","(23.864, 25.35]","(14.187, 14.979]","(109.737, 114.379]","(389.352, 409.171]"
"(7.614, 14.452]","(21.658, 22.691]","(2.56, 9.71]","(99.591, 102.423]","(324.885, 333.788]"
"(22.651, 23.885]","(25.35, 34.199]","(14.187, 14.979]","(120.0, 167.474]","(409.171, 547.71]"
"(7.614, 14.452]","(22.691, 23.864]","(12.429, 13.329]","(89.854, 93.346]","(312.885, 324.885]"
"(17.407, 18.282]","(17.25, 18.243]","(17.818, 18.883]","(89.854, 93.346]","(324.885, 333.788]"
"(14.452, 16.206]","(19.974, 20.815]","(14.187, 14.979]","(89.854, 93.346]","(312.885, 324.885]"
"(19.87, 20.735]","(14.108, 16.007]","(15.903, 16.881]","(79.551, 85.117]","(300.888, 312.885]"
"(19.052, 19.87]","(21.658, 22.691]","(9.71, 11.303]","(106.062, 109.737]","(364.26, 375.933]"
"(7.614, 14.452]","(25.35, 34.199]","(14.187, 14.979]","(109.737, 114.379]","(364.26, 375.933]"
