A,B,C,D,E
1,2,1,2,108
1,3,0,3,126
1,1,3,1,112
1,2,3,2,139
0,1,1,0,35
0,3,0,1,54
2,2,1,3,155
0,2,0,1,90
2,1,1,1,79
2,1,0,1,72
1,2,0,1,80
1,3,1,3,150
0,2,0,1,85
2,3,1,4,178
0,2,1,1,77
0,1,3,1,84
0,2,1,1,79
1,0,1,0,60
1,2,0,2,124
0,3,1,2,127
0,2,1,2,119
0,1,1,0,51
0,3,3,3,168
2,2,2,2,143
0,2,2,1,91
3,2,3,3,171
0,2,1,2,131
2,3,3,4,187
3,3,2,4,208
0,2,2,1,96
0,1,2,0,50
1,0,1,0,22
0,2,3,1,95
3,2,2,3,167
1,2,2,2,132
3,2,3,3,164
0,2,1,1,101
2,1,1,1,79
1,0,2,0,28
1,1,0,1,61
1,2,0,2,94
2,2,3,2,120
0,3,0,3,137
0,2,2,1,101
0,2,3,1,107
1,1,3,1,93
0,1,0,0,23
1,0,2,0,47
3,3,2,4,199
0,2,2,1,97
1,2,1,2,113
3,1,1,3,141
0,2,2,2,126
0,1,0,1,59
1,2,1,2,126
1,0,3,0,65
2,3,1,4,179
0,1,0,0,16
1,1,3,1,107
1,3,3,3,174
1,2,1,1,98
0,0,2,0,56
1,1,2,1,102
3,2,0,3,137
1,3,1,2,134
1,2,1,2,104
2,0,1,0,31
1,1,1,1,83
0,2,2,1,108
2,1,1,2,100
3,3,1,4,172
2,1,2,2,118
1,2,2,2,116
3,0,1,1,91
2,3,1,4,207
3,2,0,3,127
0,2,1,1,67
1,3,0,4,162
3,3,1,4,209
3,1,1,2,121
1,2,1,2,113
0,2,3,2,135
0,3,1,2,116
1,1,0,1,85
1,2,1,3,144
2,3,1,3,165
1,2,1,1,102
0,2,0,1,75
1,2,3,2,133
1,1,2,1,85
0,2,1,2,120
0,3,0,1,86
1,1,1,0,57
0,2,2,2,139
1,2,2,1,100
0,2,0,1,94
2,1,1,2,110
2,0,0,1,67
0,3,1,2,128
2,2,3,2,150
1,3,2,4,181
2,2,0,2,123
2,2,3,3,176
2,0,1,0,38
0,3,0,2,122
3,3,1,4,183
0,2,0,1,62
1,1,3,0,88
2,2,3,2,138
0,0,1,0,0
3,0,1,1,101
0,2,0,1,69
0,1,3,1,113
3,2,1,3,153
0,1,2,0,47
0,2,1,1,84
2,1,1,2,97
0,0,1,0,33
0,2,1,1,93
1,1,2,0,68
2,1,1,1,102
1,0,2,0,41
2,2,1,2,114
0,2,1,1,92
3,0,0,0,37
0,2,0,0,48
1,2,3,3,154
3,2,0,3,146
0,2,3,1,121
3,2,3,2,144
0,1,1,0,43
0,2,0,1,59
0,0,3,0,49
0,3,1,4,168
3,1,1,3,161
2,1,3,2,119
2,1,0,2,93
3,0,3,2,144
1,1,2,1,95
1,3,2,2,139
1,2,1,2,115
3,2,2,3,180
1,1,1,1,71
2,3,0,4,206
1,3,1,4,186
1,3,2,3,159
3,3,3,3,170
0,3,2,2,133
2,3,1,3,170
1,3,1,4,171
1,3,0,3,132
0,2,1,1,83
1,1,3,1,110
1,3,0,3,144
2,2,3,3,164
1,0,0,0,18
3,1,1,2,123
3,2,2,3,170
2,2,0,3,131
1,2,1,1,107
1,1,0,1,89
2,1,1,2,120
1,1,2,0,59
3,2,1,3,152
3,0,1,1,65
1,3,2,3,152
1,1,0,1,75
3,0,1,1,69
0,2,1,1,93
0,2,1,1,84
0,1,0,0,48
0,0,2,0,42
3,2,1,3,143
2,0,3,1,99
1,2,2,2,143
2,1,3,1,88
3,1,2,2,140
1,0,1,0,43
2,0,0,1,60
2,2,2,3,165
1,0,1,0,63
0,1,2,1,85
0,1,1,0,42
0,2,1,1,89
0,2,3,2,154
2,3,1,3,157
2,3,2,3,166
3,0,1,1,90
1,2,3,1,120
2,1,1,2,103
0,1,0,1,60
2,2,0,2,115
1,2,1,2,129
3,0,2,1,96
1,0,0,0,7
0,3,3,2,123
2,2,3,2,144
2,2,3,3,176
0,2,1,1,78
0,2,0,1,67
2,2,0,2,97
2,2,1,2,129
3,3,0,4,183
3,0,3,1,100
1,0,1,0,37
0,1,0,0,7
1,0,2,0,34
1,3,2,3,174
1,1,2,2,121
3,1,1,2,98
0,2,3,1,119
2,2,1,2,115
3,2,0,3,151
0,3,3,3,181
0,3,1,3,148
2,2,2,3,153
3,1,0,1,78
1,1,0,1,80
1,0,1,0,46
0,1,1,1,65
2,1,2,2,119
0,2,0,2,125
1,1,1,2,111
1,2,0,1,69
2,2,0,2,128
0,1,0,1,60
0,1,2,1,81
1,2,3,2,134
3,2,0,2,110
1,2,1,2,116
3,1,1,3,154
2,1,1,1,73
1,1,1,1,80
1,2,2,3,152
2,3,2,3,168
3,2,1,3,135
3,0,1,2,124
3,3,3,4,196
2,1,0,2,106
2,0,1,0,57
3,2,1,3,163
0,1,1,0,46
3,2,0,3,123
1,2,1,2,112
3,1,0,2,110
3,2,1,3,155
2,2,2,2,132
0,0,0,0,23
0,2,1,1,91
0,2,0,1,65
3,3,1,4,183
1,2,1,1,85
0,0,0,0,7
0,2,0,2,97
0,2,1,0,66
1,3,3,4,207
3,1,0,2,111
3,0,2,3,156
2,2,0,2,123
0,3,1,2,133
0,2,1,2,117
0,2,3,1,102
3,3,3,4,209
1,1,1,1,94
1,0,1,0,23
1,0,1,0,68
0,1,0,0,11
