treat,age,educ,black,hisp,married,nodegr,re74,re75,re78
1.0,"(35.0, 40.0]","(10.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(21.0, 23.0]","(8.0, 9.0]",0.0,1.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(29.0, 32.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(22904.762, 25860.215]"
1.0,"(25.0, 27.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(32.0, 35.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(21.0, 23.0]","(8.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(21.0, 23.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(29.0, 32.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(21.0, 23.0]","(14.0, 16.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(32.0, 35.0]","(10.0, 12.0]",0.0,0.0,1.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(16.999, 21.0]","(8.0, 9.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(16.999, 21.0]","(12.667, 14.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(16412.123, 19432.104]"
1.0,"(16.999, 21.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(25.0, 27.0]","(9.0, 10.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(16412.123, 19432.104]"
1.0,"(16.999, 21.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(25.0, 27.0]","(12.667, 14.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 16412.123]"
1.0,"(21.0, 23.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(35.0, 40.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(25.0, 27.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(21.0, 23.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(40.0, 43.5]","(12.667, 14.0]",0.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(35.0, 40.0]","(8.0, 9.0]",0.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(23.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(27.0, 29.0]","(10.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(23.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(25.0, 27.0]","(9.0, 10.0]",0.0,1.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(9243.401, 13299.539]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(13299.539, 16412.123]"
1.0,"(23.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 21.0]","(9.0, 10.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(47.0, 51.0]","(-0.001, 8.0]",1.0,0.0,0.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(3682.002, 9243.401]"
1.0,"(23.0, 25.0]","(10.0, 12.0]",1.0,0.0,1.0,1.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(16.999, 21.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
1.0,"(23.0, 25.0]","(10.0, 12.0]",1.0,0.0,0.0,0.0,"(-0.001, 3670.872]","(-0.001, 2660.419]","(-0.001, 3682.002]"
