A,B,C,D,E
"(19.758, 20.254]","(19.748, 20.273]","(16.343, 16.842]","(96.559, 98.668]","(343.199, 350.08]"
"(20.254, 20.75]","(21.323, 21.848]","(14.348, 14.847]","(107.103, 109.211]","(363.842, 370.722]"
"(18.766, 19.262]","(22.373, 22.898]","(14.847, 15.346]","(107.103, 109.211]","(370.722, 377.603]"
"(19.262, 19.758]","(20.798, 21.323]","(14.847, 15.346]","(98.668, 100.777]","(343.199, 350.08]"
"(17.279, 17.775]","(22.373, 22.898]","(16.343, 16.842]","(98.668, 100.777]","(350.08, 356.961]"
"(14.799, 15.295]","(20.798, 21.323]","(16.343, 16.842]","(90.233, 92.342]","(322.557, 329.438]"
"(20.254, 20.75]","(21.323, 21.848]","(15.845, 16.343]","(104.994, 107.103]","(363.842, 370.722]"
"(17.775, 18.27]","(18.698, 19.223]","(11.855, 12.353]","(92.342, 94.451]","(315.676, 322.557]"
"(20.75, 21.246]","(23.949, 24.474]","(13.85, 14.348]","(113.429, 115.538]","(384.484, 391.365]"
"(21.741, 22.237]","(22.373, 22.898]","(13.351, 13.85]","(107.103, 109.211]","(363.842, 370.722]"
"(19.758, 20.254]","(19.748, 20.273]","(15.845, 16.343]","(98.668, 100.777]","(336.318, 343.199]"
"(20.254, 20.75]","(19.223, 19.748]","(15.845, 16.343]","(98.668, 100.777]","(343.199, 350.08]"
"(16.783, 17.279]","(15.547, 16.072]","(17.341, 17.84]","(79.69, 81.799]","(295.034, 301.914]"
"(21.246, 21.741]","(22.373, 22.898]","(12.852, 13.351]","(109.211, 111.32]","(370.722, 377.603]"
"(16.287, 16.783]","(22.373, 22.898]","(13.85, 14.348]","(98.668, 100.777]","(336.318, 343.199]"
"(18.766, 19.262]","(16.597, 17.122]","(17.341, 17.84]","(88.125, 90.233]","(315.676, 322.557]"
"(17.775, 18.27]","(16.072, 16.597]","(11.356, 11.855]","(83.907, 86.016]","(281.272, 288.153]"
"(19.758, 20.254]","(20.798, 21.323]","(13.351, 13.85]","(100.777, 102.885]","(343.199, 350.08]"
"(19.262, 19.758]","(21.848, 22.373]","(14.348, 14.847]","(104.994, 107.103]","(356.961, 363.842]"
"(16.783, 17.279]","(19.223, 19.748]","(16.343, 16.842]","(88.125, 90.233]","(315.676, 322.557]"
"(18.766, 19.262]","(18.173, 18.698]","(14.847, 15.346]","(90.233, 92.342]","(315.676, 322.557]"
"(16.783, 17.279]","(21.323, 21.848]","(14.847, 15.346]","(100.777, 102.885]","(350.08, 356.961]"
"(18.27, 18.766]","(18.173, 18.698]","(14.348, 14.847]","(88.125, 90.233]","(308.795, 315.676]"
"(20.254, 20.75]","(20.273, 20.798]","(17.341, 17.84]","(102.885, 104.994]","(363.842, 370.722]"
"(16.783, 17.279]","(21.323, 21.848]","(12.353, 12.852]","(100.777, 102.885]","(336.318, 343.199]"
"(23.229, 23.725]","(19.223, 19.748]","(14.348, 14.847]","(104.994, 107.103]","(356.961, 363.842]"
"(18.766, 19.262]","(18.173, 18.698]","(11.855, 12.353]","(94.451, 96.559]","(322.557, 329.438]"
"(21.246, 21.741]","(19.748, 20.273]","(15.346, 15.845]","(102.885, 104.994]","(356.961, 363.842]"
"(24.221, 24.716]","(20.273, 20.798]","(14.847, 15.346]","(111.32, 113.429]","(377.603, 384.484]"
"(16.287, 16.783]","(19.223, 19.748]","(15.845, 16.343]","(92.342, 94.451]","(329.438, 336.318]"
"(18.766, 19.262]","(23.949, 24.474]","(15.346, 15.845]","(109.211, 111.32]","(370.722, 377.603]"
"(19.262, 19.758]","(22.898, 23.424]","(16.842, 17.341]","(109.211, 111.32]","(370.722, 377.603]"
"(17.775, 18.27]","(18.698, 19.223]","(13.85, 14.348]","(90.233, 92.342]","(308.795, 315.676]"
"(21.741, 22.237]","(19.748, 20.273]","(12.353, 12.852]","(102.885, 104.994]","(350.08, 356.961]"
"(19.262, 19.758]","(18.698, 19.223]","(14.847, 15.346]","(96.559, 98.668]","(336.318, 343.199]"
"(22.237, 22.733]","(16.072, 16.597]","(13.85, 14.348]","(94.451, 96.559]","(322.557, 329.438]"
"(18.766, 19.262]","(19.748, 20.273]","(14.348, 14.847]","(96.559, 98.668]","(329.438, 336.318]"
"(20.254, 20.75]","(18.173, 18.698]","(15.346, 15.845]","(96.559, 98.668]","(336.318, 343.199]"
"(18.766, 19.262]","(19.223, 19.748]","(15.845, 16.343]","(94.451, 96.559]","(329.438, 336.318]"
"(18.766, 19.262]","(20.273, 20.798]","(16.343, 16.842]","(100.777, 102.885]","(350.08, 356.961]"
"(20.254, 20.75]","(22.898, 23.424]","(15.346, 15.845]","(109.211, 111.32]","(370.722, 377.603]"
"(20.75, 21.246]","(20.798, 21.323]","(14.847, 15.346]","(102.885, 104.994]","(350.08, 356.961]"
"(18.27, 18.766]","(19.223, 19.748]","(16.343, 16.842]","(98.668, 100.777]","(343.199, 350.08]"
"(18.27, 18.766]","(22.373, 22.898]","(14.847, 15.346]","(100.777, 102.885]","(350.08, 356.961]"
"(18.27, 18.766]","(20.273, 20.798]","(11.356, 11.855]","(98.668, 100.777]","(329.438, 336.318]"
"(19.262, 19.758]","(17.122, 17.647]","(15.346, 15.845]","(88.125, 90.233]","(308.795, 315.676]"
"(16.783, 17.279]","(17.122, 17.647]","(11.855, 12.353]","(86.016, 88.125]","(288.153, 295.034]"
"(19.262, 19.758]","(17.647, 18.173]","(10.857, 11.356]","(92.342, 94.451]","(308.795, 315.676]"
"(22.237, 22.733]","(17.647, 18.173]","(14.348, 14.847]","(98.668, 100.777]","(336.318, 343.199]"
"(17.279, 17.775]","(20.273, 20.798]","(17.341, 17.84]","(98.668, 100.777]","(343.199, 350.08]"
"(19.262, 19.758]","(18.698, 19.223]","(13.351, 13.85]","(94.451, 96.559]","(322.557, 329.438]"
"(23.229, 23.725]","(20.798, 21.323]","(15.845, 16.343]","(109.211, 111.32]","(377.603, 384.484]"
"(18.766, 19.262]","(19.748, 20.273]","(19.835, 20.334]","(98.668, 100.777]","(350.08, 356.961]"
