A,B,C,D,E
"(17.593, 21.785]","(6.08, 10.729]","(22.556, 26.768]","(57.558, 72.893]","(235.403, 288.012]"
"(21.785, 25.978]","(24.675, 29.324]","(9.922, 14.133]","(134.233, 149.569]","(445.841, 498.45]"
"(13.4, 17.593]","(10.729, 15.378]","(1.499, 5.71]","(57.558, 72.893]","(182.794, 235.403]"
"(17.593, 21.785]","(20.026, 24.675]","(5.71, 9.922]","(88.228, 103.563]","(288.012, 340.622]"
"(5.014, 9.207]","(15.378, 20.026]","(22.556, 26.768]","(57.558, 72.893]","(235.403, 288.012]"
"(-3.422, 0.821]","(24.675, 29.324]","(18.345, 22.556]","(57.558, 72.893]","(235.403, 288.012]"
"(21.785, 25.978]","(15.378, 20.026]","(-6.924, -2.713]","(88.228, 103.563]","(235.403, 288.012]"
"(9.207, 13.4]","(10.729, 15.378]","(22.556, 26.768]","(42.223, 57.558]","(182.794, 235.403]"
"(21.785, 25.978]","(15.378, 20.026]","(14.133, 18.345]","(88.228, 103.563]","(288.012, 340.622]"
"(25.978, 30.171]","(29.324, 33.972]","(35.191, 39.403]","(149.569, 164.904]","(551.059, 603.669]"
"(17.593, 21.785]","(15.378, 20.026]","(5.71, 9.922]","(72.893, 88.228]","(235.403, 288.012]"
"(21.785, 25.978]","(33.972, 38.621]","(22.556, 26.768]","(149.569, 164.904]","(498.45, 551.059]"
"(5.014, 9.207]","(24.675, 29.324]","(14.133, 18.345]","(72.893, 88.228]","(288.012, 340.622]"
"(25.978, 30.171]","(15.378, 20.026]","(1.499, 5.71]","(103.563, 118.898]","(340.622, 393.231]"
"(0.821, 5.014]","(15.378, 20.026]","(9.922, 14.133]","(57.558, 72.893]","(235.403, 288.012]"
"(13.4, 17.593]","(20.026, 24.675]","(9.922, 14.133]","(103.563, 118.898]","(340.622, 393.231]"
"(9.207, 13.4]","(29.324, 33.972]","(14.133, 18.345]","(88.228, 103.563]","(288.012, 340.622]"
"(17.593, 21.785]","(38.621, 43.27]","(-2.713, 1.499]","(164.904, 180.239]","(445.841, 498.45]"
"(17.593, 21.785]","(29.324, 33.972]","(22.556, 26.768]","(118.898, 134.233]","(445.841, 498.45]"
"(5.014, 9.207]","(24.675, 29.324]","(5.71, 9.922]","(103.563, 118.898]","(340.622, 393.231]"
"(13.4, 17.593]","(24.675, 29.324]","(22.556, 26.768]","(103.563, 118.898]","(393.231, 445.841]"
"(5.014, 9.207]","(29.324, 33.972]","(5.71, 9.922]","(118.898, 134.233]","(340.622, 393.231]"
"(13.4, 17.593]","(6.08, 10.729]","(30.979, 35.191]","(26.888, 42.223]","(182.794, 235.403]"
"(21.785, 25.978]","(24.675, 29.324]","(5.71, 9.922]","(118.898, 134.233]","(393.231, 445.841]"
"(5.014, 9.207]","(15.378, 20.026]","(14.133, 18.345]","(57.558, 72.893]","(235.403, 288.012]"
"(34.364, 38.557]","(29.324, 33.972]","(-2.713, 1.499]","(149.569, 164.904]","(445.841, 498.45]"
"(13.4, 17.593]","(29.324, 33.972]","(9.922, 14.133]","(134.233, 149.569]","(445.841, 498.45]"
"(25.978, 30.171]","(20.026, 24.675]","(14.133, 18.345]","(118.898, 134.233]","(393.231, 445.841]"
"(38.557, 42.75]","(6.08, 10.729]","(18.345, 22.556]","(103.563, 118.898]","(340.622, 393.231]"
"(5.014, 9.207]","(10.729, 15.378]","(22.556, 26.768]","(26.888, 42.223]","(182.794, 235.403]"
"(13.4, 17.593]","(6.08, 10.729]","(5.71, 9.922]","(57.558, 72.893]","(182.794, 235.403]"
"(13.4, 17.593]","(29.324, 33.972]","(14.133, 18.345]","(118.898, 134.233]","(393.231, 445.841]"
"(9.207, 13.4]","(20.026, 24.675]","(5.71, 9.922]","(72.893, 88.228]","(235.403, 288.012]"
"(25.978, 30.171]","(1.432, 6.08]","(18.345, 22.556]","(57.558, 72.893]","(235.403, 288.012]"
"(17.593, 21.785]","(10.729, 15.378]","(14.133, 18.345]","(57.558, 72.893]","(235.403, 288.012]"
"(30.171, 34.364]","(1.432, 6.08]","(9.922, 14.133]","(72.893, 88.228]","(288.012, 340.622]"
"(13.4, 17.593]","(20.026, 24.675]","(26.768, 30.979]","(88.228, 103.563]","(340.622, 393.231]"
"(21.785, 25.978]","(29.324, 33.972]","(22.556, 26.768]","(149.569, 164.904]","(551.059, 603.669]"
"(13.4, 17.593]","(43.27, 47.918]","(14.133, 18.345]","(180.239, 195.574]","(603.669, 656.278]"
"(13.4, 17.593]","(24.675, 29.324]","(9.922, 14.133]","(103.563, 118.898]","(340.622, 393.231]"
"(21.785, 25.978]","(10.729, 15.378]","(1.499, 5.71]","(72.893, 88.228]","(235.403, 288.012]"
"(21.785, 25.978]","(6.08, 10.729]","(18.345, 22.556]","(57.558, 72.893]","(235.403, 288.012]"
"(9.207, 13.4]","(6.08, 10.729]","(-2.713, 1.499]","(42.223, 57.558]","(130.184, 182.794]"
"(9.207, 13.4]","(24.675, 29.324]","(18.345, 22.556]","(88.228, 103.563]","(340.622, 393.231]"
