A,B,C,D,E
"(19.959, 22.041]","(-7.8660000000000005, 8.81]","(22.028, 25.878]","(56.474, 72.566]","(263.86, 285.103]"
"(22.041, 23.96]","(24.329, 27.432]","(12.073, 14.564]","(124.534, 145.696]","(428.996, 473.039]"
"(15.488, 17.917]","(11.576, 14.856]","(3.358, 7.378]","(56.474, 72.566]","(212.532, 263.86]"
"(17.917, 19.959]","(19.051, 21.638]","(7.378, 9.767]","(82.39, 90.458]","(285.103, 305.938]"
"(7.642, 12.738]","(17.13, 19.051]","(22.028, 25.878]","(56.474, 72.566]","(263.86, 285.103]"
"(-3.3729999999999998, 7.642]","(27.432, 30.63]","(18.522, 22.028]","(56.474, 72.566]","(263.86, 285.103]"
"(22.041, 23.96]","(14.856, 17.13]","(-11.136999999999999, 3.358]","(90.458, 96.733]","(263.86, 285.103]"
"(7.642, 12.738]","(11.576, 14.856]","(22.028, 25.878]","(11.552000000000001, 56.474]","(212.532, 263.86]"
"(22.041, 23.96]","(19.051, 21.638]","(14.564, 16.298]","(90.458, 96.733]","(305.938, 331.412]"
"(27.817, 31.535]","(27.432, 30.63]","(25.878, 39.403]","(145.696, 195.574]","(473.039, 656.278]"
"(17.917, 19.959]","(17.13, 19.051]","(7.378, 9.767]","(72.566, 82.39]","(263.86, 285.103]"
"(22.041, 23.96]","(30.63, 47.918]","(22.028, 25.878]","(145.696, 195.574]","(473.039, 656.278]"
"(-3.3729999999999998, 7.642]","(24.329, 27.432]","(14.564, 16.298]","(82.39, 90.458]","(285.103, 305.938]"
"(23.96, 27.817]","(17.13, 19.051]","(3.358, 7.378]","(105.823, 114.761]","(331.412, 364.148]"
"(-3.3729999999999998, 7.642]","(19.051, 21.638]","(12.073, 14.564]","(56.474, 72.566]","(212.532, 263.86]"
"(15.488, 17.917]","(24.329, 27.432]","(9.767, 12.073]","(105.823, 114.761]","(331.412, 364.148]"
"(7.642, 12.738]","(30.63, 47.918]","(14.564, 16.298]","(90.458, 96.733]","(305.938, 331.412]"
"(19.959, 22.041]","(30.63, 47.918]","(-11.136999999999999, 3.358]","(145.696, 195.574]","(473.039, 656.278]"
"(17.917, 19.959]","(27.432, 30.63]","(22.028, 25.878]","(124.534, 145.696]","(428.996, 473.039]"
"(-3.3729999999999998, 7.642]","(27.432, 30.63]","(9.767, 12.073]","(96.733, 105.823]","(331.412, 364.148]"
"(12.738, 15.488]","(24.329, 27.432]","(22.028, 25.878]","(105.823, 114.761]","(392.89, 428.996]"
"(-3.3729999999999998, 7.642]","(30.63, 47.918]","(3.358, 7.378]","(114.761, 124.534]","(364.148, 392.89]"
"(12.738, 15.488]","(-7.8660000000000005, 8.81]","(25.878, 39.403]","(11.552000000000001, 56.474]","(212.532, 263.86]"
"(22.041, 23.96]","(27.432, 30.63]","(7.378, 9.767]","(124.534, 145.696]","(392.89, 428.996]"
"(-3.3729999999999998, 7.642]","(19.051, 21.638]","(14.564, 16.298]","(56.474, 72.566]","(263.86, 285.103]"
"(31.535, 46.943]","(30.63, 47.918]","(-11.136999999999999, 3.358]","(145.696, 195.574]","(473.039, 656.278]"
"(15.488, 17.917]","(30.63, 47.918]","(9.767, 12.073]","(145.696, 195.574]","(428.996, 473.039]"
"(23.96, 27.817]","(21.638, 24.329]","(16.298, 18.522]","(124.534, 145.696]","(392.89, 428.996]"
"(31.535, 46.943]","(8.81, 11.576]","(18.522, 22.028]","(105.823, 114.761]","(364.148, 392.89]"
"(-3.3729999999999998, 7.642]","(11.576, 14.856]","(22.028, 25.878]","(11.552000000000001, 56.474]","(24.964, 212.532]"
"(15.488, 17.917]","(-7.8660000000000005, 8.81]","(3.358, 7.378]","(56.474, 72.566]","(212.532, 263.86]"
"(15.488, 17.917]","(30.63, 47.918]","(14.564, 16.298]","(124.534, 145.696]","(428.996, 473.039]"
"(7.642, 12.738]","(19.051, 21.638]","(7.378, 9.767]","(72.566, 82.39]","(263.86, 285.103]"
"(27.817, 31.535]","(-7.8660000000000005, 8.81]","(18.522, 22.028]","(56.474, 72.566]","(212.532, 263.86]"
"(17.917, 19.959]","(14.856, 17.13]","(16.298, 18.522]","(72.566, 82.39]","(263.86, 285.103]"
"(27.817, 31.535]","(-7.8660000000000005, 8.81]","(12.073, 14.564]","(82.39, 90.458]","(285.103, 305.938]"
"(12.738, 15.488]","(21.638, 24.329]","(25.878, 39.403]","(90.458, 96.733]","(364.148, 392.89]"
"(22.041, 23.96]","(30.63, 47.918]","(22.028, 25.878]","(145.696, 195.574]","(473.039, 656.278]"
"(15.488, 17.917]","(30.63, 47.918]","(16.298, 18.522]","(145.696, 195.574]","(473.039, 656.278]"
"(15.488, 17.917]","(24.329, 27.432]","(9.767, 12.073]","(114.761, 124.534]","(364.148, 392.89]"
"(22.041, 23.96]","(11.576, 14.856]","(3.358, 7.378]","(82.39, 90.458]","(212.532, 263.86]"
"(23.96, 27.817]","(8.81, 11.576]","(18.522, 22.028]","(56.474, 72.566]","(212.532, 263.86]"
"(7.642, 12.738]","(8.81, 11.576]","(-11.136999999999999, 3.358]","(56.474, 72.566]","(24.964, 212.532]"
"(7.642, 12.738]","(27.432, 30.63]","(16.298, 18.522]","(96.733, 105.823]","(331.412, 364.148]"
"(12.738, 15.488]","(19.051, 21.638]","(25.878, 39.403]","(90.458, 96.733]","(364.148, 392.89]"
