A,B,C,D,E
"(19.637, 20.381]","(23.501, 24.295]","(13.929, 14.755]","(110.558, 113.728]","(379.562, 388.942]"
"(20.381, 21.124]","(19.53, 20.324]","(17.233, 18.058]","(101.05, 104.219]","(351.422, 360.802]"
"(18.149, 18.893]","(16.353, 17.147]","(12.277, 13.103]","(91.541, 94.711]","(313.901, 323.281]"
"(18.893, 19.637]","(18.736, 19.53]","(15.581, 16.407]","(97.88, 101.05]","(342.042, 351.422]"
"(15.918, 16.662]","(21.118, 21.913]","(15.581, 16.407]","(101.05, 104.219]","(351.422, 360.802]"
"(12.199, 12.943]","(23.501, 24.295]","(14.755, 15.581]","(94.711, 97.88]","(332.662, 342.042]"
"(20.381, 21.124]","(19.53, 20.324]","(11.451, 12.277]","(104.219, 107.389]","(342.042, 351.422]"
"(16.662, 17.406]","(13.97, 14.764]","(12.277, 13.103]","(82.033, 85.202]","(285.761, 295.141]"
"(21.124, 21.868]","(18.736, 19.53]","(18.058, 18.884]","(94.711, 97.88]","(342.042, 351.422]"
"(22.612, 23.356]","(21.913, 22.707]","(9.8, 10.626]","(110.558, 113.728]","(370.182, 379.562]"
"(19.637, 20.381]","(18.736, 19.53]","(19.71, 20.536]","(94.711, 97.88]","(351.422, 360.802]"
"(20.381, 21.124]","(23.501, 24.295]","(21.362, 22.188]","(110.558, 113.728]","(398.323, 407.703]"
"(15.174, 15.918]","(18.736, 19.53]","(13.929, 14.755]","(85.202, 88.372]","(295.141, 304.521]"
"(21.868, 22.612]","(19.53, 20.324]","(8.974, 9.8]","(107.389, 110.558]","(351.422, 360.802]"
"(14.43, 15.174]","(14.764, 15.559]","(18.884, 19.71]","(72.524, 75.694]","(276.381, 285.761]"
"(18.149, 18.893]","(24.295, 25.089]","(12.277, 13.103]","(110.558, 113.728]","(370.182, 379.562]"
"(16.662, 17.406]","(20.324, 21.118]","(14.755, 15.581]","(101.05, 104.219]","(351.422, 360.802]"
"(19.637, 20.381]","(21.913, 22.707]","(18.058, 18.884]","(104.219, 107.389]","(370.182, 379.562]"
