A,B,C,D,E
"(19.516, 20.508]","(20.546, 21.596]","(14.694, 15.692]","(108.363, 112.359]","(364.711, 377.135]"
"(20.508, 21.499]","(19.496, 20.546]","(13.697, 14.694]","(92.379, 96.375]","(302.592, 315.015]"
"(17.532, 18.524]","(20.546, 21.596]","(24.67, 25.667]","(96.375, 100.371]","(364.711, 377.135]"
"(18.524, 19.516]","(18.445, 19.496]","(14.694, 15.692]","(88.383, 92.379]","(302.592, 315.015]"
"(14.557, 15.549]","(11.094, 12.144]","(13.697, 14.694]","(60.413, 64.408]","(228.048, 240.472]"
"(9.599, 10.59]","(20.546, 21.596]","(8.709, 9.707]","(84.388, 88.383]","(277.744, 290.168]"
"(20.508, 21.499]","(21.596, 22.646]","(18.684, 19.682]","(104.367, 108.363]","(377.135, 389.559]"
"(15.549, 16.541]","(20.546, 21.596]","(21.677, 22.674]","(96.375, 100.371]","(364.711, 377.135]"
"(21.499, 22.491]","(15.295, 16.345]","(10.704, 11.702]","(88.383, 92.379]","(290.168, 302.592]"
"(23.483, 24.474]","(20.546, 21.596]","(12.699, 13.697]","(112.359, 116.354]","(389.559, 401.983]"
"(19.516, 20.508]","(22.646, 23.697]","(17.687, 18.684]","(104.367, 108.363]","(364.711, 377.135]"
"(20.508, 21.499]","(25.797, 26.847]","(18.684, 19.682]","(116.354, 120.35]","(401.983, 414.407]"
"(13.566, 14.557]","(18.445, 19.496]","(15.692, 16.689]","(88.383, 92.379]","(302.592, 315.015]"
"(22.491, 23.483]","(17.395, 18.445]","(19.682, 20.679]","(100.371, 104.367]","(364.711, 377.135]"
"(12.574, 13.566]","(14.245, 15.295]","(16.689, 17.687]","(68.404, 72.4]","(252.896, 265.32]"
"(17.532, 18.524]","(15.295, 16.345]","(12.699, 13.697]","(88.383, 92.379]","(302.592, 315.015]"
"(15.549, 16.541]","(25.797, 26.847]","(20.679, 21.677]","(108.363, 112.359]","(377.135, 389.559]"
"(19.516, 20.508]","(18.445, 19.496]","(16.689, 17.687]","(92.379, 96.375]","(327.439, 339.863]"
"(18.524, 19.516]","(14.245, 15.295]","(19.682, 20.679]","(84.388, 88.383]","(315.015, 327.439]"
"(13.566, 14.557]","(23.697, 24.747]","(16.689, 17.687]","(96.375, 100.371]","(352.287, 364.711]"
"(17.532, 18.524]","(17.395, 18.445]","(12.699, 13.697]","(88.383, 92.379]","(302.592, 315.015]"
"(13.566, 14.557]","(13.194, 14.245]","(12.699, 13.697]","(72.4, 76.396]","(265.32, 277.744]"
"(16.541, 17.532]","(15.295, 16.345]","(14.694, 15.692]","(84.388, 88.383]","(290.168, 302.592]"
"(20.508, 21.499]","(24.747, 25.797]","(17.687, 18.684]","(112.359, 116.354]","(389.559, 401.983]"
"(13.566, 14.557]","(17.395, 18.445]","(18.684, 19.682]","(80.392, 84.388]","(302.592, 315.015]"
"(26.458, 27.45]","(20.546, 21.596]","(13.697, 14.694]","(112.359, 116.354]","(377.135, 389.559]"
"(17.532, 18.524]","(20.546, 21.596]","(7.712, 8.709]","(92.379, 96.375]","(302.592, 315.015]"
"(22.491, 23.483]","(24.747, 25.797]","(10.704, 11.702]","(116.354, 120.35]","(389.559, 401.983]"
"(28.441, 29.433]","(22.646, 23.697]","(11.702, 12.699]","(128.342, 132.338]","(426.831, 439.254]"
"(12.574, 13.566]","(23.697, 24.747]","(19.682, 20.679]","(92.379, 96.375]","(327.439, 339.863]"
"(17.532, 18.524]","(13.194, 14.245]","(12.699, 13.697]","(72.4, 76.396]","(265.32, 277.744]"
"(18.524, 19.516]","(25.797, 26.847]","(4.719, 5.717]","(116.354, 120.35]","(352.287, 364.711]"
"(15.549, 16.541]","(24.747, 25.797]","(6.714, 7.712]","(104.367, 108.363]","(327.439, 339.863]"
"(23.483, 24.474]","(24.747, 25.797]","(15.692, 16.689]","(120.35, 124.346]","(414.407, 426.831]"
"(18.524, 19.516]","(17.395, 18.445]","(9.707, 10.704]","(88.383, 92.379]","(302.592, 315.015]"
"(24.474, 25.466]","(19.496, 20.546]","(12.699, 13.697]","(108.363, 112.359]","(364.711, 377.135]"
"(17.532, 18.524]","(20.546, 21.596]","(17.687, 18.684]","(88.383, 92.379]","(327.439, 339.863]"
"(20.508, 21.499]","(15.295, 16.345]","(13.697, 14.694]","(84.388, 88.383]","(290.168, 302.592]"
"(17.532, 18.524]","(14.245, 15.295]","(18.684, 19.682]","(72.4, 76.396]","(277.744, 290.168]"
"(17.532, 18.524]","(11.094, 12.144]","(17.687, 18.684]","(76.396, 80.392]","(277.744, 290.168]"
"(20.508, 21.499]","(17.395, 18.445]","(12.699, 13.697]","(96.375, 100.371]","(315.015, 327.439]"
"(21.499, 22.491]","(28.948, 29.998]","(15.692, 16.689]","(128.342, 132.338]","(439.254, 451.678]"
"(16.541, 17.532]","(12.144, 13.194]","(11.702, 12.699]","(76.396, 80.392]","(265.32, 277.744]"
"(16.541, 17.532]","(26.847, 27.897]","(14.694, 15.692]","(104.367, 108.363]","(352.287, 364.711]"
"(16.541, 17.532]","(22.646, 23.697]","(16.689, 17.687]","(92.379, 96.375]","(327.439, 339.863]"
"(18.524, 19.516]","(12.144, 13.194]","(12.699, 13.697]","(76.396, 80.392]","(265.32, 277.744]"
"(13.566, 14.557]","(23.697, 24.747]","(12.699, 13.697]","(88.383, 92.379]","(302.592, 315.015]"
"(18.524, 19.516]","(18.445, 19.496]","(10.704, 11.702]","(92.379, 96.375]","(315.015, 327.439]"
"(24.474, 25.466]","(14.245, 15.295]","(16.689, 17.687]","(96.375, 100.371]","(339.863, 352.287]"
"(14.557, 15.549]","(25.797, 26.847]","(14.694, 15.692]","(104.367, 108.363]","(352.287, 364.711]"
"(18.524, 19.516]","(15.295, 16.345]","(13.697, 14.694]","(84.388, 88.383]","(302.592, 315.015]"
"(26.458, 27.45]","(16.345, 17.395]","(19.682, 20.679]","(104.367, 108.363]","(364.711, 377.135]"
"(17.532, 18.524]","(20.546, 21.596]","(9.707, 10.704]","(92.379, 96.375]","(315.015, 327.439]"
"(15.549, 16.541]","(23.697, 24.747]","(21.677, 22.674]","(100.371, 104.367]","(364.711, 377.135]"
"(20.508, 21.499]","(26.847, 27.897]","(17.687, 18.684]","(120.35, 124.346]","(414.407, 426.831]"
"(19.516, 20.508]","(19.496, 20.546]","(12.699, 13.697]","(100.371, 104.367]","(339.863, 352.287]"
"(22.491, 23.483]","(21.596, 22.646]","(16.689, 17.687]","(112.359, 116.354]","(389.559, 401.983]"
"(13.566, 14.557]","(18.445, 19.496]","(7.712, 8.709]","(80.392, 84.388]","(265.32, 277.744]"
"(19.516, 20.508]","(13.194, 14.245]","(17.687, 18.684]","(76.396, 80.392]","(290.168, 302.592]"
"(19.516, 20.508]","(19.496, 20.546]","(16.689, 17.687]","(96.375, 100.371]","(352.287, 364.711]"
"(19.516, 20.508]","(18.445, 19.496]","(17.687, 18.684]","(104.367, 108.363]","(364.711, 377.135]"
"(16.541, 17.532]","(17.395, 18.445]","(16.689, 17.687]","(76.396, 80.392]","(277.744, 290.168]"
"(20.508, 21.499]","(21.596, 22.646]","(12.699, 13.697]","(108.363, 112.359]","(364.711, 377.135]"
"(24.474, 25.466]","(16.345, 17.395]","(12.699, 13.697]","(104.367, 108.363]","(339.863, 352.287]"
"(19.516, 20.508]","(15.295, 16.345]","(9.707, 10.704]","(88.383, 92.379]","(302.592, 315.015]"
"(20.508, 21.499]","(17.395, 18.445]","(9.707, 10.704]","(96.375, 100.371]","(327.439, 339.863]"
"(20.508, 21.499]","(11.094, 12.144]","(18.684, 19.682]","(68.404, 72.4]","(265.32, 277.744]"
"(18.524, 19.516]","(20.546, 21.596]","(9.707, 10.704]","(96.375, 100.371]","(327.439, 339.863]"
"(16.541, 17.532]","(23.697, 24.747]","(19.682, 20.679]","(100.371, 104.367]","(352.287, 364.711]"
"(20.508, 21.499]","(16.345, 17.395]","(11.702, 12.699]","(92.379, 96.375]","(315.015, 327.439]"
"(25.466, 26.458]","(19.496, 20.546]","(13.697, 14.694]","(104.367, 108.363]","(364.711, 377.135]"
"(22.491, 23.483]","(27.897, 28.948]","(14.694, 15.692]","(124.346, 128.342]","(414.407, 426.831]"
"(18.524, 19.516]","(20.546, 21.596]","(18.684, 19.682]","(96.375, 100.371]","(339.863, 352.287]"
"(24.474, 25.466]","(17.395, 18.445]","(17.687, 18.684]","(104.367, 108.363]","(364.711, 377.135]"
"(23.483, 24.474]","(19.496, 20.546]","(14.694, 15.692]","(104.367, 108.363]","(364.711, 377.135]"
"(24.474, 25.466]","(22.646, 23.697]","(6.714, 7.712]","(120.35, 124.346]","(377.135, 389.559]"
"(11.582, 12.574]","(24.747, 25.797]","(17.687, 18.684]","(96.375, 100.371]","(339.863, 352.287]"
"(20.508, 21.499]","(18.445, 19.496]","(12.699, 13.697]","(92.379, 96.375]","(327.439, 339.863]"
"(26.458, 27.45]","(15.295, 16.345]","(13.697, 14.694]","(100.371, 104.367]","(339.863, 352.287]"
"(26.458, 27.45]","(8.994, 10.044]","(11.702, 12.699]","(76.396, 80.392]","(265.32, 277.744]"
"(19.516, 20.508]","(17.395, 18.445]","(17.687, 18.684]","(92.379, 96.375]","(327.439, 339.863]"
"(17.532, 18.524]","(16.345, 17.395]","(13.697, 14.694]","(80.392, 84.388]","(290.168, 302.592]"
"(16.541, 17.532]","(14.245, 15.295]","(11.702, 12.699]","(72.4, 76.396]","(265.32, 277.744]"
"(19.516, 20.508]","(22.646, 23.697]","(15.692, 16.689]","(104.367, 108.363]","(364.711, 377.135]"
"(19.516, 20.508]","(19.496, 20.546]","(8.709, 9.707]","(104.367, 108.363]","(339.863, 352.287]"
"(21.499, 22.491]","(19.496, 20.546]","(9.707, 10.704]","(100.371, 104.367]","(339.863, 352.287]"
