A,B,C,D,E
"(20.012, 22.078]","(18.883, 21.071]","(15.193, 17.271]","(106.698, 115.022]","(359.534, 385.418]"
"(20.012, 22.078]","(18.883, 21.071]","(13.115, 15.193]","(90.048, 98.373]","(307.768, 333.651]"
"(17.946, 20.012]","(18.883, 21.071]","(23.506, 25.584]","(90.048, 98.373]","(359.534, 385.418]"
"(17.946, 20.012]","(18.883, 21.071]","(13.115, 15.193]","(81.724, 90.048]","(307.768, 333.651]"
"(13.814, 15.88]","(10.131, 12.319]","(13.115, 15.193]","(56.75, 65.074]","(230.119, 256.002]"
"(7.591, 9.681]","(18.883, 21.071]","(8.959, 11.037]","(81.724, 90.048]","(281.885, 307.768]"
"(20.012, 22.078]","(21.071, 23.259]","(17.271, 19.349]","(106.698, 115.022]","(359.534, 385.418]"
"(15.88, 17.946]","(21.071, 23.259]","(21.428, 23.506]","(98.373, 106.698]","(359.534, 385.418]"
"(20.012, 22.078]","(14.507, 16.695]","(11.037, 13.115]","(90.048, 98.373]","(281.885, 307.768]"
"(22.078, 24.144]","(21.071, 23.259]","(11.037, 13.115]","(115.022, 123.347]","(385.418, 411.301]"
"(17.946, 20.012]","(21.071, 23.259]","(17.271, 19.349]","(106.698, 115.022]","(359.534, 385.418]"
"(20.012, 22.078]","(25.447, 27.635]","(17.271, 19.349]","(115.022, 123.347]","(385.418, 411.301]"
"(13.814, 15.88]","(16.695, 18.883]","(15.193, 17.271]","(81.724, 90.048]","(307.768, 333.651]"
"(22.078, 24.144]","(16.695, 18.883]","(19.349, 21.428]","(98.373, 106.698]","(359.534, 385.418]"
"(11.747, 13.814]","(12.319, 14.507]","(15.193, 17.271]","(65.074, 73.399]","(256.002, 281.885]"
"(17.946, 20.012]","(14.507, 16.695]","(11.037, 13.115]","(81.724, 90.048]","(307.768, 333.651]"
"(15.88, 17.946]","(25.447, 27.635]","(19.349, 21.428]","(106.698, 115.022]","(385.418, 411.301]"
"(20.012, 22.078]","(16.695, 18.883]","(15.193, 17.271]","(90.048, 98.373]","(333.651, 359.534]"
"(17.946, 20.012]","(14.507, 16.695]","(19.349, 21.428]","(81.724, 90.048]","(307.768, 333.651]"
"(11.747, 13.814]","(23.259, 25.447]","(17.271, 19.349]","(98.373, 106.698]","(333.651, 359.534]"
"(15.88, 17.946]","(16.695, 18.883]","(13.115, 15.193]","(81.724, 90.048]","(307.768, 333.651]"
"(13.814, 15.88]","(12.319, 14.507]","(13.115, 15.193]","(73.399, 81.724]","(256.002, 281.885]"
"(15.88, 17.946]","(14.507, 16.695]","(13.115, 15.193]","(81.724, 90.048]","(281.885, 307.768]"
"(20.012, 22.078]","(23.259, 25.447]","(17.271, 19.349]","(106.698, 115.022]","(385.418, 411.301]"
"(13.814, 15.88]","(16.695, 18.883]","(17.271, 19.349]","(73.399, 81.724]","(281.885, 307.768]"
"(26.21, 28.276]","(18.883, 21.071]","(13.115, 15.193]","(106.698, 115.022]","(359.534, 385.418]"
"(17.946, 20.012]","(18.883, 21.071]","(6.881, 8.959]","(90.048, 98.373]","(307.768, 333.651]"
"(22.078, 24.144]","(23.259, 25.447]","(11.037, 13.115]","(115.022, 123.347]","(385.418, 411.301]"
"(28.276, 30.342]","(21.071, 23.259]","(11.037, 13.115]","(131.672, 139.996]","(411.301, 437.184]"
"(11.747, 13.814]","(23.259, 25.447]","(19.349, 21.428]","(90.048, 98.373]","(333.651, 359.534]"
"(17.946, 20.012]","(12.319, 14.507]","(11.037, 13.115]","(73.399, 81.724]","(256.002, 281.885]"
"(17.946, 20.012]","(25.447, 27.635]","(4.803, 6.881]","(115.022, 123.347]","(359.534, 385.418]"
"(15.88, 17.946]","(23.259, 25.447]","(4.803, 6.881]","(98.373, 106.698]","(333.651, 359.534]"
"(24.144, 26.21]","(23.259, 25.447]","(15.193, 17.271]","(123.347, 131.672]","(411.301, 437.184]"
"(17.946, 20.012]","(16.695, 18.883]","(8.959, 11.037]","(90.048, 98.373]","(281.885, 307.768]"
"(24.144, 26.21]","(18.883, 21.071]","(13.115, 15.193]","(106.698, 115.022]","(359.534, 385.418]"
"(15.88, 17.946]","(18.883, 21.071]","(17.271, 19.349]","(90.048, 98.373]","(333.651, 359.534]"
"(20.012, 22.078]","(14.507, 16.695]","(13.115, 15.193]","(81.724, 90.048]","(281.885, 307.768]"
"(17.946, 20.012]","(14.507, 16.695]","(17.271, 19.349]","(73.399, 81.724]","(281.885, 307.768]"
"(17.946, 20.012]","(10.131, 12.319]","(17.271, 19.349]","(73.399, 81.724]","(281.885, 307.768]"
"(20.012, 22.078]","(16.695, 18.883]","(11.037, 13.115]","(98.373, 106.698]","(307.768, 333.651]"
"(22.078, 24.144]","(27.635, 29.823]","(15.193, 17.271]","(123.347, 131.672]","(437.184, 463.067]"
