A,B,C,D,E
"(19.841, 20.222]","(20.739, 21.013]","(15.247, 15.579]","(111.144, 112.632]","(374.036, 379.255]"
"(20.84, 21.136]","(19.366, 19.697]","(13.931, 14.235]","(92.973, 94.679]","(313.031, 317.844]"
"(18.302, 18.656]","(20.739, 21.013]","(22.353, 27.662]","(97.98, 99.16]","(366.771, 370.319]"
"(18.896, 19.188]","(19.074, 19.366]","(14.918, 15.247]","(89.681, 91.511]","(313.031, 317.844]"
"(14.877, 15.755]","(7.941999999999999, 12.344]","(14.235, 14.589]","(48.424, 71.286]","(178.352, 259.368]"
"(7.614, 12.52]","(20.358, 20.739]","(8.999, 9.756]","(84.911, 87.425]","(282.917, 290.796]"
"(21.136, 21.494]","(21.759, 22.145]","(18.747, 19.349]","(108.075, 109.334]","(379.255, 384.385]"
"(16.277, 16.737]","(21.013, 21.375]","(22.353, 27.662]","(97.98, 99.16]","(366.771, 370.319]"
"(21.494, 21.904]","(14.688, 15.523]","(11.004, 11.472]","(89.681, 91.511]","(290.796, 300.163]"
"(23.285, 23.768]","(21.375, 21.759]","(12.781, 13.179]","(114.195, 116.597]","(395.975, 403.431]"
"(19.841, 20.222]","(22.585, 23.002]","(17.399, 17.883]","(106.754, 108.075]","(370.319, 374.036]"
"(20.84, 21.136]","(25.194, 25.975]","(18.747, 19.349]","(116.597, 119.057]","(403.431, 414.236]"
"(13.88, 14.877]","(18.682, 19.074]","(15.902, 16.255]","(87.425, 89.681]","(306.968, 313.031]"
"(22.782, 23.285]","(17.897, 18.293]","(19.987, 20.832]","(103.038, 104.415]","(374.036, 379.255]"
"(12.52, 13.88]","(13.697, 14.688]","(16.623, 17.003]","(48.424, 71.286]","(259.368, 272.908]"
"(17.991, 18.302]","(16.04, 16.463]","(12.781, 13.179]","(87.425, 89.681]","(313.031, 317.844]"
"(15.755, 16.277]","(25.975, 27.274]","(20.832, 22.353]","(108.075, 109.334]","(384.385, 389.136]"
"(19.841, 20.222]","(18.293, 18.682]","(17.003, 17.399]","(95.634, 96.72]","(337.705, 340.956]"
"(19.188, 19.524]","(14.688, 15.523]","(19.349, 19.987]","(84.911, 87.425]","(317.844, 322.399]"
"(12.52, 13.88]","(24.034, 24.619]","(17.399, 17.883]","(97.98, 99.16]","(353.362, 358.042]"
"(17.334, 17.642]","(17.046, 17.5]","(13.179, 13.497]","(87.425, 89.681]","(306.968, 313.031]"
"(13.88, 14.877]","(13.697, 14.688]","(12.781, 13.179]","(71.286, 76.698]","(259.368, 272.908]"
"(17.334, 17.642]","(16.04, 16.463]","(14.918, 15.247]","(84.911, 87.425]","(290.796, 300.163]"
"(21.136, 21.494]","(25.194, 25.975]","(18.282, 18.747]","(112.632, 114.195]","(395.975, 403.431]"
"(12.52, 13.88]","(17.897, 18.293]","(18.747, 19.349]","(79.651, 82.554]","(300.163, 306.968]"
"(25.818, 27.267]","(20.358, 20.739]","(13.931, 14.235]","(112.632, 114.195]","(379.255, 384.385]"
"(17.991, 18.302]","(20.739, 21.013]","(7.879, 8.999]","(94.679, 95.634]","(306.968, 313.031]"
"(22.348, 22.782]","(24.619, 25.194]","(11.004, 11.472]","(119.057, 122.48]","(389.136, 395.975]"
"(27.267, 32.408]","(22.585, 23.002]","(11.997, 12.393]","(127.788, 148.321]","(433.273, 488.95]"
"(12.52, 13.88]","(24.619, 25.194]","(19.987, 20.832]","(92.973, 94.679]","(333.882, 337.705]"
"(17.991, 18.302]","(13.697, 14.688]","(12.781, 13.179]","(71.286, 76.698]","(259.368, 272.908]"
"(18.656, 18.896]","(25.194, 25.975]","(2.7230000000000003, 7.879]","(114.195, 116.597]","(363.138, 366.771]"
"(15.755, 16.277]","(24.619, 25.194]","(2.7230000000000003, 7.879]","(103.038, 104.415]","(333.882, 337.705]"
"(24.435, 24.929]","(24.619, 25.194]","(15.902, 16.255]","(122.48, 127.788]","(414.236, 433.273]"
"(19.188, 19.524]","(17.5, 17.897]","(9.756, 10.44]","(91.511, 92.973]","(306.968, 313.031]"
"(24.929, 25.818]","(19.366, 19.697]","(13.179, 13.497]","(111.144, 112.632]","(374.036, 379.255]"
"(17.642, 17.991]","(20.358, 20.739]","(18.282, 18.747]","(91.511, 92.973]","(333.882, 337.705]"
"(21.136, 21.494]","(15.523, 16.04]","(13.931, 14.235]","(84.911, 87.425]","(300.163, 306.968]"
"(17.991, 18.302]","(14.688, 15.523]","(18.747, 19.349]","(71.286, 76.698]","(282.917, 290.796]"
"(17.991, 18.302]","(7.941999999999999, 12.344]","(18.282, 18.747]","(71.286, 76.698]","(282.917, 290.796]"
"(20.84, 21.136]","(17.046, 17.5]","(12.393, 12.781]","(99.16, 100.425]","(326.554, 329.977]"
"(21.904, 22.348]","(27.274, 34.199]","(15.579, 15.902]","(127.788, 148.321]","(433.273, 488.95]"
"(16.277, 16.737]","(12.344, 13.697]","(11.997, 12.393]","(76.698, 79.651]","(272.908, 282.917]"
"(16.277, 16.737]","(25.975, 27.274]","(14.918, 15.247]","(106.754, 108.075]","(358.042, 363.138]"
"(17.334, 17.642]","(22.585, 23.002]","(16.623, 17.003]","(95.634, 96.72]","(329.977, 333.882]"
"(19.188, 19.524]","(7.941999999999999, 12.344]","(12.781, 13.179]","(76.698, 79.651]","(272.908, 282.917]"
"(13.88, 14.877]","(23.369, 24.034]","(12.781, 13.179]","(89.681, 91.511]","(313.031, 317.844]"
"(18.896, 19.188]","(19.074, 19.366]","(10.44, 11.004]","(95.634, 96.72]","(317.844, 322.399]"
"(24.435, 24.929]","(14.688, 15.523]","(17.399, 17.883]","(96.72, 97.98]","(349.632, 353.362]"
"(13.88, 14.877]","(25.975, 27.274]","(15.247, 15.579]","(104.415, 105.323]","(358.042, 363.138]"
"(18.896, 19.188]","(14.688, 15.523]","(14.235, 14.589]","(87.425, 89.681]","(300.163, 306.968]"
"(25.818, 27.267]","(17.046, 17.5]","(19.349, 19.987]","(104.415, 105.323]","(374.036, 379.255]"
"(17.334, 17.642]","(20.358, 20.739]","(10.44, 11.004]","(95.634, 96.72]","(322.399, 326.554]"
"(16.277, 16.737]","(24.034, 24.619]","(22.353, 27.662]","(101.463, 103.038]","(366.771, 370.319]"
"(20.84, 21.136]","(25.975, 27.274]","(17.883, 18.282]","(122.48, 127.788]","(414.236, 433.273]"
"(19.841, 20.222]","(19.989, 20.358]","(12.781, 13.179]","(101.463, 103.038]","(349.632, 353.362]"
"(23.285, 23.768]","(22.145, 22.585]","(16.623, 17.003]","(112.632, 114.195]","(389.136, 395.975]"
"(12.52, 13.88]","(18.293, 18.682]","(7.879, 8.999]","(82.554, 84.911]","(259.368, 272.908]"
"(20.222, 20.544]","(13.697, 14.688]","(18.282, 18.747]","(76.698, 79.651]","(290.796, 300.163]"
"(20.222, 20.544]","(20.358, 20.739]","(17.399, 17.883]","(96.72, 97.98]","(353.362, 358.042]"
"(19.524, 19.841]","(18.682, 19.074]","(18.282, 18.747]","(105.323, 106.754]","(370.319, 374.036]"
"(16.737, 17.334]","(17.5, 17.897]","(16.623, 17.003]","(76.698, 79.651]","(282.917, 290.796]"
"(20.544, 20.84]","(22.145, 22.585]","(12.781, 13.179]","(111.144, 112.632]","(374.036, 379.255]"
"(24.435, 24.929]","(17.046, 17.5]","(13.179, 13.497]","(104.415, 105.323]","(349.632, 353.362]"
"(20.222, 20.544]","(15.523, 16.04]","(9.756, 10.44]","(91.511, 92.973]","(300.163, 306.968]"
"(20.544, 20.84]","(17.5, 17.897]","(9.756, 10.44]","(99.16, 100.425]","(329.977, 333.882]"
"(21.494, 21.904]","(7.941999999999999, 12.344]","(18.282, 18.747]","(48.424, 71.286]","(259.368, 272.908]"
"(18.896, 19.188]","(21.013, 21.375]","(10.44, 11.004]","(99.16, 100.425]","(326.554, 329.977]"
"(16.737, 17.334]","(24.034, 24.619]","(19.349, 19.987]","(100.425, 101.463]","(358.042, 363.138]"
"(21.136, 21.494]","(17.046, 17.5]","(11.997, 12.393]","(94.679, 95.634]","(313.031, 317.844]"
"(25.818, 27.267]","(19.697, 19.989]","(14.589, 14.918]","(106.754, 108.075]","(370.319, 374.036]"
"(22.348, 22.782]","(27.274, 34.199]","(14.918, 15.247]","(122.48, 127.788]","(414.236, 433.273]"
"(18.896, 19.188]","(20.739, 21.013]","(18.282, 18.747]","(96.72, 97.98]","(337.705, 340.956]"
"(24.435, 24.929]","(17.897, 18.293]","(17.883, 18.282]","(105.323, 106.754]","(374.036, 379.255]"
"(23.285, 23.768]","(19.366, 19.697]","(15.579, 15.902]","(106.754, 108.075]","(374.036, 379.255]"
"(24.435, 24.929]","(23.002, 23.369]","(2.7230000000000003, 7.879]","(119.057, 122.48]","(384.385, 389.136]"
"(7.614, 12.52]","(24.619, 25.194]","(17.883, 18.282]","(97.98, 99.16]","(340.956, 345.422]"
"(20.84, 21.136]","(18.682, 19.074]","(12.781, 13.179]","(95.634, 96.72]","(326.554, 329.977]"
"(25.818, 27.267]","(15.523, 16.04]","(13.931, 14.235]","(101.463, 103.038]","(345.422, 349.632]"
"(25.818, 27.267]","(7.941999999999999, 12.344]","(11.997, 12.393]","(76.698, 79.651]","(272.908, 282.917]"
"(19.524, 19.841]","(17.897, 18.293]","(17.883, 18.282]","(92.973, 94.679]","(333.882, 337.705]"
"(17.642, 17.991]","(16.04, 16.463]","(14.235, 14.589]","(82.554, 84.911]","(282.917, 290.796]"
"(16.277, 16.737]","(13.697, 14.688]","(12.393, 12.781]","(71.286, 76.698]","(259.368, 272.908]"
"(19.524, 19.841]","(22.585, 23.002]","(15.902, 16.255]","(106.754, 108.075]","(374.036, 379.255]"
"(19.524, 19.841]","(20.358, 20.739]","(8.999, 9.756]","(106.754, 108.075]","(349.632, 353.362]"
"(21.494, 21.904]","(19.989, 20.358]","(9.756, 10.44]","(103.038, 104.415]","(340.956, 345.422]"
"(19.188, 19.524]","(17.897, 18.293]","(19.987, 20.832]","(100.425, 101.463]","(366.771, 370.319]"
"(17.334, 17.642]","(27.274, 34.199]","(9.756, 10.44]","(112.632, 114.195]","(363.138, 366.771]"
"(18.896, 19.188]","(23.002, 23.369]","(15.247, 15.579]","(104.415, 105.323]","(363.138, 366.771]"
"(18.896, 19.188]","(15.523, 16.04]","(10.44, 11.004]","(89.681, 91.511]","(290.796, 300.163]"
"(17.642, 17.991]","(23.369, 24.034]","(7.879, 8.999]","(112.632, 114.195]","(363.138, 366.771]"
"(13.88, 14.877]","(15.523, 16.04]","(11.004, 11.472]","(76.698, 79.651]","(259.368, 272.908]"
"(18.896, 19.188]","(18.682, 19.074]","(18.282, 18.747]","(95.634, 96.72]","(340.956, 345.422]"
"(17.642, 17.991]","(19.697, 19.989]","(10.44, 11.004]","(99.16, 100.425]","(326.554, 329.977]"
"(18.302, 18.656]","(13.697, 14.688]","(20.832, 22.353]","(76.698, 79.651]","(306.968, 313.031]"
"(15.755, 16.277]","(14.688, 15.523]","(19.987, 20.832]","(79.651, 82.554]","(300.163, 306.968]"
"(21.904, 22.348]","(25.194, 25.975]","(8.999, 9.756]","(122.48, 127.788]","(403.431, 414.236]"
"(21.136, 21.494]","(21.375, 21.759]","(7.879, 8.999]","(114.195, 116.597]","(366.771, 370.319]"
"(7.614, 12.52]","(24.034, 24.619]","(8.999, 9.756]","(100.425, 101.463]","(329.977, 333.882]"
"(23.768, 24.435]","(15.523, 16.04]","(11.997, 12.393]","(94.679, 95.634]","(317.844, 322.399]"
"(20.222, 20.544]","(13.697, 14.688]","(14.918, 15.247]","(76.698, 79.651]","(282.917, 290.796]"
"(21.494, 21.904]","(16.463, 17.046]","(20.832, 22.353]","(89.681, 91.511]","(337.705, 340.956]"
"(22.348, 22.782]","(27.274, 34.199]","(15.579, 15.902]","(127.788, 148.321]","(433.273, 488.95]"
"(22.782, 23.285]","(22.585, 23.002]","(11.997, 12.393]","(116.597, 119.057]","(384.385, 389.136]"
"(14.877, 15.755]","(25.975, 27.274]","(18.747, 19.349]","(112.632, 114.195]","(395.975, 403.431]"
"(25.818, 27.267]","(16.04, 16.463]","(11.997, 12.393]","(103.038, 104.415]","(345.422, 349.632]"
"(16.737, 17.334]","(12.344, 13.697]","(16.623, 17.003]","(76.698, 79.651]","(272.908, 282.917]"
"(18.656, 18.896]","(19.074, 19.366]","(14.918, 15.247]","(95.634, 96.72]","(322.399, 326.554]"
"(22.782, 23.285]","(23.002, 23.369]","(11.997, 12.393]","(122.48, 127.788]","(395.975, 403.431]"
"(12.52, 13.88]","(12.344, 13.697]","(11.472, 11.997]","(48.424, 71.286]","(178.352, 259.368]"
"(24.929, 25.818]","(14.688, 15.523]","(20.832, 22.353]","(89.681, 91.511]","(337.705, 340.956]"
"(17.334, 17.642]","(7.941999999999999, 12.344]","(7.879, 8.999]","(71.286, 76.698]","(178.352, 259.368]"
"(17.642, 17.991]","(25.194, 25.975]","(13.179, 13.497]","(119.057, 122.48]","(403.431, 414.236]"
"(27.267, 32.408]","(19.366, 19.697]","(8.999, 9.756]","(111.144, 112.632]","(363.138, 366.771]"
"(12.52, 13.88]","(19.074, 19.366]","(9.756, 10.44]","(79.651, 82.554]","(272.908, 282.917]"
"(12.52, 13.88]","(14.688, 15.523]","(17.399, 17.883]","(71.286, 76.698]","(272.908, 282.917]"
"(21.494, 21.904]","(21.759, 22.145]","(11.004, 11.472]","(101.463, 103.038]","(333.882, 337.705]"
"(15.755, 16.277]","(25.975, 27.274]","(16.623, 17.003]","(112.632, 114.195]","(389.136, 395.975]"
"(15.755, 16.277]","(17.046, 17.5]","(17.883, 18.282]","(76.698, 79.651]","(290.796, 300.163]"
"(19.188, 19.524]","(19.697, 19.989]","(9.756, 10.44]","(97.98, 99.16]","(329.977, 333.882]"
"(21.136, 21.494]","(23.369, 24.034]","(11.004, 11.472]","(105.323, 106.754]","(349.632, 353.362]"
"(18.896, 19.188]","(24.619, 25.194]","(19.987, 20.832]","(109.334, 111.144]","(389.136, 395.975]"
"(21.904, 22.348]","(22.145, 22.585]","(12.393, 12.781]","(111.144, 112.632]","(379.255, 384.385]"
"(13.88, 14.877]","(24.619, 25.194]","(11.004, 11.472]","(101.463, 103.038]","(345.422, 349.632]"
"(24.929, 25.818]","(22.145, 22.585]","(15.579, 15.902]","(116.597, 119.057]","(389.136, 395.975]"
"(12.52, 13.88]","(22.585, 23.002]","(13.179, 13.497]","(100.425, 101.463]","(333.882, 337.705]"
"(20.222, 20.544]","(17.5, 17.897]","(19.987, 20.832]","(92.973, 94.679]","(337.705, 340.956]"
"(25.818, 27.267]","(27.274, 34.199]","(14.918, 15.247]","(127.788, 148.321]","(433.273, 488.95]"
"(17.642, 17.991]","(24.619, 25.194]","(7.879, 8.999]","(114.195, 116.597]","(366.771, 370.319]"
"(23.768, 24.435]","(19.366, 19.697]","(14.589, 14.918]","(104.415, 105.323]","(353.362, 358.042]"
"(15.755, 16.277]","(19.074, 19.366]","(12.393, 12.781]","(94.679, 95.634]","(322.399, 326.554]"
"(13.88, 14.877]","(7.941999999999999, 12.344]","(11.004, 11.472]","(48.424, 71.286]","(178.352, 259.368]"
"(12.52, 13.88]","(25.194, 25.975]","(22.353, 27.662]","(99.16, 100.425]","(366.771, 370.319]"
"(17.642, 17.991]","(24.619, 25.194]","(9.756, 10.44]","(108.075, 109.334]","(358.042, 363.138]"
"(25.818, 27.267]","(13.697, 14.688]","(13.497, 13.931]","(92.973, 94.679]","(306.968, 313.031]"
"(21.136, 21.494]","(12.344, 13.697]","(13.179, 13.497]","(79.651, 82.554]","(282.917, 290.796]"
"(22.782, 23.285]","(21.759, 22.145]","(11.997, 12.393]","(111.144, 112.632]","(366.771, 370.319]"
"(27.267, 32.408]","(23.369, 24.034]","(13.179, 13.497]","(127.788, 148.321]","(433.273, 488.95]"
"(20.84, 21.136]","(18.293, 18.682]","(12.393, 12.781]","(103.038, 104.415]","(340.956, 345.422]"
"(18.656, 18.896]","(17.046, 17.5]","(13.497, 13.931]","(84.911, 87.425]","(306.968, 313.031]"
"(20.84, 21.136]","(23.369, 24.034]","(10.44, 11.004]","(114.195, 116.597]","(374.036, 379.255]"
"(23.768, 24.435]","(17.046, 17.5]","(18.747, 19.349]","(97.98, 99.16]","(349.632, 353.362]"
"(19.841, 20.222]","(20.739, 21.013]","(16.255, 16.623]","(112.632, 114.195]","(389.136, 395.975]"
"(21.136, 21.494]","(22.585, 23.002]","(2.7230000000000003, 7.879]","(112.632, 114.195]","(358.042, 363.138]"
"(18.656, 18.896]","(18.682, 19.074]","(14.918, 15.247]","(96.72, 97.98]","(337.705, 340.956]"
"(19.524, 19.841]","(16.04, 16.463]","(17.399, 17.883]","(82.554, 84.911]","(300.163, 306.968]"
"(25.818, 27.267]","(19.697, 19.989]","(19.987, 20.832]","(106.754, 108.075]","(379.255, 384.385]"
"(17.991, 18.302]","(20.739, 21.013]","(15.247, 15.579]","(106.754, 108.075]","(370.319, 374.036]"
"(21.136, 21.494]","(19.074, 19.366]","(17.003, 17.399]","(108.075, 109.334]","(374.036, 379.255]"
"(19.188, 19.524]","(27.274, 34.199]","(12.393, 12.781]","(122.48, 127.788]","(403.431, 414.236]"
"(20.544, 20.84]","(25.975, 27.274]","(19.349, 19.987]","(122.48, 127.788]","(433.273, 488.95]"
"(16.277, 16.737]","(17.897, 18.293]","(12.781, 13.179]","(87.425, 89.681]","(300.163, 306.968]"
"(20.544, 20.84]","(20.358, 20.739]","(7.879, 8.999]","(104.415, 105.323]","(333.882, 337.705]"
"(19.841, 20.222]","(17.897, 18.293]","(7.879, 8.999]","(97.98, 99.16]","(317.844, 322.399]"
"(23.285, 23.768]","(12.344, 13.697]","(14.235, 14.589]","(82.554, 84.911]","(290.796, 300.163]"
"(18.656, 18.896]","(19.697, 19.989]","(17.003, 17.399]","(105.323, 106.754]","(366.771, 370.319]"
"(23.768, 24.435]","(17.046, 17.5]","(7.879, 8.999]","(99.16, 100.425]","(317.844, 322.399]"
"(24.929, 25.818]","(18.293, 18.682]","(15.247, 15.579]","(108.075, 109.334]","(370.319, 374.036]"
"(21.494, 21.904]","(21.013, 21.375]","(15.247, 15.579]","(103.038, 104.415]","(349.632, 353.362]"
"(20.544, 20.84]","(25.194, 25.975]","(16.623, 17.003]","(116.597, 119.057]","(403.431, 414.236]"
"(20.84, 21.136]","(22.145, 22.585]","(14.918, 15.247]","(116.597, 119.057]","(395.975, 403.431]"
"(23.285, 23.768]","(18.293, 18.682]","(7.879, 8.999]","(106.754, 108.075]","(345.422, 349.632]"
"(19.524, 19.841]","(24.619, 25.194]","(10.44, 11.004]","(112.632, 114.195]","(370.319, 374.036]"
"(24.435, 24.929]","(21.013, 21.375]","(8.999, 9.756]","(116.597, 119.057]","(374.036, 379.255]"
"(23.768, 24.435]","(14.688, 15.523]","(11.997, 12.393]","(94.679, 95.634]","(326.554, 329.977]"
"(20.222, 20.544]","(14.688, 15.523]","(13.179, 13.497]","(91.511, 92.973]","(317.844, 322.399]"
"(18.302, 18.656]","(16.04, 16.463]","(8.999, 9.756]","(84.911, 87.425]","(272.908, 282.917]"
"(24.929, 25.818]","(15.523, 16.04]","(11.004, 11.472]","(92.973, 94.679]","(313.031, 317.844]"
"(15.755, 16.277]","(20.739, 21.013]","(2.7230000000000003, 7.879]","(101.463, 103.038]","(322.399, 326.554]"
"(17.642, 17.991]","(17.046, 17.5]","(15.579, 15.902]","(84.911, 87.425]","(306.968, 313.031]"
"(14.877, 15.755]","(21.375, 21.759]","(13.497, 13.931]","(97.98, 99.16]","(340.956, 345.422]"
"(17.642, 17.991]","(19.989, 20.358]","(12.393, 12.781]","(95.634, 96.72]","(326.554, 329.977]"
"(24.435, 24.929]","(13.697, 14.688]","(7.879, 8.999]","(99.16, 100.425]","(326.554, 329.977]"
"(21.904, 22.348]","(25.975, 27.274]","(2.7230000000000003, 7.879]","(119.057, 122.48]","(379.255, 384.385]"
"(20.544, 20.84]","(25.194, 25.975]","(18.282, 18.747]","(116.597, 119.057]","(395.975, 403.431]"
"(21.904, 22.348]","(20.739, 21.013]","(20.832, 22.353]","(109.334, 111.144]","(395.975, 403.431]"
"(24.929, 25.818]","(14.688, 15.523]","(14.918, 15.247]","(94.679, 95.634]","(326.554, 329.977]"
"(18.302, 18.656]","(22.145, 22.585]","(12.393, 12.781]","(100.425, 101.463]","(333.882, 337.705]"
"(21.904, 22.348]","(19.989, 20.358]","(15.579, 15.902]","(100.425, 101.463]","(345.422, 349.632]"
"(21.904, 22.348]","(16.04, 16.463]","(14.918, 15.247]","(95.634, 96.72]","(329.977, 333.882]"
"(19.188, 19.524]","(18.682, 19.074]","(12.781, 13.179]","(96.72, 97.98]","(329.977, 333.882]"
"(16.737, 17.334]","(16.463, 17.046]","(13.179, 13.497]","(82.554, 84.911]","(282.917, 290.796]"
"(13.88, 14.877]","(21.759, 22.145]","(18.282, 18.747]","(92.973, 94.679]","(340.956, 345.422]"
"(13.88, 14.877]","(18.682, 19.074]","(13.497, 13.931]","(79.651, 82.554]","(282.917, 290.796]"
"(17.642, 17.991]","(12.344, 13.697]","(17.003, 17.399]","(48.424, 71.286]","(259.368, 272.908]"
"(22.348, 22.782]","(13.697, 14.688]","(7.879, 8.999]","(91.511, 92.973]","(300.163, 306.968]"
"(21.494, 21.904]","(17.5, 17.897]","(15.902, 16.255]","(95.634, 96.72]","(340.956, 345.422]"
"(25.818, 27.267]","(7.941999999999999, 12.344]","(19.349, 19.987]","(79.651, 82.554]","(290.796, 300.163]"
"(18.656, 18.896]","(18.682, 19.074]","(22.353, 27.662]","(92.973, 94.679]","(349.632, 353.362]"
"(23.285, 23.768]","(21.375, 21.759]","(11.004, 11.472]","(114.195, 116.597]","(374.036, 379.255]"
"(15.755, 16.277]","(13.697, 14.688]","(14.918, 15.247]","(71.286, 76.698]","(259.368, 272.908]"
"(23.285, 23.768]","(14.688, 15.523]","(15.247, 15.579]","(94.679, 95.634]","(329.977, 333.882]"
"(20.222, 20.544]","(16.463, 17.046]","(10.44, 11.004]","(89.681, 91.511]","(300.163, 306.968]"
