A,B
"(14.56, 16.694]","(24.837, 25.357]"
"(14.56, 16.694]","(24.837, 25.357]"
"(12.426, 14.56]","(24.837, 25.357]"
"(12.426, 14.56]","(24.317, 24.837]"
"(12.426, 14.56]","(24.317, 24.837]"
"(12.426, 14.56]","(24.317, 24.837]"
"(10.292, 12.426]","(23.797, 24.317]"
"(12.426, 14.56]","(23.277, 23.797]"
"(16.694, 18.829]","(23.277, 23.797]"
"(20.963, 23.097]","(23.797, 24.317]"
"(23.097, 25.231]","(24.317, 24.837]"
"(23.097, 25.231]","(24.837, 25.357]"
"(23.097, 25.231]","(24.837, 25.357]"
"(25.231, 27.366]","(25.357, 25.877]"
"(27.366, 29.5]","(25.877, 26.397]"
"(25.231, 27.366]","(24.317, 24.837]"
"(23.097, 25.231]","(25.877, 26.397]"
"(23.097, 25.231]","(25.357, 25.877]"
"(20.963, 23.097]","(25.877, 26.397]"
"(18.829, 20.963]","(25.357, 25.877]"
"(18.829, 20.963]","(25.357, 25.877]"
"(16.694, 18.829]","(25.357, 25.877]"
"(14.56, 16.694]","(25.357, 25.877]"
"(12.426, 14.56]","(25.357, 25.877]"
"(10.292, 12.426]","(24.837, 25.357]"
"(10.292, 12.426]","(24.837, 25.357]"
"(10.292, 12.426]","(24.317, 24.837]"
"(10.292, 12.426]","(24.317, 24.837]"
"(10.292, 12.426]","(23.797, 24.317]"
"(8.157, 10.292]","(23.797, 24.317]"
"(8.157, 10.292]","(23.277, 23.797]"
"(10.292, 12.426]","(22.757, 23.277]"
"(12.426, 14.56]","(22.757, 23.277]"
"(18.829, 20.963]","(22.238, 22.757]"
"(23.097, 25.231]","(22.238, 22.757]"
"(20.963, 23.097]","(23.277, 23.797]"
"(23.097, 25.231]","(23.797, 24.317]"
"(25.231, 27.366]","(24.317, 24.837]"
"(23.097, 25.231]","(24.837, 25.357]"
"(23.097, 25.231]","(25.877, 26.397]"
"(20.963, 23.097]","(24.837, 25.357]"
"(16.694, 18.829]","(24.837, 25.357]"
"(18.829, 20.963]","(24.837, 25.357]"
"(16.694, 18.829]","(24.837, 25.357]"
"(16.694, 18.829]","(24.837, 25.357]"
"(14.56, 16.694]","(24.837, 25.357]"
"(12.426, 14.56]","(24.837, 25.357]"
"(14.56, 16.694]","(24.837, 25.357]"
"(14.56, 16.694]","(24.317, 24.837]"
"(12.426, 14.56]","(24.317, 24.837]"
"(12.426, 14.56]","(23.797, 24.317]"
"(10.292, 12.426]","(23.797, 24.317]"
"(12.426, 14.56]","(23.277, 23.797]"
"(10.292, 12.426]","(23.277, 23.797]"
"(10.292, 12.426]","(22.757, 23.277]"
"(10.292, 12.426]","(22.757, 23.277]"
"(14.56, 16.694]","(22.757, 23.277]"
