A,B
"(14.148, 15.894]","(25.15, 25.321]"
"(14.148, 15.894]","(24.944, 25.15]"
"(14.148, 15.894]","(24.594, 24.944]"
"(14.148, 15.894]","(24.594, 24.944]"
"(14.148, 15.894]","(24.316, 24.594]"
"(12.289, 14.148]","(24.316, 24.594]"
"(10.916, 12.289]","(23.822, 24.316]"
"(12.289, 14.148]","(23.375, 23.822]"
"(15.894, 18.142]","(23.375, 23.822]"
"(20.249, 22.28]","(23.822, 24.316]"
"(22.28, 23.36]","(24.594, 24.944]"
"(23.36, 24.473]","(24.944, 25.15]"
"(24.473, 25.654]","(25.15, 25.321]"
"(24.473, 25.654]","(25.58, 26.255]"
"(25.654, 29.5]","(26.255, 26.917]"
"(25.654, 29.5]","(24.594, 24.944]"
"(24.473, 25.654]","(25.58, 26.255]"
"(23.36, 24.473]","(25.321, 25.58]"
"(22.28, 23.36]","(25.58, 26.255]"
"(18.142, 20.249]","(25.321, 25.58]"
"(20.249, 22.28]","(25.321, 25.58]"
"(15.894, 18.142]","(25.58, 26.255]"
"(15.894, 18.142]","(25.321, 25.58]"
"(12.289, 14.148]","(25.321, 25.58]"
"(12.289, 14.148]","(25.15, 25.321]"
"(10.916, 12.289]","(24.594, 24.944]"
"(9.499, 10.916]","(24.594, 24.944]"
"(9.499, 10.916]","(24.316, 24.594]"
"(9.499, 10.916]","(23.822, 24.316]"
"(9.499, 10.916]","(23.375, 23.822]"
"(3.888, 9.499]","(23.375, 23.822]"
"(9.499, 10.916]","(22.794, 23.375]"
"(12.289, 14.148]","(22.794, 23.375]"
"(18.142, 20.249]","(22.152, 22.794]"
"(23.36, 24.473]","(22.152, 22.794]"
"(22.28, 23.36]","(23.375, 23.822]"
"(23.36, 24.473]","(23.375, 23.822]"
"(25.654, 29.5]","(24.316, 24.594]"
"(24.473, 25.654]","(24.944, 25.15]"
"(24.473, 25.654]","(25.58, 26.255]"
"(20.249, 22.28]","(25.15, 25.321]"
"(18.142, 20.249]","(25.15, 25.321]"
"(18.142, 20.249]","(25.15, 25.321]"
"(18.142, 20.249]","(25.15, 25.321]"
"(15.894, 18.142]","(25.15, 25.321]"
"(15.894, 18.142]","(24.944, 25.15]"
"(14.148, 15.894]","(24.944, 25.15]"
"(14.148, 15.894]","(24.594, 24.944]"
"(14.148, 15.894]","(24.594, 24.944]"
"(12.289, 14.148]","(24.316, 24.594]"
"(12.289, 14.148]","(23.822, 24.316]"
"(10.916, 12.289]","(23.822, 24.316]"
"(12.289, 14.148]","(23.375, 23.822]"
"(9.499, 10.916]","(22.794, 23.375]"
"(9.499, 10.916]","(22.794, 23.375]"
"(10.916, 12.289]","(22.794, 23.375]"
"(15.894, 18.142]","(22.794, 23.375]"
"(20.249, 22.28]","(23.375, 23.822]"
"(20.249, 22.28]","(22.152, 22.794]"
"(23.36, 24.473]","(22.794, 23.375]"
"(24.473, 25.654]","(23.822, 24.316]"
"(24.473, 25.654]","(24.316, 24.594]"
"(24.473, 25.654]","(25.15, 25.321]"
"(23.36, 24.473]","(25.58, 26.255]"
"(23.36, 24.473]","(26.255, 26.917]"
"(23.36, 24.473]","(26.255, 26.917]"
"(20.249, 22.28]","(26.255, 26.917]"
"(20.249, 22.28]","(26.255, 26.917]"
"(15.894, 18.142]","(26.255, 26.917]"
"(14.148, 15.894]","(25.58, 26.255]"
"(14.148, 15.894]","(24.944, 25.15]"
"(12.289, 14.148]","(24.316, 24.594]"
"(10.916, 12.289]","(23.822, 24.316]"
"(10.916, 12.289]","(22.794, 23.375]"
"(9.499, 10.916]","(22.152, 22.794]"
"(9.499, 10.916]","(22.152, 22.794]"
"(9.499, 10.916]","(20.677, 22.152]"
"(10.916, 12.289]","(20.677, 22.152]"
"(9.499, 10.916]","(20.677, 22.152]"
"(10.916, 12.289]","(20.677, 22.152]"
"(12.289, 14.148]","(20.677, 22.152]"
"(22.28, 23.36]","(20.677, 22.152]"
"(23.36, 24.473]","(20.677, 22.152]"
"(22.28, 23.36]","(22.152, 22.794]"
"(22.28, 23.36]","(22.152, 22.794]"
"(24.473, 25.654]","(23.375, 23.822]"
"(24.473, 25.654]","(23.375, 23.822]"
"(23.36, 24.473]","(24.594, 24.944]"
"(22.28, 23.36]","(25.321, 25.58]"
"(22.28, 23.36]","(25.58, 26.255]"
"(20.249, 22.28]","(25.58, 26.255]"
"(20.249, 22.28]","(25.58, 26.255]"
"(20.249, 22.28]","(25.321, 25.58]"
"(18.142, 20.249]","(25.321, 25.58]"
"(18.142, 20.249]","(25.321, 25.58]"
"(15.894, 18.142]","(25.321, 25.58]"
"(15.894, 18.142]","(25.15, 25.321]"
"(15.894, 18.142]","(24.944, 25.15]"
"(14.148, 15.894]","(24.944, 25.15]"
"(14.148, 15.894]","(24.944, 25.15]"
"(12.289, 14.148]","(24.594, 24.944]"
"(10.916, 12.289]","(24.316, 24.594]"
"(10.916, 12.289]","(23.822, 24.316]"
"(10.916, 12.289]","(23.822, 24.316]"
"(15.894, 18.142]","(23.822, 24.316]"
"(18.142, 20.249]","(24.316, 24.594]"
"(18.142, 20.249]","(24.594, 24.944]"
"(20.249, 22.28]","(24.944, 25.15]"
"(22.28, 23.36]","(25.15, 25.321]"
"(22.28, 23.36]","(25.58, 26.255]"
"(20.249, 22.28]","(24.944, 25.15]"
"(22.28, 23.36]","(25.15, 25.321]"
"(23.36, 24.473]","(25.58, 26.255]"
"(23.36, 24.473]","(25.321, 25.58]"
"(22.28, 23.36]","(25.321, 25.58]"
"(20.249, 22.28]","(25.321, 25.58]"
"(14.148, 15.894]","(25.321, 25.58]"
"(12.289, 14.148]","(25.15, 25.321]"
"(10.916, 12.289]","(24.594, 24.944]"
"(9.499, 10.916]","(24.316, 24.594]"
"(3.888, 9.499]","(23.822, 24.316]"
"(3.888, 9.499]","(23.375, 23.822]"
"(3.888, 9.499]","(22.794, 23.375]"
"(3.888, 9.499]","(22.152, 22.794]"
"(3.888, 9.499]","(22.152, 22.794]"
"(3.888, 9.499]","(20.677, 22.152]"
"(3.888, 9.499]","(20.677, 22.152]"
"(3.888, 9.499]","(20.677, 22.152]"
"(10.916, 12.289]","(20.677, 22.152]"
"(15.894, 18.142]","(20.677, 22.152]"
"(18.142, 20.249]","(20.677, 22.152]"
"(24.473, 25.654]","(20.677, 22.152]"
"(24.473, 25.654]","(22.152, 22.794]"
"(25.654, 29.5]","(22.794, 23.375]"
"(25.654, 29.5]","(23.375, 23.822]"
"(25.654, 29.5]","(24.316, 24.594]"
"(25.654, 29.5]","(24.594, 24.944]"
"(24.473, 25.654]","(23.822, 24.316]"
"(24.473, 25.654]","(24.316, 24.594]"
"(22.28, 23.36]","(24.944, 25.15]"
"(15.894, 18.142]","(24.944, 25.15]"
"(15.894, 18.142]","(24.594, 24.944]"
"(12.289, 14.148]","(24.594, 24.944]"
"(12.289, 14.148]","(24.316, 24.594]"
"(10.916, 12.289]","(23.822, 24.316]"
"(9.499, 10.916]","(23.822, 24.316]"
"(9.499, 10.916]","(23.375, 23.822]"
"(3.888, 9.499]","(22.794, 23.375]"
"(3.888, 9.499]","(22.152, 22.794]"
"(3.888, 9.499]","(22.152, 22.794]"
"(3.888, 9.499]","(22.794, 23.375]"
"(3.888, 9.499]","(22.152, 22.794]"
"(14.148, 15.894]","(22.152, 22.794]"
"(18.142, 20.249]","(22.794, 23.375]"
"(22.28, 23.36]","(22.794, 23.375]"
"(25.654, 29.5]","(23.375, 23.822]"
"(25.654, 29.5]","(24.316, 24.594]"
"(25.654, 29.5]","(24.944, 25.15]"
"(25.654, 29.5]","(25.58, 26.255]"
"(25.654, 29.5]","(25.58, 26.255]"
"(25.654, 29.5]","(26.255, 26.917]"
"(25.654, 29.5]","(26.255, 26.917]"
"(23.36, 24.473]","(26.255, 26.917]"
"(23.36, 24.473]","(26.255, 26.917]"
"(18.142, 20.249]","(26.255, 26.917]"
"(18.142, 20.249]","(26.255, 26.917]"
"(20.249, 22.28]","(26.255, 26.917]"
"(18.142, 20.249]","(26.255, 26.917]"
