A,B
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(23.797, 24.577]"
"(10.292, 13.493]","(23.797, 24.577]"
"(10.292, 13.493]","(23.797, 24.577]"
"(10.292, 13.493]","(23.017, 23.797]"
"(16.694, 19.896]","(23.017, 23.797]"
"(19.896, 23.097]","(23.797, 24.577]"
"(23.097, 26.299]","(24.577, 25.357]"
"(23.097, 26.299]","(24.577, 25.357]"
"(23.097, 26.299]","(24.577, 25.357]"
"(23.097, 26.299]","(25.357, 26.137]"
"(26.299, 29.5]","(26.137, 26.917]"
"(26.299, 29.5]","(24.577, 25.357]"
"(23.097, 26.299]","(26.137, 26.917]"
"(23.097, 26.299]","(25.357, 26.137]"
"(19.896, 23.097]","(25.357, 26.137]"
"(19.896, 23.097]","(25.357, 26.137]"
"(19.896, 23.097]","(25.357, 26.137]"
"(16.694, 19.896]","(25.357, 26.137]"
"(13.493, 16.694]","(25.357, 26.137]"
"(13.493, 16.694]","(25.357, 26.137]"
"(10.292, 13.493]","(24.577, 25.357]"
"(10.292, 13.493]","(24.577, 25.357]"
"(10.292, 13.493]","(24.577, 25.357]"
"(10.292, 13.493]","(23.797, 24.577]"
"(10.292, 13.493]","(23.797, 24.577]"
"(7.09, 10.292]","(23.797, 24.577]"
"(7.09, 10.292]","(23.017, 23.797]"
"(10.292, 13.493]","(23.017, 23.797]"
"(10.292, 13.493]","(22.238, 23.017]"
"(16.694, 19.896]","(22.238, 23.017]"
"(23.097, 26.299]","(22.238, 23.017]"
"(19.896, 23.097]","(23.017, 23.797]"
"(23.097, 26.299]","(23.797, 24.577]"
"(23.097, 26.299]","(23.797, 24.577]"
"(23.097, 26.299]","(24.577, 25.357]"
"(23.097, 26.299]","(25.357, 26.137]"
"(19.896, 23.097]","(24.577, 25.357]"
"(16.694, 19.896]","(24.577, 25.357]"
"(16.694, 19.896]","(24.577, 25.357]"
"(16.694, 19.896]","(24.577, 25.357]"
"(16.694, 19.896]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(13.493, 16.694]","(24.577, 25.357]"
"(10.292, 13.493]","(23.797, 24.577]"
"(10.292, 13.493]","(23.797, 24.577]"
"(10.292, 13.493]","(23.797, 24.577]"
"(10.292, 13.493]","(23.017, 23.797]"
"(10.292, 13.493]","(23.017, 23.797]"
"(10.292, 13.493]","(23.017, 23.797]"
"(10.292, 13.493]","(22.238, 23.017]"
"(13.493, 16.694]","(22.238, 23.017]"
"(19.896, 23.097]","(23.017, 23.797]"
"(19.896, 23.097]","(21.458, 22.238]"
"(23.097, 26.299]","(23.017, 23.797]"
"(23.097, 26.299]","(23.797, 24.577]"
"(23.097, 26.299]","(24.577, 25.357]"
"(23.097, 26.299]","(24.577, 25.357]"
"(23.097, 26.299]","(25.357, 26.137]"
"(23.097, 26.299]","(26.137, 26.917]"
