A,B
"(14.133, 16.694]","(25.045, 25.669]"
"(14.133, 16.694]","(25.045, 25.669]"
"(14.133, 16.694]","(24.421, 25.045]"
"(14.133, 16.694]","(24.421, 25.045]"
"(14.133, 16.694]","(24.421, 25.045]"
"(11.572, 14.133]","(23.797, 24.421]"
"(11.572, 14.133]","(23.797, 24.421]"
"(11.572, 14.133]","(23.173, 23.797]"
"(16.694, 19.256]","(23.173, 23.797]"
"(19.256, 21.817]","(23.797, 24.421]"
"(21.817, 24.378]","(24.421, 25.045]"
"(21.817, 24.378]","(24.421, 25.045]"
"(24.378, 26.939]","(25.045, 25.669]"
"(24.378, 26.939]","(25.669, 26.293]"
"(26.939, 29.5]","(26.293, 26.917]"
"(24.378, 26.939]","(24.421, 25.045]"
"(24.378, 26.939]","(25.669, 26.293]"
"(21.817, 24.378]","(25.045, 25.669]"
"(21.817, 24.378]","(25.669, 26.293]"
"(19.256, 21.817]","(25.045, 25.669]"
"(19.256, 21.817]","(25.045, 25.669]"
"(16.694, 19.256]","(25.045, 25.669]"
"(14.133, 16.694]","(25.045, 25.669]"
"(11.572, 14.133]","(25.045, 25.669]"
"(11.572, 14.133]","(25.045, 25.669]"
"(11.572, 14.133]","(24.421, 25.045]"
"(9.011, 11.572]","(24.421, 25.045]"
"(9.011, 11.572]","(23.797, 24.421]"
"(9.011, 11.572]","(23.797, 24.421]"
"(9.011, 11.572]","(23.797, 24.421]"
"(9.011, 11.572]","(23.173, 23.797]"
"(9.011, 11.572]","(23.173, 23.797]"
"(11.572, 14.133]","(22.549, 23.173]"
"(19.256, 21.817]","(21.926, 22.549]"
"(21.817, 24.378]","(21.926, 22.549]"
"(21.817, 24.378]","(23.173, 23.797]"
"(21.817, 24.378]","(23.797, 24.421]"
"(24.378, 26.939]","(23.797, 24.421]"
"(24.378, 26.939]","(25.045, 25.669]"
"(24.378, 26.939]","(25.669, 26.293]"
"(21.817, 24.378]","(25.045, 25.669]"
"(16.694, 19.256]","(25.045, 25.669]"
"(16.694, 19.256]","(25.045, 25.669]"
"(16.694, 19.256]","(25.045, 25.669]"
"(16.694, 19.256]","(25.045, 25.669]"
"(14.133, 16.694]","(25.045, 25.669]"
"(14.133, 16.694]","(24.421, 25.045]"
"(14.133, 16.694]","(24.421, 25.045]"
"(14.133, 16.694]","(24.421, 25.045]"
"(11.572, 14.133]","(23.797, 24.421]"
"(11.572, 14.133]","(23.797, 24.421]"
"(11.572, 14.133]","(23.797, 24.421]"
"(11.572, 14.133]","(23.173, 23.797]"
"(9.011, 11.572]","(23.173, 23.797]"
"(9.011, 11.572]","(22.549, 23.173]"
"(9.011, 11.572]","(22.549, 23.173]"
"(14.133, 16.694]","(22.549, 23.173]"
"(19.256, 21.817]","(23.173, 23.797]"
"(19.256, 21.817]","(21.926, 22.549]"
"(21.817, 24.378]","(22.549, 23.173]"
"(24.378, 26.939]","(23.797, 24.421]"
"(24.378, 26.939]","(24.421, 25.045]"
"(24.378, 26.939]","(25.045, 25.669]"
"(21.817, 24.378]","(25.669, 26.293]"
"(24.378, 26.939]","(26.293, 26.917]"
"(21.817, 24.378]","(26.293, 26.917]"
"(21.817, 24.378]","(26.293, 26.917]"
"(19.256, 21.817]","(26.293, 26.917]"
"(16.694, 19.256]","(26.293, 26.917]"
"(14.133, 16.694]","(25.669, 26.293]"
