X,Y
0,"(2.166, 22.42]"
1,"(24.914, 25.228]"
1,"(26.379, 35.164]"
1,"(26.379, 35.164]"
1,"(24.914, 25.228]"
1,"(23.962, 24.482]"
1,"(23.962, 24.482]"
1,"(24.914, 25.228]"
1,"(24.914, 25.228]"
1,"(25.228, 25.614]"
0,"(2.166, 22.42]"
1,"(23.962, 24.482]"
0,"(2.166, 22.42]"
1,"(24.482, 24.914]"
1,"(24.482, 24.914]"
1,"(22.42, 23.962]"
0,"(2.166, 22.42]"
1,"(23.962, 24.482]"
1,"(24.482, 24.914]"
1,"(23.962, 24.482]"
1,"(25.228, 25.614]"
1,"(25.228, 25.614]"
1,"(22.42, 23.962]"
1,"(25.614, 26.379]"
1,"(24.914, 25.228]"
1,"(25.228, 25.614]"
0,"(26.379, 35.164]"
1,"(25.614, 26.379]"
0,"(2.166, 22.42]"
1,"(26.379, 35.164]"
1,"(23.962, 24.482]"
1,"(24.482, 24.914]"
1,"(25.614, 26.379]"
1,"(22.42, 23.962]"
0,"(26.379, 35.164]"
1,"(23.962, 24.482]"
1,"(24.482, 24.914]"
1,"(26.379, 35.164]"
1,"(22.42, 23.962]"
1,"(22.42, 23.962]"
1,"(25.228, 25.614]"
1,"(23.962, 24.482]"
0,"(2.166, 22.42]"
1,"(24.482, 24.914]"
1,"(25.228, 25.614]"
0,"(2.166, 22.42]"
1,"(25.228, 25.614]"
1,"(22.42, 23.962]"
0,"(26.379, 35.164]"
1,"(22.42, 23.962]"
1,"(24.914, 25.228]"
1,"(26.379, 35.164]"
0,"(2.166, 22.42]"
1,"(25.614, 26.379]"
1,"(22.42, 23.962]"
1,"(22.42, 23.962]"
0,"(2.166, 22.42]"
1,"(23.962, 24.482]"
1,"(26.379, 35.164]"
1,"(25.228, 25.614]"
1,"(25.614, 26.379]"
1,"(26.379, 35.164]"
1,"(25.228, 25.614]"
1,"(24.482, 24.914]"
1,"(25.228, 25.614]"
1,"(25.614, 26.379]"
1,"(24.914, 25.228]"
1,"(25.228, 25.614]"
1,"(24.482, 24.914]"
1,"(24.482, 24.914]"
1,"(26.379, 35.164]"
0,"(2.166, 22.42]"
0,"(23.962, 24.482]"
1,"(24.482, 24.914]"
1,"(24.914, 25.228]"
1,"(23.962, 24.482]"
0,"(22.42, 23.962]"
1,"(24.914, 25.228]"
1,"(25.614, 26.379]"
1,"(24.482, 24.914]"
1,"(25.614, 26.379]"
1,"(26.379, 35.164]"
0,"(24.914, 25.228]"
1,"(24.914, 25.228]"
0,"(22.42, 23.962]"
1,"(25.614, 26.379]"
0,"(2.166, 22.42]"
1,"(25.614, 26.379]"
1,"(25.614, 26.379]"
0,"(2.166, 22.42]"
1,"(24.482, 24.914]"
1,"(25.614, 26.379]"
1,"(23.962, 24.482]"
1,"(23.962, 24.482]"
1,"(22.42, 23.962]"
0,"(2.166, 22.42]"
0,"(26.379, 35.164]"
1,"(25.228, 25.614]"
1,"(24.914, 25.228]"
1,"(25.228, 25.614]"
