X,Y
0,"(2.166, 15.538]"
1,"(25.201, 25.258]"
1,"(26.744, 27.468]"
1,"(26.427, 26.744]"
1,"(24.82, 24.943]"
1,"(24.328, 24.427]"
1,"(24.09, 24.328]"
1,"(24.943, 25.055]"
1,"(24.82, 24.943]"
1,"(25.374, 25.495]"
0,"(18.608, 22.037]"
1,"(24.328, 24.427]"
0,"(15.538, 18.608]"
1,"(24.715, 24.82]"
1,"(24.427, 24.557]"
1,"(23.193, 23.609]"
0,"(18.608, 22.037]"
1,"(24.427, 24.557]"
1,"(24.557, 24.715]"
1,"(23.92, 24.09]"
1,"(25.495, 25.706]"
1,"(25.258, 25.374]"
1,"(22.037, 23.193]"
1,"(25.934, 26.047]"
1,"(25.055, 25.201]"
1,"(25.374, 25.495]"
0,"(26.744, 27.468]"
1,"(25.706, 25.934]"
0,"(2.166, 15.538]"
1,"(26.427, 26.744]"
1,"(24.09, 24.328]"
1,"(24.557, 24.715]"
1,"(25.706, 25.934]"
1,"(23.193, 23.609]"
0,"(27.468, 35.164]"
1,"(24.328, 24.427]"
1,"(24.427, 24.557]"
1,"(26.744, 27.468]"
1,"(23.193, 23.609]"
1,"(23.193, 23.609]"
1,"(25.374, 25.495]"
1,"(23.92, 24.09]"
0,"(2.166, 15.538]"
1,"(24.715, 24.82]"
1,"(25.258, 25.374]"
0,"(18.608, 22.037]"
1,"(25.495, 25.706]"
1,"(23.609, 23.92]"
0,"(27.468, 35.164]"
1,"(22.037, 23.193]"
1,"(25.055, 25.201]"
1,"(26.744, 27.468]"
0,"(15.538, 18.608]"
1,"(25.934, 26.047]"
1,"(23.92, 24.09]"
1,"(23.609, 23.92]"
0,"(2.166, 15.538]"
1,"(24.427, 24.557]"
1,"(26.427, 26.744]"
1,"(25.258, 25.374]"
1,"(25.495, 25.706]"
1,"(27.468, 35.164]"
1,"(25.201, 25.258]"
1,"(24.715, 24.82]"
1,"(25.201, 25.258]"
1,"(25.934, 26.047]"
1,"(24.943, 25.055]"
1,"(25.258, 25.374]"
1,"(24.715, 24.82]"
1,"(24.82, 24.943]"
1,"(26.427, 26.744]"
0,"(15.538, 18.608]"
0,"(24.09, 24.328]"
1,"(24.82, 24.943]"
1,"(25.201, 25.258]"
1,"(24.09, 24.328]"
0,"(22.037, 23.193]"
1,"(24.943, 25.055]"
1,"(25.706, 25.934]"
1,"(24.557, 24.715]"
1,"(25.934, 26.047]"
1,"(26.047, 26.427]"
0,"(24.943, 25.055]"
1,"(25.055, 25.201]"
0,"(23.609, 23.92]"
1,"(25.706, 25.934]"
0,"(18.608, 22.037]"
1,"(26.047, 26.427]"
1,"(26.047, 26.427]"
0,"(22.037, 23.193]"
1,"(24.557, 24.715]"
1,"(26.047, 26.427]"
1,"(23.92, 24.09]"
1,"(24.328, 24.427]"
1,"(23.609, 23.92]"
0,"(15.538, 18.608]"
0,"(27.468, 35.164]"
1,"(25.495, 25.706]"
1,"(25.055, 25.201]"
1,"(25.374, 25.495]"
