X,Y
0,"(2.166, 18.701]"
1,"(25.138, 25.326]"
1,"(26.714, 35.164]"
1,"(26.714, 35.164]"
1,"(24.914, 25.138]"
1,"(24.371, 24.657]"
1,"(23.962, 24.371]"
1,"(24.914, 25.138]"
1,"(24.914, 25.138]"
1,"(25.326, 25.614]"
0,"(18.701, 23.254]"
1,"(23.962, 24.371]"
0,"(2.166, 18.701]"
1,"(24.657, 24.914]"
1,"(24.371, 24.657]"
1,"(23.254, 23.962]"
0,"(18.701, 23.254]"
1,"(24.371, 24.657]"
1,"(24.371, 24.657]"
1,"(23.962, 24.371]"
1,"(25.326, 25.614]"
1,"(25.326, 25.614]"
1,"(18.701, 23.254]"
1,"(25.614, 26.01]"
1,"(24.914, 25.138]"
1,"(25.326, 25.614]"
0,"(26.714, 35.164]"
1,"(25.614, 26.01]"
0,"(2.166, 18.701]"
1,"(26.01, 26.714]"
1,"(23.962, 24.371]"
1,"(24.657, 24.914]"
1,"(25.614, 26.01]"
1,"(23.254, 23.962]"
0,"(26.714, 35.164]"
1,"(23.962, 24.371]"
1,"(24.371, 24.657]"
1,"(26.714, 35.164]"
1,"(23.254, 23.962]"
1,"(18.701, 23.254]"
1,"(25.326, 25.614]"
1,"(23.962, 24.371]"
0,"(2.166, 18.701]"
1,"(24.657, 24.914]"
1,"(25.138, 25.326]"
0,"(2.166, 18.701]"
1,"(25.326, 25.614]"
1,"(23.254, 23.962]"
0,"(26.714, 35.164]"
1,"(18.701, 23.254]"
1,"(24.914, 25.138]"
1,"(26.714, 35.164]"
0,"(2.166, 18.701]"
1,"(25.614, 26.01]"
1,"(23.254, 23.962]"
1,"(23.254, 23.962]"
0,"(2.166, 18.701]"
1,"(24.371, 24.657]"
1,"(26.01, 26.714]"
1,"(25.138, 25.326]"
1,"(25.614, 26.01]"
1,"(26.714, 35.164]"
1,"(25.138, 25.326]"
1,"(24.657, 24.914]"
1,"(25.138, 25.326]"
1,"(25.614, 26.01]"
1,"(24.914, 25.138]"
1,"(25.138, 25.326]"
1,"(24.657, 24.914]"
1,"(24.657, 24.914]"
1,"(26.01, 26.714]"
0,"(2.166, 18.701]"
0,"(23.962, 24.371]"
1,"(24.657, 24.914]"
1,"(25.138, 25.326]"
1,"(23.962, 24.371]"
0,"(18.701, 23.254]"
1,"(24.914, 25.138]"
1,"(25.614, 26.01]"
1,"(24.657, 24.914]"
1,"(26.01, 26.714]"
1,"(26.01, 26.714]"
0,"(24.914, 25.138]"
1,"(25.138, 25.326]"
0,"(23.254, 23.962]"
1,"(25.614, 26.01]"
0,"(18.701, 23.254]"
1,"(26.01, 26.714]"
1,"(26.01, 26.714]"
0,"(18.701, 23.254]"
1,"(24.371, 24.657]"
1,"(26.01, 26.714]"
1,"(23.962, 24.371]"
1,"(24.371, 24.657]"
1,"(23.254, 23.962]"
0,"(2.166, 18.701]"
0,"(26.714, 35.164]"
1,"(25.326, 25.614]"
1,"(25.138, 25.326]"
1,"(25.326, 25.614]"
