X,Y
0,"(2.166, 18.541]"
1,"(25.117, 25.278]"
1,"(26.759, 35.164]"
1,"(26.198, 26.759]"
1,"(24.914, 25.117]"
1,"(24.101, 24.423]"
1,"(24.101, 24.423]"
1,"(24.914, 25.117]"
1,"(24.914, 25.117]"
1,"(25.278, 25.466]"
0,"(18.541, 22.992]"
1,"(24.101, 24.423]"
0,"(2.166, 18.541]"
1,"(24.688, 24.914]"
1,"(24.423, 24.688]"
1,"(22.992, 23.637]"
0,"(18.541, 22.992]"
1,"(24.423, 24.688]"
1,"(24.423, 24.688]"
1,"(23.637, 24.101]"
1,"(25.466, 25.838]"
1,"(25.278, 25.466]"
1,"(18.541, 22.992]"
1,"(25.838, 26.198]"
1,"(24.914, 25.117]"
1,"(25.278, 25.466]"
0,"(26.759, 35.164]"
1,"(25.466, 25.838]"
0,"(2.166, 18.541]"
1,"(26.198, 26.759]"
1,"(24.101, 24.423]"
1,"(24.423, 24.688]"
1,"(25.466, 25.838]"
1,"(22.992, 23.637]"
0,"(26.759, 35.164]"
1,"(24.101, 24.423]"
1,"(24.423, 24.688]"
1,"(26.759, 35.164]"
1,"(22.992, 23.637]"
1,"(22.992, 23.637]"
1,"(25.278, 25.466]"
1,"(23.637, 24.101]"
0,"(2.166, 18.541]"
1,"(24.688, 24.914]"
1,"(25.278, 25.466]"
0,"(18.541, 22.992]"
1,"(25.466, 25.838]"
1,"(22.992, 23.637]"
0,"(26.759, 35.164]"
1,"(22.992, 23.637]"
1,"(25.117, 25.278]"
1,"(26.759, 35.164]"
0,"(2.166, 18.541]"
1,"(25.838, 26.198]"
1,"(23.637, 24.101]"
1,"(22.992, 23.637]"
0,"(2.166, 18.541]"
1,"(24.423, 24.688]"
1,"(26.198, 26.759]"
1,"(25.278, 25.466]"
1,"(25.466, 25.838]"
1,"(26.759, 35.164]"
1,"(25.117, 25.278]"
1,"(24.688, 24.914]"
1,"(25.117, 25.278]"
1,"(25.838, 26.198]"
1,"(24.914, 25.117]"
1,"(25.278, 25.466]"
1,"(24.688, 24.914]"
1,"(24.688, 24.914]"
1,"(26.198, 26.759]"
0,"(2.166, 18.541]"
0,"(23.637, 24.101]"
1,"(24.688, 24.914]"
1,"(25.117, 25.278]"
1,"(24.101, 24.423]"
0,"(18.541, 22.992]"
1,"(24.914, 25.117]"
1,"(25.838, 26.198]"
1,"(24.688, 24.914]"
1,"(25.838, 26.198]"
1,"(26.198, 26.759]"
0,"(24.914, 25.117]"
1,"(25.117, 25.278]"
0,"(23.637, 24.101]"
1,"(25.838, 26.198]"
0,"(18.541, 22.992]"
1,"(26.198, 26.759]"
1,"(25.838, 26.198]"
0,"(18.541, 22.992]"
1,"(24.423, 24.688]"
1,"(26.198, 26.759]"
1,"(23.637, 24.101]"
1,"(24.101, 24.423]"
1,"(23.637, 24.101]"
0,"(2.166, 18.541]"
0,"(26.759, 35.164]"
1,"(25.466, 25.838]"
1,"(25.117, 25.278]"
1,"(25.466, 25.838]"
