X,Y
0,"(7.081, 8.008]"
1,"(7.081, 8.008]"
1,"(3.372, 4.299]"
1,"(0.59, 1.517]"
1,"(5.226, 6.154]"
1,"(5.226, 6.154]"
1,"(2.444, 3.372]"
1,"(1.517, 2.444]"
1,"(2.444, 3.372]"
1,"(3.372, 4.299]"
0,"(5.226, 6.154]"
1,"(3.372, 4.299]"
0,"(6.154, 7.081]"
1,"(4.299, 5.226]"
1,"(2.444, 3.372]"
1,"(2.444, 3.372]"
0,"(5.226, 6.154]"
1,"(4.299, 5.226]"
1,"(3.372, 4.299]"
1,"(5.226, 6.154]"
1,"(7.081, 8.008]"
1,"(4.299, 5.226]"
1,"(5.226, 6.154]"
1,"(6.154, 7.081]"
1,"(0.59, 1.517]"
1,"(1.517, 2.444]"
0,"(3.372, 4.299]"
1,"(6.154, 7.081]"
0,"(7.081, 8.008]"
1,"(1.517, 2.444]"
1,"(1.517, 2.444]"
1,"(-0.338, 0.59]"
1,"(-0.338, 0.59]"
1,"(8.008, 8.936]"
0,"(6.154, 7.081]"
1,"(6.154, 7.081]"
1,"(1.517, 2.444]"
1,"(4.299, 5.226]"
1,"(2.444, 3.372]"
1,"(3.372, 4.299]"
1,"(1.517, 2.444]"
1,"(-2.205, -1.265]"
0,"(6.154, 7.081]"
1,"(0.59, 1.517]"
1,"(5.226, 6.154]"
0,"(5.226, 6.154]"
1,"(1.517, 2.444]"
1,"(2.444, 3.372]"
0,"(7.081, 8.008]"
1,"(4.299, 5.226]"
1,"(-0.338, 0.59]"
1,"(6.154, 7.081]"
0,"(5.226, 6.154]"
1,"(8.936, 9.863]"
1,"(2.444, 3.372]"
1,"(5.226, 6.154]"
0,"(5.226, 6.154]"
1,"(1.517, 2.444]"
1,"(3.372, 4.299]"
1,"(2.444, 3.372]"
1,"(3.372, 4.299]"
1,"(0.59, 1.517]"
1,"(5.226, 6.154]"
1,"(2.444, 3.372]"
1,"(5.226, 6.154]"
1,"(1.517, 2.444]"
1,"(8.008, 8.936]"
1,"(1.517, 2.444]"
1,"(3.372, 4.299]"
1,"(0.59, 1.517]"
