A,B,C,D,E
"(19.985, 20.175]","(19.816, 19.99]","(16.448, 18.772]","(99.923, 100.667]","(351.491, 354.3]"
"(20.175, 20.331]","(19.99, 20.175]","(14.663, 14.837]","(99.923, 100.667]","(343.034, 345.066]"
"(19.46, 19.654]","(16.93, 18.526]","(14.837, 15.025]","(87.92399999999999, 94.456]","(310.413, 327.973]"
"(19.654, 19.809]","(19.201, 19.426]","(13.561, 13.987]","(97.031, 97.84]","(327.973, 332.695]"
"(18.475, 18.94]","(21.086, 21.454]","(15.595, 15.797]","(103.021, 103.964]","(354.3, 357.294]"
"(16.903, 18.475]","(19.426, 19.621]","(15.382, 15.595]","(87.92399999999999, 94.456]","(310.413, 327.973]"
"(20.175, 20.331]","(19.816, 19.99]","(14.663, 14.837]","(100.667, 101.342]","(345.066, 346.863]"
"(18.94, 19.209]","(19.816, 19.99]","(15.382, 15.595]","(97.031, 97.84]","(338.601, 340.844]"
"(20.331, 20.538]","(18.939, 19.201]","(13.987, 14.274]","(95.989, 97.031]","(327.973, 332.695]"
"(20.78, 21.101]","(18.526, 18.939]","(13.561, 13.987]","(100.667, 101.342]","(343.034, 345.066]"
"(19.809, 19.985]","(19.426, 19.621]","(16.032, 16.448]","(100.667, 101.342]","(351.491, 354.3]"
"(20.175, 20.331]","(21.086, 21.454]","(16.032, 16.448]","(103.964, 105.39]","(361.74, 386.665]"
"(18.475, 18.94]","(19.99, 20.175]","(15.025, 15.185]","(97.031, 97.84]","(335.916, 338.601]"
"(20.78, 21.101]","(19.816, 19.99]","(11.775, 13.561]","(102.062, 103.021]","(346.863, 349.158]"
"(16.903, 18.475]","(19.99, 20.175]","(16.032, 16.448]","(95.989, 97.031]","(335.916, 338.601]"
"(19.46, 19.654]","(19.426, 19.621]","(11.775, 13.561]","(97.031, 97.84]","(332.695, 335.916]"
"(18.94, 19.209]","(21.086, 21.454]","(15.185, 15.382]","(99.31, 99.923]","(343.034, 345.066]"
"(19.985, 20.175]","(19.816, 19.99]","(15.797, 16.032]","(99.31, 99.923]","(345.066, 346.863]"
"(19.809, 19.985]","(19.99, 20.175]","(15.382, 15.595]","(100.667, 101.342]","(349.158, 351.491]"
"(16.903, 18.475]","(20.798, 21.086]","(16.448, 18.772]","(97.84, 98.689]","(346.863, 349.158]"
"(19.209, 19.46]","(19.816, 19.99]","(11.775, 13.561]","(97.031, 97.84]","(327.973, 332.695]"
"(18.475, 18.94]","(20.581, 20.798]","(14.663, 14.837]","(99.923, 100.667]","(343.034, 345.066]"
"(19.209, 19.46]","(19.621, 19.816]","(16.032, 16.448]","(97.031, 97.84]","(338.601, 340.844]"
"(20.331, 20.538]","(18.526, 18.939]","(13.987, 14.274]","(97.031, 97.84]","(332.695, 335.916]"
"(16.903, 18.475]","(18.526, 18.939]","(16.448, 18.772]","(87.92399999999999, 94.456]","(332.695, 335.916]"
"(21.453, 23.55]","(21.086, 21.454]","(15.382, 15.595]","(105.39, 112.465]","(361.74, 386.665]"
"(19.46, 19.654]","(19.99, 20.175]","(14.663, 14.837]","(97.84, 98.689]","(338.601, 340.844]"
"(20.538, 20.78]","(19.816, 19.99]","(15.595, 15.797]","(99.923, 100.667]","(346.863, 349.158]"
"(21.453, 23.55]","(19.426, 19.621]","(15.025, 15.185]","(103.021, 103.964]","(351.491, 354.3]"
"(16.903, 18.475]","(19.426, 19.621]","(16.032, 16.448]","(87.92399999999999, 94.456]","(327.973, 332.695]"
"(19.46, 19.654]","(16.93, 18.526]","(13.561, 13.987]","(87.92399999999999, 94.456]","(310.413, 327.973]"
"(19.654, 19.809]","(20.367, 20.581]","(15.382, 15.595]","(101.342, 102.062]","(351.491, 354.3]"
"(18.94, 19.209]","(19.201, 19.426]","(14.837, 15.025]","(87.92399999999999, 94.456]","(310.413, 327.973]"
"(21.101, 21.453]","(18.526, 18.939]","(11.775, 13.561]","(99.31, 99.923]","(335.916, 338.601]"
"(19.809, 19.985]","(18.939, 19.201]","(13.561, 13.987]","(95.989, 97.031]","(332.695, 335.916]"
"(21.101, 21.453]","(20.798, 21.086]","(13.561, 13.987]","(103.964, 105.39]","(357.294, 361.74]"
"(19.209, 19.46]","(19.426, 19.621]","(15.595, 15.797]","(97.031, 97.84]","(338.601, 340.844]"
"(20.331, 20.538]","(20.581, 20.798]","(14.274, 14.468]","(103.964, 105.39]","(357.294, 361.74]"
"(19.46, 19.654]","(20.175, 20.367]","(16.448, 18.772]","(98.689, 99.31]","(345.066, 346.863]"
"(19.46, 19.654]","(19.621, 19.816]","(11.775, 13.561]","(97.84, 98.689]","(335.916, 338.601]"
"(20.175, 20.331]","(18.939, 19.201]","(15.797, 16.032]","(97.84, 98.689]","(343.034, 345.066]"
"(20.538, 20.78]","(19.99, 20.175]","(15.025, 15.185]","(100.667, 101.342]","(349.158, 351.491]"
"(18.94, 19.209]","(19.201, 19.426]","(13.987, 14.274]","(97.84, 98.689]","(335.916, 338.601]"
"(18.94, 19.209]","(21.454, 23.443]","(16.032, 16.448]","(103.021, 103.964]","(357.294, 361.74]"
"(19.209, 19.46]","(20.798, 21.086]","(13.987, 14.274]","(100.667, 101.342]","(346.863, 349.158]"
"(19.809, 19.985]","(19.621, 19.816]","(15.595, 15.797]","(99.31, 99.923]","(346.863, 349.158]"
"(18.475, 18.94]","(18.526, 18.939]","(11.775, 13.561]","(87.92399999999999, 94.456]","(310.413, 327.973]"
