A,B,C,D,E
"(20.005, 20.227]","(19.753, 19.97]","(16.673, 16.907]","(100.195, 101.013]","(351.081, 353.623]"
"(20.227, 20.448]","(19.97, 20.187]","(14.808, 15.041]","(100.195, 101.013]","(343.456, 345.998]"
"(19.562, 19.784]","(17.582, 17.799]","(14.808, 15.041]","(91.197, 92.015]","(318.039, 320.581]"
"(19.784, 20.005]","(19.102, 19.319]","(13.641, 13.875]","(96.923, 97.741]","(330.748, 333.289]"
"(18.676, 18.898]","(21.272, 21.489]","(15.507, 15.74]","(102.649, 103.467]","(356.165, 358.706]"
"(17.347, 17.568]","(19.536, 19.753]","(15.507, 15.74]","(92.833, 93.651]","(325.664, 328.206]"
"(20.227, 20.448]","(19.753, 19.97]","(14.574, 14.808]","(100.195, 101.013]","(345.998, 348.54]"
"(19.119, 19.341]","(19.753, 19.97]","(15.274, 15.507]","(96.923, 97.741]","(338.373, 340.914]"
"(20.227, 20.448]","(18.885, 19.102]","(14.108, 14.341]","(96.923, 97.741]","(330.748, 333.289]"
"(20.891, 21.113]","(18.668, 18.885]","(13.875, 14.108]","(100.195, 101.013]","(343.456, 345.998]"
"(19.784, 20.005]","(19.536, 19.753]","(16.207, 16.44]","(101.013, 101.831]","(351.081, 353.623]"
"(20.227, 20.448]","(21.055, 21.272]","(15.974, 16.207]","(105.103, 105.921]","(363.79, 366.332]"
"(18.455, 18.676]","(19.97, 20.187]","(15.041, 15.274]","(96.923, 97.741]","(335.831, 338.373]"
"(20.67, 20.891]","(19.753, 19.97]","(12.942, 13.175]","(101.831, 102.649]","(345.998, 348.54]"
"(18.233, 18.455]","(19.97, 20.187]","(15.974, 16.207]","(96.105, 96.923]","(335.831, 338.373]"
"(19.341, 19.562]","(19.319, 19.536]","(13.408, 13.641]","(96.923, 97.741]","(330.748, 333.289]"
"(18.898, 19.119]","(21.055, 21.272]","(15.041, 15.274]","(99.377, 100.195]","(340.914, 343.456]"
"(20.005, 20.227]","(19.753, 19.97]","(15.74, 15.974]","(99.377, 100.195]","(345.998, 348.54]"
"(19.784, 20.005]","(19.97, 20.187]","(15.274, 15.507]","(101.013, 101.831]","(348.54, 351.081]"
"(18.233, 18.455]","(20.838, 21.055]","(16.907, 17.14]","(98.559, 99.377]","(345.998, 348.54]"
"(19.341, 19.562]","(19.753, 19.97]","(12.709, 12.942]","(96.923, 97.741]","(330.748, 333.289]"
"(18.455, 18.676]","(20.621, 20.838]","(14.574, 14.808]","(100.195, 101.013]","(343.456, 345.998]"
