A,B,C,D,E
"(19.985, 20.12]","(19.867, 19.99]","(16.646, 18.772]","(100.446, 100.952]","(350.939, 352.979]"
"(20.234, 20.349]","(19.99, 20.119]","(14.775, 14.892]","(99.923, 100.446]","(343.553, 345.066]"
"(19.497, 19.629]","(16.93, 18.374]","(14.892, 15.025]","(87.92399999999999, 93.726]","(310.413, 326.257]"
"(19.751, 19.87]","(19.153, 19.321]","(13.452, 13.757]","(96.847, 97.44]","(329.824, 332.89]"
"(18.683, 18.976]","(21.288, 21.649]","(15.691, 15.845]","(102.513, 103.214]","(354.976, 357.0]"
"(16.903, 18.286]","(19.469, 19.589]","(15.559, 15.691]","(87.92399999999999, 93.726]","(326.257, 329.824]"
"(20.234, 20.349]","(19.867, 19.99]","(14.643, 14.775]","(100.446, 100.952]","(346.379, 347.765]"
"(18.976, 19.144]","(19.867, 19.99]","(15.401, 15.559]","(96.847, 97.44]","(338.994, 340.599]"
"(20.349, 20.488]","(18.73, 18.983]","(14.213, 14.389]","(96.847, 97.44]","(329.824, 332.89]"
"(20.826, 21.064]","(18.73, 18.983]","(13.757, 14.002]","(100.446, 100.952]","(343.553, 345.066]"
"(19.87, 19.985]","(19.469, 19.589]","(16.235, 16.646]","(100.952, 101.397]","(350.939, 352.979]"
"(20.234, 20.349]","(21.048, 21.288]","(16.006, 16.235]","(104.822, 106.069]","(363.807, 386.665]"
"(18.286, 18.683]","(19.99, 20.119]","(15.129, 15.268]","(96.847, 97.44]","(335.331, 337.164]"
"(20.671, 20.826]","(19.867, 19.99]","(11.775, 13.452]","(102.513, 103.214]","(347.765, 349.398]"
"(16.903, 18.286]","(19.99, 20.119]","(16.006, 16.235]","(96.155, 96.847]","(335.331, 337.164]"
"(19.497, 19.629]","(19.469, 19.589]","(13.452, 13.757]","(96.847, 97.44]","(332.89, 335.331]"
"(18.976, 19.144]","(21.048, 21.288]","(15.129, 15.268]","(99.508, 99.923]","(342.284, 343.553]"
"(19.985, 20.12]","(19.753, 19.867]","(15.845, 16.006]","(99.508, 99.923]","(346.379, 347.765]"
"(19.87, 19.985]","(19.99, 20.119]","(15.401, 15.559]","(100.952, 101.397]","(349.398, 350.939]"
"(18.286, 18.683]","(20.859, 21.048]","(16.646, 18.772]","(98.631, 99.106]","(346.379, 347.765]"
"(19.352, 19.497]","(19.753, 19.867]","(11.775, 13.452]","(97.44, 98.104]","(329.824, 332.89]"
"(18.286, 18.683]","(20.699, 20.859]","(14.643, 14.775]","(99.923, 100.446]","(343.553, 345.066]"
"(19.352, 19.497]","(19.589, 19.753]","(16.235, 16.646]","(96.847, 97.44]","(340.599, 342.284]"
"(20.234, 20.349]","(18.73, 18.983]","(14.002, 14.213]","(96.847, 97.44]","(332.89, 335.331]"
"(18.286, 18.683]","(18.73, 18.983]","(16.646, 18.772]","(87.92399999999999, 93.726]","(332.89, 335.331]"
"(21.622, 23.55]","(21.048, 21.288]","(15.401, 15.559]","(106.069, 112.465]","(363.807, 386.665]"
"(19.497, 19.629]","(19.99, 20.119]","(14.643, 14.775]","(98.104, 98.631]","(337.164, 338.994]"
"(20.671, 20.826]","(19.867, 19.99]","(15.691, 15.845]","(99.923, 100.446]","(347.765, 349.398]"
"(21.622, 23.55]","(19.469, 19.589]","(15.025, 15.129]","(102.513, 103.214]","(352.979, 354.976]"
"(18.286, 18.683]","(19.321, 19.469]","(16.235, 16.646]","(87.92399999999999, 93.726]","(326.257, 329.824]"
"(19.497, 19.629]","(16.93, 18.374]","(13.452, 13.757]","(87.92399999999999, 93.726]","(310.413, 326.257]"
"(19.629, 19.751]","(20.536, 20.699]","(15.401, 15.559]","(101.397, 101.878]","(350.939, 352.979]"
"(18.976, 19.144]","(19.321, 19.469]","(14.892, 15.025]","(93.726, 95.202]","(326.257, 329.824]"
"(21.064, 21.274]","(18.73, 18.983]","(11.775, 13.452]","(99.508, 99.923]","(335.331, 337.164]"
"(19.751, 19.87]","(18.983, 19.153]","(13.757, 14.002]","(96.155, 96.847]","(332.89, 335.331]"
"(21.274, 21.622]","(20.859, 21.048]","(13.757, 14.002]","(104.822, 106.069]","(357.0, 359.557]"
"(19.352, 19.497]","(19.321, 19.469]","(15.691, 15.845]","(96.847, 97.44]","(340.599, 342.284]"
"(20.349, 20.488]","(20.699, 20.859]","(14.389, 14.507]","(104.822, 106.069]","(357.0, 359.557]"
"(19.497, 19.629]","(20.119, 20.248]","(16.235, 16.646]","(99.106, 99.508]","(346.379, 347.765]"
"(19.497, 19.629]","(19.753, 19.867]","(13.452, 13.757]","(98.631, 99.106]","(337.164, 338.994]"
"(20.12, 20.234]","(19.153, 19.321]","(15.691, 15.845]","(98.104, 98.631]","(343.553, 345.066]"
"(20.488, 20.671]","(19.99, 20.119]","(15.025, 15.129]","(100.952, 101.397]","(347.765, 349.398]"
"(19.144, 19.352]","(19.321, 19.469]","(14.002, 14.213]","(98.104, 98.631]","(337.164, 338.994]"
"(19.144, 19.352]","(21.649, 23.443]","(16.235, 16.646]","(103.214, 103.879]","(359.557, 363.807]"
"(19.144, 19.352]","(21.048, 21.288]","(14.213, 14.389]","(100.952, 101.397]","(346.379, 347.765]"
"(19.751, 19.87]","(19.753, 19.867]","(15.559, 15.691]","(99.508, 99.923]","(346.379, 347.765]"
"(18.286, 18.683]","(18.73, 18.983]","(11.775, 13.452]","(93.726, 95.202]","(310.413, 326.257]"
"(19.629, 19.751]","(19.153, 19.321]","(15.691, 15.845]","(93.726, 95.202]","(329.824, 332.89]"
"(21.064, 21.274]","(20.859, 21.048]","(14.775, 14.892]","(104.822, 106.069]","(359.557, 363.807]"
"(18.286, 18.683]","(19.321, 19.469]","(14.002, 14.213]","(93.726, 95.202]","(326.257, 329.824]"
"(19.629, 19.751]","(19.753, 19.867]","(15.129, 15.268]","(99.923, 100.446]","(345.066, 346.379]"
"(21.622, 23.55]","(21.649, 23.443]","(15.845, 16.006]","(106.069, 112.465]","(363.807, 386.665]"
"(19.352, 19.497]","(19.589, 19.753]","(14.213, 14.389]","(96.155, 96.847]","(332.89, 335.331]"
"(18.976, 19.144]","(19.469, 19.589]","(15.691, 15.845]","(95.202, 96.155]","(332.89, 335.331]"
"(20.234, 20.349]","(19.153, 19.321]","(14.507, 14.643]","(97.44, 98.104]","(335.331, 337.164]"
"(19.985, 20.12]","(18.73, 18.983]","(16.235, 16.646]","(95.202, 96.155]","(332.89, 335.331]"
"(20.826, 21.064]","(18.983, 19.153]","(16.006, 16.235]","(98.104, 98.631]","(343.553, 345.066]"
