A,B,C,D,E
"(19.929, 20.061]","(19.919, 20.061]","(16.546, 18.772]","(100.219, 100.819]","(351.185, 353.551]"
"(20.211, 20.341]","(19.919, 20.061]","(14.806, 14.947]","(99.694, 100.219]","(344.212, 345.826]"
"(19.483, 19.646]","(16.93, 18.426]","(14.947, 15.095]","(87.92399999999999, 94.034]","(310.413, 327.112]"
"(19.779, 19.929]","(19.064, 19.269]","(13.493, 13.865]","(97.292, 97.978]","(331.126, 334.155]"
"(18.381, 18.786]","(21.201, 21.548]","(15.57, 15.74]","(102.671, 103.5]","(355.886, 358.718]"
"(16.903, 18.381]","(19.445, 19.602]","(15.57, 15.74]","(87.92399999999999, 94.034]","(310.413, 327.112]"
"(20.211, 20.341]","(19.919, 20.061]","(14.648, 14.806]","(100.819, 101.384]","(345.826, 347.398]"
"(19.07, 19.294]","(19.776, 19.919]","(15.395, 15.57]","(97.292, 97.978]","(338.847, 340.691]"
"(20.341, 20.506]","(18.848, 19.064]","(14.126, 14.343]","(96.562, 97.292]","(331.126, 334.155]"
"(20.702, 20.935]","(18.426, 18.848]","(13.865, 14.126]","(100.219, 100.819]","(342.538, 344.212]"
"(19.929, 20.061]","(19.445, 19.602]","(16.153, 16.546]","(100.819, 101.384]","(351.185, 353.551]"
"(20.211, 20.341]","(20.94, 21.201]","(15.922, 16.153]","(104.458, 105.851]","(362.853, 386.665]"
"(18.381, 18.786]","(19.919, 20.061]","(15.095, 15.236]","(97.292, 97.978]","(334.155, 336.612]"
"(20.702, 20.935]","(19.776, 19.919]","(11.775, 13.493]","(101.973, 102.671]","(347.398, 349.303]"
"(16.903, 18.381]","(20.061, 20.217]","(16.153, 16.546]","(95.54, 96.562]","(334.155, 336.612]"
"(19.483, 19.646]","(19.445, 19.602]","(13.493, 13.865]","(97.292, 97.978]","(331.126, 334.155]"
"(18.786, 19.07]","(20.94, 21.201]","(15.095, 15.236]","(99.185, 99.694]","(342.538, 344.212]"
"(19.929, 20.061]","(19.776, 19.919]","(15.74, 15.922]","(99.694, 100.219]","(345.826, 347.398]"
"(19.779, 19.929]","(20.061, 20.217]","(15.395, 15.57]","(100.819, 101.384]","(349.303, 351.185]"
"(18.381, 18.786]","(20.94, 21.201]","(16.546, 18.772]","(97.978, 98.649]","(347.398, 349.303]"
"(19.294, 19.483]","(19.776, 19.919]","(11.775, 13.493]","(97.292, 97.978]","(331.126, 334.155]"
"(18.381, 18.786]","(20.743, 20.94]","(14.648, 14.806]","(99.694, 100.219]","(344.212, 345.826]"
"(19.294, 19.483]","(19.602, 19.776]","(16.153, 16.546]","(96.562, 97.292]","(340.691, 342.538]"
"(20.211, 20.341]","(18.848, 19.064]","(13.865, 14.126]","(97.292, 97.978]","(334.155, 336.612]"
"(18.381, 18.786]","(18.848, 19.064]","(16.546, 18.772]","(87.92399999999999, 94.034]","(331.126, 334.155]"
"(21.559, 23.55]","(20.94, 21.201]","(15.395, 15.57]","(105.851, 112.465]","(362.853, 386.665]"
"(19.483, 19.646]","(19.919, 20.061]","(14.648, 14.806]","(97.978, 98.649]","(338.847, 340.691]"
"(20.506, 20.702]","(19.776, 19.919]","(15.57, 15.74]","(99.694, 100.219]","(347.398, 349.303]"
"(21.559, 23.55]","(19.445, 19.602]","(14.947, 15.095]","(102.671, 103.5]","(351.185, 353.551]"
"(16.903, 18.381]","(19.445, 19.602]","(16.153, 16.546]","(87.92399999999999, 94.034]","(327.112, 331.126]"
"(19.483, 19.646]","(16.93, 18.426]","(13.493, 13.865]","(87.92399999999999, 94.034]","(310.413, 327.112]"
"(19.646, 19.779]","(20.553, 20.743]","(15.395, 15.57]","(101.384, 101.973]","(351.185, 353.551]"
"(18.786, 19.07]","(19.269, 19.445]","(14.947, 15.095]","(87.92399999999999, 94.034]","(327.112, 331.126]"
"(20.935, 21.192]","(18.848, 19.064]","(11.775, 13.493]","(99.185, 99.694]","(334.155, 336.612]"
"(19.779, 19.929]","(19.064, 19.269]","(13.865, 14.126]","(96.562, 97.292]","(331.126, 334.155]"
"(21.192, 21.559]","(20.94, 21.201]","(13.865, 14.126]","(104.458, 105.851]","(355.886, 358.718]"
"(19.294, 19.483]","(19.269, 19.445]","(15.74, 15.922]","(96.562, 97.292]","(338.847, 340.691]"
"(20.341, 20.506]","(20.553, 20.743]","(14.343, 14.488]","(104.458, 105.851]","(355.886, 358.718]"
"(19.483, 19.646]","(20.061, 20.217]","(16.153, 16.546]","(99.185, 99.694]","(345.826, 347.398]"
"(19.483, 19.646]","(19.776, 19.919]","(13.493, 13.865]","(98.649, 99.185]","(336.612, 338.847]"
"(20.211, 20.341]","(19.064, 19.269]","(15.74, 15.922]","(97.978, 98.649]","(342.538, 344.212]"
"(20.506, 20.702]","(19.919, 20.061]","(15.095, 15.236]","(100.819, 101.384]","(347.398, 349.303]"
"(19.07, 19.294]","(19.269, 19.445]","(14.126, 14.343]","(97.978, 98.649]","(336.612, 338.847]"
"(19.07, 19.294]","(21.548, 23.443]","(16.153, 16.546]","(103.5, 104.458]","(358.718, 362.853]"
"(19.294, 19.483]","(20.94, 21.201]","(14.126, 14.343]","(100.819, 101.384]","(345.826, 347.398]"
"(19.779, 19.929]","(19.602, 19.776]","(15.57, 15.74]","(99.185, 99.694]","(345.826, 347.398]"
"(18.381, 18.786]","(18.848, 19.064]","(11.775, 13.493]","(87.92399999999999, 94.034]","(310.413, 327.112]"
"(19.646, 19.779]","(19.064, 19.269]","(15.57, 15.74]","(94.034, 95.54]","(331.126, 334.155]"
"(20.935, 21.192]","(20.743, 20.94]","(14.806, 14.947]","(104.458, 105.851]","(358.718, 362.853]"
