X,Y
1,"(5.171, 5.437]"
1,"(7.792, 8.388]"
0,"(5.437, 5.816]"
0,"(2.989, 3.229]"
0,"(7.792, 8.388]"
0,"(6.948, 7.355]"
0,"(4.628, 4.92]"
0,"(3.645, 3.998]"
0,"(4.92, 5.171]"
1,"(3.998, 4.24]"
1,"(3.441, 3.645]"
1,"(4.24, 4.432]"
1,"(4.432, 4.628]"
0,"(6.162, 6.405]"
1,"(2.989, 3.229]"
0,"(4.628, 4.92]"
1,"(3.229, 3.441]"
1,"(4.432, 4.628]"
0,"(5.816, 6.162]"
0,"(6.948, 7.355]"
1,"(6.948, 7.355]"
0,"(6.64, 6.948]"
0,"(7.792, 8.388]"
0,"(7.792, 8.388]"
0,"(2.176, 2.701]"
0,"(3.998, 4.24]"
1,"(1.699, 2.176]"
0,"(8.388, 8.995]"
1,"(5.171, 5.437]"
0,"(3.441, 3.645]"
1,"(1.022, 1.699]"
0,"(1.699, 2.176]"
1,"(-1.0219999999999998, 1.022]"
0,"(8.995, 11.67]"
1,"(4.628, 4.92]"
0,"(8.388, 8.995]"
0,"(3.998, 4.24]"
1,"(4.432, 4.628]"
0,"(5.171, 5.437]"
0,"(5.437, 5.816]"
1,"(1.699, 2.176]"
0,"(-1.0219999999999998, 1.022]"
1,"(4.432, 4.628]"
0,"(3.441, 3.645]"
0,"(7.792, 8.388]"
1,"(3.441, 3.645]"
1,"(1.699, 2.176]"
0,"(4.628, 4.92]"
1,"(5.816, 6.162]"
0,"(6.64, 6.948]"
0,"(1.699, 2.176]"
0,"(7.792, 8.388]"
1,"(3.998, 4.24]"
1,"(8.995, 11.67]"
0,"(4.432, 4.628]"
0,"(7.792, 8.388]"
1,"(3.645, 3.998]"
1,"(1.022, 1.699]"
0,"(5.437, 5.816]"
0,"(5.171, 5.437]"
0,"(6.162, 6.405]"
0,"(2.701, 2.989]"
0,"(7.792, 8.388]"
1,"(2.701, 2.989]"
1,"(5.816, 6.162]"
0,"(4.24, 4.432]"
0,"(8.995, 11.67]"
0,"(4.24, 4.432]"
0,"(5.816, 6.162]"
0,"(2.701, 2.989]"
0,"(4.92, 5.171]"
1,"(4.24, 4.432]"
1,"(5.171, 5.437]"
0,"(7.792, 8.388]"
0,"(3.998, 4.24]"
1,"(3.998, 4.24]"
1,"(2.701, 2.989]"
1,"(4.92, 5.171]"
0,"(6.162, 6.405]"
0,"(5.437, 5.816]"
0,"(8.995, 11.67]"
0,"(7.355, 7.792]"
1,"(4.432, 4.628]"
1,"(2.989, 3.229]"
1,"(1.699, 2.176]"
1,"(4.92, 5.171]"
1,"(-1.0219999999999998, 1.022]"
1,"(4.628, 4.92]"
0,"(8.995, 11.67]"
1,"(1.699, 2.176]"
1,"(6.405, 6.64]"
0,"(4.24, 4.432]"
1,"(4.24, 4.432]"
1,"(3.229, 3.441]"
0,"(3.998, 4.24]"
1,"(4.628, 4.92]"
1,"(1.022, 1.699]"
0,"(7.355, 7.792]"
1,"(3.441, 3.645]"
1,"(1.699, 2.176]"
1,"(3.229, 3.441]"
0,"(6.162, 6.405]"
1,"(5.437, 5.816]"
1,"(2.176, 2.701]"
0,"(7.792, 8.388]"
0,"(3.229, 3.441]"
1,"(2.701, 2.989]"
0,"(-1.0219999999999998, 1.022]"
0,"(7.792, 8.388]"
0,"(2.176, 2.701]"
1,"(2.701, 2.989]"
0,"(4.92, 5.171]"
0,"(7.792, 8.388]"
0,"(6.162, 6.405]"
0,"(6.948, 7.355]"
0,"(5.437, 5.816]"
0,"(4.628, 4.92]"
0,"(7.792, 8.388]"
0,"(8.388, 8.995]"
0,"(5.816, 6.162]"
0,"(6.405, 6.64]"
0,"(6.162, 6.405]"
0,"(4.24, 4.432]"
0,"(7.355, 7.792]"
1,"(6.948, 7.355]"
1,"(2.176, 2.701]"
1,"(3.645, 3.998]"
0,"(6.405, 6.64]"
1,"(2.176, 2.701]"
0,"(8.388, 8.995]"
1,"(2.176, 2.701]"
1,"(4.628, 4.92]"
1,"(3.645, 3.998]"
1,"(3.998, 4.24]"
1,"(3.645, 3.998]"
0,"(8.388, 8.995]"
0,"(6.948, 7.355]"
0,"(8.388, 8.995]"
0,"(8.388, 8.995]"
1,"(1.022, 1.699]"
0,"(4.432, 4.628]"
1,"(4.432, 4.628]"
1,"(6.162, 6.405]"
1,"(3.645, 3.998]"
1,"(6.405, 6.64]"
0,"(4.24, 4.432]"
0,"(4.628, 4.92]"
0,"(5.437, 5.816]"
0,"(6.405, 6.64]"
1,"(4.92, 5.171]"
0,"(4.628, 4.92]"
0,"(8.995, 11.67]"
0,"(5.816, 6.162]"
1,"(3.441, 3.645]"
0,"(5.437, 5.816]"
1,"(6.64, 6.948]"
0,"(6.405, 6.64]"
1,"(3.998, 4.24]"
1,"(1.022, 1.699]"
1,"(-1.0219999999999998, 1.022]"
1,"(2.701, 2.989]"
0,"(4.92, 5.171]"
0,"(4.628, 4.92]"
0,"(4.92, 5.171]"
0,"(3.229, 3.441]"
1,"(4.628, 4.92]"
0,"(2.989, 3.229]"
1,"(4.432, 4.628]"
0,"(6.64, 6.948]"
0,"(5.437, 5.816]"
1,"(1.022, 1.699]"
1,"(3.645, 3.998]"
1,"(2.176, 2.701]"
1,"(4.432, 4.628]"
1,"(1.699, 2.176]"
0,"(8.995, 11.67]"
0,"(6.162, 6.405]"
1,"(2.176, 2.701]"
1,"(2.701, 2.989]"
1,"(3.998, 4.24]"
1,"(3.441, 3.645]"
1,"(3.645, 3.998]"
0,"(5.171, 5.437]"
0,"(6.948, 7.355]"
1,"(2.701, 2.989]"
1,"(4.628, 4.92]"
0,"(6.948, 7.355]"
1,"(2.989, 3.229]"
0,"(6.405, 6.64]"
1,"(6.405, 6.64]"
0,"(7.355, 7.792]"
0,"(3.998, 4.24]"
0,"(5.816, 6.162]"
1,"(7.355, 7.792]"
1,"(5.171, 5.437]"
0,"(6.64, 6.948]"
0,"(4.24, 4.432]"
1,"(5.437, 5.816]"
0,"(2.989, 3.229]"
1,"(2.989, 3.229]"
1,"(2.176, 2.701]"
1,"(-1.0219999999999998, 1.022]"
1,"(2.989, 3.229]"
1,"(4.24, 4.432]"
1,"(5.437, 5.816]"
1,"(3.229, 3.441]"
1,"(2.176, 2.701]"
0,"(3.229, 3.441]"
1,"(6.162, 6.405]"
1,"(3.441, 3.645]"
1,"(3.441, 3.645]"
0,"(8.388, 8.995]"
0,"(3.998, 4.24]"
0,"(3.645, 3.998]"
0,"(7.355, 7.792]"
0,"(-1.0219999999999998, 1.022]"
1,"(4.628, 4.92]"
1,"(4.24, 4.432]"
1,"(2.176, 2.701]"
1,"(4.24, 4.432]"
0,"(8.388, 8.995]"
1,"(2.989, 3.229]"
1,"(7.355, 7.792]"
1,"(3.229, 3.441]"
0,"(1.699, 2.176]"
1,"(2.176, 2.701]"
0,"(8.995, 11.67]"
0,"(4.92, 5.171]"
0,"(8.995, 11.67]"
0,"(6.948, 7.355]"
1,"(3.441, 3.645]"
1,"(3.645, 3.998]"
1,"(2.701, 2.989]"
0,"(5.437, 5.816]"
1,"(2.989, 3.229]"
0,"(6.64, 6.948]"
1,"(6.162, 6.405]"
1,"(1.022, 1.699]"
1,"(5.171, 5.437]"
0,"(7.355, 7.792]"
1,"(6.162, 6.405]"
0,"(4.432, 4.628]"
1,"(1.022, 1.699]"
1,"(2.989, 3.229]"
1,"(5.171, 5.437]"
1,"(5.816, 6.162]"
0,"(6.405, 6.64]"
1,"(1.022, 1.699]"
1,"(2.176, 2.701]"
1,"(2.701, 2.989]"
0,"(5.816, 6.162]"
0,"(5.816, 6.162]"
1,"(3.998, 4.24]"
1,"(5.816, 6.162]"
0,"(7.355, 7.792]"
0,"(2.176, 2.701]"
1,"(1.699, 2.176]"
1,"(-1.0219999999999998, 1.022]"
0,"(5.816, 6.162]"
1,"(1.699, 2.176]"
0,"(5.437, 5.816]"
0,"(1.022, 1.699]"
1,"(4.432, 4.628]"
1,"(4.92, 5.171]"
0,"(7.792, 8.388]"
1,"(-1.0219999999999998, 1.022]"
1,"(1.699, 2.176]"
0,"(5.171, 5.437]"
0,"(4.92, 5.171]"
1,"(4.432, 4.628]"
1,"(2.701, 2.989]"
0,"(3.645, 3.998]"
0,"(6.64, 6.948]"
1,"(-1.0219999999999998, 1.022]"
0,"(5.816, 6.162]"
1,"(2.989, 3.229]"
0,"(6.948, 7.355]"
1,"(3.998, 4.24]"
0,"(6.405, 6.64]"
1,"(-1.0219999999999998, 1.022]"
0,"(7.355, 7.792]"
1,"(2.701, 2.989]"
0,"(7.792, 8.388]"
0,"(6.405, 6.64]"
0,"(8.995, 11.67]"
1,"(-1.0219999999999998, 1.022]"
1,"(3.998, 4.24]"
1,"(3.998, 4.24]"
0,"(6.405, 6.64]"
0,"(8.995, 11.67]"
1,"(4.24, 4.432]"
1,"(3.645, 3.998]"
0,"(4.24, 4.432]"
0,"(6.948, 7.355]"
1,"(4.92, 5.171]"
1,"(3.441, 3.645]"
1,"(3.229, 3.441]"
1,"(1.699, 2.176]"
1,"(5.437, 5.816]"
1,"(3.645, 3.998]"
0,"(8.995, 11.67]"
1,"(7.792, 8.388]"
0,"(7.355, 7.792]"
1,"(3.441, 3.645]"
0,"(2.176, 2.701]"
1,"(4.92, 5.171]"
0,"(2.989, 3.229]"
0,"(5.816, 6.162]"
1,"(4.24, 4.432]"
1,"(2.701, 2.989]"
0,"(8.388, 8.995]"
1,"(3.645, 3.998]"
0,"(5.171, 5.437]"
0,"(3.998, 4.24]"
1,"(-1.0219999999999998, 1.022]"
1,"(5.816, 6.162]"
0,"(8.388, 8.995]"
0,"(6.405, 6.64]"
1,"(4.432, 4.628]"
0,"(2.989, 3.229]"
1,"(3.229, 3.441]"
0,"(5.816, 6.162]"
1,"(5.437, 5.816]"
1,"(5.171, 5.437]"
0,"(5.437, 5.816]"
1,"(3.441, 3.645]"
1,"(2.701, 2.989]"
1,"(6.405, 6.64]"
0,"(4.92, 5.171]"
0,"(8.388, 8.995]"
1,"(4.24, 4.432]"
1,"(3.645, 3.998]"
0,"(1.022, 1.699]"
1,"(3.441, 3.645]"
1,"(-1.0219999999999998, 1.022]"
1,"(3.229, 3.441]"
0,"(5.437, 5.816]"
0,"(1.699, 2.176]"
0,"(8.388, 8.995]"
0,"(6.948, 7.355]"
1,"(-1.0219999999999998, 1.022]"
0,"(6.405, 6.64]"
0,"(3.645, 3.998]"
0,"(6.948, 7.355]"
0,"(4.92, 5.171]"
0,"(7.355, 7.792]"
0,"(6.948, 7.355]"
1,"(4.628, 4.92]"
0,"(5.171, 5.437]"
1,"(3.645, 3.998]"
0,"(4.432, 4.628]"
0,"(6.948, 7.355]"
0,"(7.355, 7.792]"
0,"(8.388, 8.995]"
0,"(3.441, 3.645]"
1,"(6.162, 6.405]"
0,"(5.816, 6.162]"
0,"(-1.0219999999999998, 1.022]"
1,"(6.64, 6.948]"
1,"(4.92, 5.171]"
1,"(6.162, 6.405]"
1,"(1.022, 1.699]"
0,"(7.792, 8.388]"
1,"(5.171, 5.437]"
1,"(3.998, 4.24]"
1,"(3.441, 3.645]"
1,"(2.176, 2.701]"
1,"(3.645, 3.998]"
1,"(8.388, 8.995]"
1,"(4.432, 4.628]"
1,"(3.441, 3.645]"
0,"(6.64, 6.948]"
0,"(7.792, 8.388]"
1,"(6.405, 6.64]"
1,"(5.437, 5.816]"
0,"(8.995, 11.67]"
1,"(6.64, 6.948]"
0,"(8.995, 11.67]"
0,"(3.645, 3.998]"
1,"(1.699, 2.176]"
1,"(-1.0219999999999998, 1.022]"
1,"(1.022, 1.699]"
0,"(8.995, 11.67]"
0,"(1.699, 2.176]"
1,"(4.92, 5.171]"
1,"(-1.0219999999999998, 1.022]"
0,"(4.628, 4.92]"
1,"(2.701, 2.989]"
1,"(6.405, 6.64]"
1,"(2.989, 3.229]"
0,"(5.171, 5.437]"
1,"(6.64, 6.948]"
1,"(3.229, 3.441]"
0,"(6.162, 6.405]"
0,"(6.948, 7.355]"
1,"(2.989, 3.229]"
1,"(5.171, 5.437]"
1,"(2.176, 2.701]"
1,"(1.022, 1.699]"
1,"(4.432, 4.628]"
1,"(6.162, 6.405]"
0,"(8.388, 8.995]"
0,"(5.171, 5.437]"
1,"(1.699, 2.176]"
0,"(6.948, 7.355]"
0,"(6.948, 7.355]"
0,"(5.816, 6.162]"
0,"(3.441, 3.645]"
0,"(1.699, 2.176]"
0,"(5.816, 6.162]"
0,"(6.162, 6.405]"
0,"(6.405, 6.64]"
0,"(7.355, 7.792]"
1,"(5.171, 5.437]"
0,"(4.432, 4.628]"
1,"(3.998, 4.24]"
0,"(4.628, 4.92]"
1,"(7.355, 7.792]"
0,"(6.162, 6.405]"
0,"(6.162, 6.405]"
1,"(1.022, 1.699]"
1,"(4.92, 5.171]"
0,"(2.701, 2.989]"
0,"(5.437, 5.816]"
0,"(7.355, 7.792]"
1,"(-1.0219999999999998, 1.022]"
0,"(6.405, 6.64]"
0,"(6.64, 6.948]"
1,"(4.628, 4.92]"
0,"(4.24, 4.432]"
0,"(3.229, 3.441]"
0,"(6.64, 6.948]"
1,"(5.171, 5.437]"
1,"(7.355, 7.792]"
1,"(1.022, 1.699]"
1,"(3.229, 3.441]"
1,"(3.998, 4.24]"
0,"(4.628, 4.92]"
0,"(8.388, 8.995]"
0,"(6.64, 6.948]"
0,"(2.701, 2.989]"
0,"(6.162, 6.405]"
1,"(3.229, 3.441]"
1,"(1.022, 1.699]"
0,"(3.441, 3.645]"
1,"(2.989, 3.229]"
1,"(3.229, 3.441]"
1,"(1.022, 1.699]"
0,"(6.64, 6.948]"
0,"(6.948, 7.355]"
1,"(6.64, 6.948]"
0,"(8.995, 11.67]"
0,"(4.432, 4.628]"
0,"(8.995, 11.67]"
0,"(6.162, 6.405]"
0,"(8.388, 8.995]"
1,"(2.989, 3.229]"
1,"(3.645, 3.998]"
0,"(6.405, 6.64]"
1,"(2.989, 3.229]"
0,"(7.355, 7.792]"
1,"(1.699, 2.176]"
0,"(3.229, 3.441]"
0,"(4.24, 4.432]"
1,"(1.022, 1.699]"
0,"(4.92, 5.171]"
1,"(4.92, 5.171]"
0,"(-1.0219999999999998, 1.022]"
0,"(6.64, 6.948]"
1,"(7.792, 8.388]"
0,"(5.437, 5.816]"
1,"(2.176, 2.701]"
1,"(2.989, 3.229]"
1,"(2.176, 2.701]"
0,"(7.355, 7.792]"
0,"(8.388, 8.995]"
0,"(8.388, 8.995]"
0,"(6.64, 6.948]"
0,"(6.64, 6.948]"
0,"(6.64, 6.948]"
0,"(4.628, 4.92]"
0,"(6.948, 7.355]"
0,"(4.432, 4.628]"
0,"(8.995, 11.67]"
0,"(8.995, 11.67]"
1,"(5.171, 5.437]"
1,"(2.701, 2.989]"
0,"(5.816, 6.162]"
1,"(3.229, 3.441]"
0,"(4.24, 4.432]"
1,"(1.022, 1.699]"
1,"(3.229, 3.441]"
0,"(7.355, 7.792]"
1,"(3.441, 3.645]"
0,"(4.24, 4.432]"
1,"(3.229, 3.441]"
0,"(8.995, 11.67]"
0,"(7.792, 8.388]"
1,"(2.176, 2.701]"
1,"(2.701, 2.989]"
