X,Y
1,"(4.773, 5.245]"
1,"(7.501, 8.475]"
0,"(5.245, 5.858]"
0,"(3.094, 3.473]"
0,"(7.501, 8.475]"
0,"(6.816, 7.501]"
0,"(4.773, 5.245]"
0,"(3.473, 3.964]"
0,"(4.773, 5.245]"
1,"(3.964, 4.373]"
1,"(3.473, 3.964]"
1,"(3.964, 4.373]"
1,"(4.373, 4.773]"
0,"(5.858, 6.396]"
1,"(3.094, 3.473]"
0,"(4.773, 5.245]"
1,"(3.094, 3.473]"
1,"(4.373, 4.773]"
0,"(5.858, 6.396]"
0,"(6.816, 7.501]"
1,"(6.816, 7.501]"
0,"(6.816, 7.501]"
0,"(7.501, 8.475]"
0,"(7.501, 8.475]"
0,"(2.515, 3.094]"
0,"(3.964, 4.373]"
1,"(1.597, 2.515]"
0,"(8.475, 11.67]"
1,"(5.245, 5.858]"
0,"(3.473, 3.964]"
1,"(1.597, 2.515]"
0,"(1.597, 2.515]"
1,"(-1.0219999999999998, 1.597]"
0,"(8.475, 11.67]"
1,"(4.773, 5.245]"
0,"(8.475, 11.67]"
0,"(3.964, 4.373]"
1,"(4.373, 4.773]"
0,"(4.773, 5.245]"
0,"(5.245, 5.858]"
1,"(1.597, 2.515]"
0,"(-1.0219999999999998, 1.597]"
1,"(4.373, 4.773]"
0,"(3.473, 3.964]"
0,"(7.501, 8.475]"
1,"(3.473, 3.964]"
1,"(1.597, 2.515]"
0,"(4.773, 5.245]"
1,"(5.858, 6.396]"
0,"(6.396, 6.816]"
0,"(1.597, 2.515]"
0,"(7.501, 8.475]"
1,"(3.964, 4.373]"
1,"(8.475, 11.67]"
0,"(4.373, 4.773]"
0,"(7.501, 8.475]"
1,"(3.473, 3.964]"
1,"(1.597, 2.515]"
0,"(5.245, 5.858]"
0,"(4.773, 5.245]"
0,"(5.858, 6.396]"
0,"(2.515, 3.094]"
0,"(7.501, 8.475]"
1,"(2.515, 3.094]"
1,"(5.858, 6.396]"
0,"(3.964, 4.373]"
0,"(8.475, 11.67]"
0,"(3.964, 4.373]"
0,"(5.858, 6.396]"
0,"(2.515, 3.094]"
0,"(4.773, 5.245]"
1,"(3.964, 4.373]"
1,"(5.245, 5.858]"
0,"(7.501, 8.475]"
0,"(3.964, 4.373]"
1,"(3.964, 4.373]"
1,"(2.515, 3.094]"
1,"(4.773, 5.245]"
0,"(6.396, 6.816]"
0,"(5.245, 5.858]"
0,"(8.475, 11.67]"
0,"(7.501, 8.475]"
1,"(4.373, 4.773]"
1,"(3.094, 3.473]"
1,"(1.597, 2.515]"
1,"(4.773, 5.245]"
1,"(-1.0219999999999998, 1.597]"
1,"(4.373, 4.773]"
0,"(8.475, 11.67]"
1,"(1.597, 2.515]"
1,"(6.396, 6.816]"
0,"(3.964, 4.373]"
1,"(3.964, 4.373]"
1,"(3.094, 3.473]"
0,"(3.964, 4.373]"
1,"(4.773, 5.245]"
1,"(-1.0219999999999998, 1.597]"
0,"(6.816, 7.501]"
1,"(3.473, 3.964]"
1,"(1.597, 2.515]"
1,"(3.094, 3.473]"
0,"(5.858, 6.396]"
1,"(5.245, 5.858]"
1,"(1.597, 2.515]"
0,"(7.501, 8.475]"
0,"(3.094, 3.473]"
1,"(2.515, 3.094]"
0,"(-1.0219999999999998, 1.597]"
0,"(7.501, 8.475]"
0,"(1.597, 2.515]"
1,"(2.515, 3.094]"
0,"(4.773, 5.245]"
0,"(7.501, 8.475]"
0,"(5.858, 6.396]"
0,"(6.816, 7.501]"
0,"(5.245, 5.858]"
0,"(4.773, 5.245]"
0,"(7.501, 8.475]"
0,"(8.475, 11.67]"
0,"(5.858, 6.396]"
0,"(6.396, 6.816]"
0,"(5.858, 6.396]"
0,"(4.373, 4.773]"
0,"(6.816, 7.501]"
1,"(6.816, 7.501]"
1,"(2.515, 3.094]"
1,"(3.473, 3.964]"
0,"(6.396, 6.816]"
1,"(2.515, 3.094]"
0,"(8.475, 11.67]"
1,"(2.515, 3.094]"
1,"(4.373, 4.773]"
1,"(3.473, 3.964]"
1,"(3.964, 4.373]"
1,"(3.473, 3.964]"
0,"(8.475, 11.67]"
0,"(6.816, 7.501]"
0,"(8.475, 11.67]"
0,"(8.475, 11.67]"
1,"(-1.0219999999999998, 1.597]"
0,"(4.373, 4.773]"
1,"(4.373, 4.773]"
1,"(5.858, 6.396]"
1,"(3.473, 3.964]"
1,"(6.396, 6.816]"
0,"(3.964, 4.373]"
0,"(4.373, 4.773]"
0,"(5.245, 5.858]"
0,"(6.396, 6.816]"
1,"(4.773, 5.245]"
0,"(4.373, 4.773]"
0,"(8.475, 11.67]"
0,"(5.858, 6.396]"
1,"(3.094, 3.473]"
0,"(5.245, 5.858]"
1,"(6.396, 6.816]"
0,"(6.396, 6.816]"
1,"(3.964, 4.373]"
1,"(-1.0219999999999998, 1.597]"
1,"(-1.0219999999999998, 1.597]"
1,"(2.515, 3.094]"
0,"(4.773, 5.245]"
0,"(4.773, 5.245]"
0,"(4.773, 5.245]"
0,"(3.094, 3.473]"
1,"(4.373, 4.773]"
0,"(3.094, 3.473]"
1,"(4.373, 4.773]"
0,"(6.396, 6.816]"
0,"(5.245, 5.858]"
1,"(-1.0219999999999998, 1.597]"
1,"(3.473, 3.964]"
1,"(2.515, 3.094]"
1,"(4.373, 4.773]"
1,"(1.597, 2.515]"
0,"(8.475, 11.67]"
0,"(5.858, 6.396]"
1,"(1.597, 2.515]"
1,"(2.515, 3.094]"
1,"(3.964, 4.373]"
1,"(3.473, 3.964]"
1,"(3.473, 3.964]"
0,"(4.773, 5.245]"
0,"(6.816, 7.501]"
1,"(2.515, 3.094]"
1,"(4.373, 4.773]"
0,"(6.816, 7.501]"
1,"(2.515, 3.094]"
0,"(6.396, 6.816]"
1,"(6.396, 6.816]"
0,"(7.501, 8.475]"
0,"(3.964, 4.373]"
0,"(5.858, 6.396]"
1,"(7.501, 8.475]"
1,"(5.245, 5.858]"
0,"(6.816, 7.501]"
0,"(4.373, 4.773]"
1,"(5.245, 5.858]"
0,"(3.094, 3.473]"
1,"(3.094, 3.473]"
1,"(1.597, 2.515]"
1,"(-1.0219999999999998, 1.597]"
1,"(2.515, 3.094]"
1,"(3.964, 4.373]"
1,"(5.245, 5.858]"
1,"(3.094, 3.473]"
1,"(1.597, 2.515]"
0,"(3.094, 3.473]"
1,"(5.858, 6.396]"
1,"(3.473, 3.964]"
1,"(3.473, 3.964]"
0,"(8.475, 11.67]"
0,"(3.964, 4.373]"
0,"(3.473, 3.964]"
0,"(7.501, 8.475]"
0,"(-1.0219999999999998, 1.597]"
1,"(4.373, 4.773]"
1,"(3.964, 4.373]"
1,"(1.597, 2.515]"
1,"(3.964, 4.373]"
0,"(8.475, 11.67]"
1,"(2.515, 3.094]"
1,"(7.501, 8.475]"
1,"(3.094, 3.473]"
0,"(1.597, 2.515]"
1,"(2.515, 3.094]"
0,"(8.475, 11.67]"
0,"(4.773, 5.245]"
0,"(8.475, 11.67]"
0,"(6.816, 7.501]"
1,"(3.094, 3.473]"
1,"(3.473, 3.964]"
1,"(2.515, 3.094]"
0,"(5.245, 5.858]"
1,"(3.094, 3.473]"
0,"(6.816, 7.501]"
1,"(6.396, 6.816]"
1,"(-1.0219999999999998, 1.597]"
1,"(5.245, 5.858]"
0,"(7.501, 8.475]"
1,"(5.858, 6.396]"
0,"(4.373, 4.773]"
1,"(-1.0219999999999998, 1.597]"
1,"(2.515, 3.094]"
1,"(5.245, 5.858]"
1,"(5.858, 6.396]"
0,"(6.396, 6.816]"
1,"(-1.0219999999999998, 1.597]"
1,"(1.597, 2.515]"
1,"(2.515, 3.094]"
0,"(5.858, 6.396]"
0,"(5.858, 6.396]"
1,"(3.964, 4.373]"
1,"(5.858, 6.396]"
0,"(7.501, 8.475]"
0,"(2.515, 3.094]"
1,"(1.597, 2.515]"
1,"(-1.0219999999999998, 1.597]"
0,"(5.858, 6.396]"
1,"(1.597, 2.515]"
0,"(5.245, 5.858]"
0,"(-1.0219999999999998, 1.597]"
1,"(4.373, 4.773]"
