A,B,C,D,E
"(19.807, 20.081]","(19.766, 20.136]","(15.632, 15.906]","(101.057, 101.676]","(349.406, 352.379]"
"(20.081, 20.359]","(20.393, 20.785]","(15.154, 15.632]","(101.676, 103.615]","(352.379, 354.75]"
"(19.579, 19.807]","(20.393, 20.785]","(16.186, 18.102]","(100.001, 101.057]","(349.406, 352.379]"
"(19.579, 19.807]","(20.393, 20.785]","(16.186, 18.102]","(101.057, 101.676]","(352.379, 354.75]"
"(18.685, 19.343]","(17.572, 18.89]","(14.83, 15.154]","(91.073, 95.83]","(318.524, 333.654]"
"(17.401999999999997, 18.685]","(21.204, 22.994]","(12.665000000000001, 14.051]","(101.057, 101.676]","(344.533, 349.406]"
"(20.081, 20.359]","(18.89, 19.475]","(14.499, 14.83]","(99.052, 100.001]","(341.741, 344.533]"
"(18.685, 19.343]","(19.475, 19.766]","(14.83, 15.154]","(95.83, 97.664]","(333.654, 337.968]"
"(20.359, 20.953]","(20.393, 20.785]","(14.83, 15.154]","(101.676, 103.615]","(349.406, 352.379]"
"(20.359, 20.953]","(17.572, 18.89]","(16.186, 18.102]","(97.664, 99.052]","(341.741, 344.533]"
"(19.807, 20.081]","(21.204, 22.994]","(14.051, 14.499]","(103.615, 109.88]","(354.75, 373.382]"
"(20.081, 20.359]","(18.89, 19.475]","(15.906, 16.186]","(95.83, 97.664]","(337.968, 341.741]"
"(17.401999999999997, 18.685]","(19.475, 19.766]","(16.186, 18.102]","(91.073, 95.83]","(333.654, 337.968]"
"(20.359, 20.953]","(21.204, 22.994]","(14.051, 14.499]","(103.615, 109.88]","(354.75, 373.382]"
"(17.401999999999997, 18.685]","(17.572, 18.89]","(14.051, 14.499]","(91.073, 95.83]","(318.524, 333.654]"
"(19.343, 19.579]","(17.572, 18.89]","(15.632, 15.906]","(91.073, 95.83]","(318.524, 333.654]"
"(18.685, 19.343]","(20.136, 20.393]","(15.906, 16.186]","(97.664, 99.052]","(341.741, 344.533]"
"(19.807, 20.081]","(18.89, 19.475]","(14.499, 14.83]","(95.83, 97.664]","(333.654, 337.968]"
"(19.807, 20.081]","(18.89, 19.475]","(14.83, 15.154]","(95.83, 97.664]","(318.524, 333.654]"
"(17.401999999999997, 18.685]","(19.766, 20.136]","(12.665000000000001, 14.051]","(91.073, 95.83]","(318.524, 333.654]"
"(19.343, 19.579]","(20.136, 20.393]","(15.632, 15.906]","(99.052, 100.001]","(344.533, 349.406]"
"(17.401999999999997, 18.685]","(19.475, 19.766]","(14.051, 14.499]","(91.073, 95.83]","(318.524, 333.654]"
"(19.343, 19.579]","(20.393, 20.785]","(14.83, 15.154]","(100.001, 101.057]","(344.533, 349.406]"
"(20.081, 20.359]","(17.572, 18.89]","(14.499, 14.83]","(91.073, 95.83]","(318.524, 333.654]"
"(17.401999999999997, 18.685]","(21.204, 22.994]","(15.632, 15.906]","(101.057, 101.676]","(349.406, 352.379]"
"(20.953, 22.248]","(17.572, 18.89]","(14.499, 14.83]","(95.83, 97.664]","(333.654, 337.968]"
"(19.343, 19.579]","(19.766, 20.136]","(14.051, 14.499]","(100.001, 101.057]","(337.968, 341.741]"
"(20.359, 20.953]","(21.204, 22.994]","(14.83, 15.154]","(103.615, 109.88]","(354.75, 373.382]"
"(20.953, 22.248]","(18.89, 19.475]","(15.906, 16.186]","(101.676, 103.615]","(354.75, 373.382]"
"(17.401999999999997, 18.685]","(20.785, 21.204]","(14.499, 14.83]","(97.664, 99.052]","(337.968, 341.741]"
"(19.343, 19.579]","(18.89, 19.475]","(16.186, 18.102]","(95.83, 97.664]","(337.968, 341.741]"
"(19.579, 19.807]","(17.572, 18.89]","(15.632, 15.906]","(91.073, 95.83]","(318.524, 333.654]"
"(18.685, 19.343]","(17.572, 18.89]","(14.499, 14.83]","(91.073, 95.83]","(318.524, 333.654]"
"(20.953, 22.248]","(19.475, 19.766]","(14.83, 15.154]","(100.001, 101.057]","(344.533, 349.406]"
"(19.807, 20.081]","(21.204, 22.994]","(15.154, 15.632]","(101.676, 103.615]","(352.379, 354.75]"
