A,B,C,D,E
"(20.009, 21.868]","(22.707, 24.692]","(13.929, 15.994]","(110.558, 118.482]","(370.182, 393.633]"
"(20.009, 21.868]","(18.736, 20.721]","(15.994, 18.058]","(102.635, 110.558]","(346.732, 370.182]"
"(18.149, 20.009]","(14.764, 16.75]","(11.864, 13.929]","(86.787, 94.711]","(299.831, 323.281]"
"(18.149, 20.009]","(18.736, 20.721]","(15.994, 18.058]","(94.711, 102.635]","(323.281, 346.732]"
"(14.43, 16.29]","(20.721, 22.707]","(13.929, 15.994]","(94.711, 102.635]","(346.732, 370.182]"
"(10.693, 12.571]","(22.707, 24.692]","(13.929, 15.994]","(94.711, 102.635]","(323.281, 346.732]"
"(20.009, 21.868]","(18.736, 20.721]","(11.864, 13.929]","(102.635, 110.558]","(323.281, 346.732]"
"(16.29, 18.149]","(12.779, 14.764]","(11.864, 13.929]","(78.863, 86.787]","(276.381, 299.831]"
"(20.009, 21.868]","(18.736, 20.721]","(18.058, 20.123]","(94.711, 102.635]","(323.281, 346.732]"
"(21.868, 23.728]","(20.721, 22.707]","(9.8, 11.864]","(110.558, 118.482]","(370.182, 393.633]"
"(18.149, 20.009]","(18.736, 20.721]","(18.058, 20.123]","(94.711, 102.635]","(346.732, 370.182]"
"(20.009, 21.868]","(22.707, 24.692]","(20.123, 22.188]","(110.558, 118.482]","(393.633, 417.083]"
"(14.43, 16.29]","(18.736, 20.721]","(13.929, 15.994]","(86.787, 94.711]","(299.831, 323.281]"
"(21.868, 23.728]","(18.736, 20.721]","(7.735, 9.8]","(102.635, 110.558]","(346.732, 370.182]"
"(14.43, 16.29]","(14.764, 16.75]","(18.058, 20.123]","(70.94, 78.863]","(276.381, 299.831]"
"(18.149, 20.009]","(24.692, 26.678]","(11.864, 13.929]","(110.558, 118.482]","(370.182, 393.633]"
"(16.29, 18.149]","(20.721, 22.707]","(13.929, 15.994]","(102.635, 110.558]","(346.732, 370.182]"
"(20.009, 21.868]","(20.721, 22.707]","(18.058, 20.123]","(102.635, 110.558]","(370.182, 393.633]"
"(18.149, 20.009]","(22.707, 24.692]","(9.8, 11.864]","(110.558, 118.482]","(370.182, 393.633]"
"(14.43, 16.29]","(28.663, 30.649]","(18.058, 20.123]","(118.482, 126.406]","(417.083, 440.533]"
"(18.149, 20.009]","(16.75, 18.736]","(15.994, 18.058]","(86.787, 94.711]","(323.281, 346.732]"
"(14.43, 16.29]","(20.721, 22.707]","(15.994, 18.058]","(94.711, 102.635]","(323.281, 346.732]"
"(16.29, 18.149]","(18.736, 20.721]","(11.864, 13.929]","(94.711, 102.635]","(323.281, 346.732]"
"(20.009, 21.868]","(22.707, 24.692]","(15.994, 18.058]","(110.558, 118.482]","(393.633, 417.083]"
"(14.43, 16.29]","(18.736, 20.721]","(13.929, 15.994]","(86.787, 94.711]","(299.831, 323.281]"
"(23.728, 25.587]","(20.721, 22.707]","(11.864, 13.929]","(110.558, 118.482]","(346.732, 370.182]"
"(18.149, 20.009]","(22.707, 24.692]","(13.929, 15.994]","(110.558, 118.482]","(370.182, 393.633]"
"(21.868, 23.728]","(20.721, 22.707]","(15.994, 18.058]","(102.635, 110.558]","(370.182, 393.633]"
"(25.587, 27.447]","(18.736, 20.721]","(18.058, 20.123]","(110.558, 118.482]","(393.633, 417.083]"
"(14.43, 16.29]","(20.721, 22.707]","(15.994, 18.058]","(86.787, 94.711]","(323.281, 346.732]"
"(18.149, 20.009]","(16.75, 18.736]","(11.864, 13.929]","(86.787, 94.711]","(299.831, 323.281]"
"(18.149, 20.009]","(20.721, 22.707]","(11.864, 13.929]","(102.635, 110.558]","(346.732, 370.182]"
"(16.29, 18.149]","(22.707, 24.692]","(11.864, 13.929]","(94.711, 102.635]","(323.281, 346.732]"
"(21.868, 23.728]","(16.75, 18.736]","(13.929, 15.994]","(94.711, 102.635]","(323.281, 346.732]"
"(18.149, 20.009]","(20.721, 22.707]","(18.058, 20.123]","(94.711, 102.635]","(346.732, 370.182]"
"(23.728, 25.587]","(18.736, 20.721]","(11.864, 13.929]","(102.635, 110.558]","(346.732, 370.182]"
"(18.149, 20.009]","(20.721, 22.707]","(18.058, 20.123]","(94.711, 102.635]","(346.732, 370.182]"
"(20.009, 21.868]","(18.736, 20.721]","(9.8, 11.864]","(94.711, 102.635]","(323.281, 346.732]"
"(18.149, 20.009]","(14.764, 16.75]","(11.864, 13.929]","(78.863, 86.787]","(276.381, 299.831]"
"(18.149, 20.009]","(24.692, 26.678]","(15.994, 18.058]","(102.635, 110.558]","(370.182, 393.633]"
"(20.009, 21.868]","(20.721, 22.707]","(9.8, 11.864]","(102.635, 110.558]","(346.732, 370.182]"
"(20.009, 21.868]","(24.692, 26.678]","(13.929, 15.994]","(118.482, 126.406]","(393.633, 417.083]"
"(16.29, 18.149]","(20.721, 22.707]","(11.864, 13.929]","(94.711, 102.635]","(323.281, 346.732]"
"(16.29, 18.149]","(20.721, 22.707]","(13.929, 15.994]","(94.711, 102.635]","(323.281, 346.732]"
"(16.29, 18.149]","(12.779, 14.764]","(15.994, 18.058]","(78.863, 86.787]","(299.831, 323.281]"
"(18.149, 20.009]","(24.692, 26.678]","(13.929, 15.994]","(110.558, 118.482]","(393.633, 417.083]"
"(14.43, 16.29]","(24.692, 26.678]","(13.929, 15.994]","(102.635, 110.558]","(346.732, 370.182]"
"(18.149, 20.009]","(18.736, 20.721]","(15.994, 18.058]","(94.711, 102.635]","(346.732, 370.182]"
"(21.868, 23.728]","(16.75, 18.736]","(11.864, 13.929]","(94.711, 102.635]","(299.831, 323.281]"
"(14.43, 16.29]","(20.721, 22.707]","(13.929, 15.994]","(94.711, 102.635]","(323.281, 346.732]"
"(18.149, 20.009]","(12.779, 14.764]","(11.864, 13.929]","(78.863, 86.787]","(276.381, 299.831]"
"(23.728, 25.587]","(14.764, 16.75]","(13.929, 15.994]","(94.711, 102.635]","(323.281, 346.732]"
"(18.149, 20.009]","(18.736, 20.721]","(9.8, 11.864]","(86.787, 94.711]","(299.831, 323.281]"
"(16.29, 18.149]","(18.736, 20.721]","(15.994, 18.058]","(94.711, 102.635]","(323.281, 346.732]"
"(20.009, 21.868]","(20.721, 22.707]","(11.864, 13.929]","(94.711, 102.635]","(323.281, 346.732]"
"(18.149, 20.009]","(18.736, 20.721]","(18.058, 20.123]","(94.711, 102.635]","(346.732, 370.182]"
"(21.868, 23.728]","(20.721, 22.707]","(15.994, 18.058]","(110.558, 118.482]","(393.633, 417.083]"
"(14.43, 16.29]","(18.736, 20.721]","(18.058, 20.123]","(78.863, 86.787]","(299.831, 323.281]"
