A,B,C,D,E
"(19.758, 20.254]","(19.573, 20.075]","(14.137, 14.654]","(96.918, 99.018]","(338.157, 344.335]"
"(20.254, 20.75]","(17.567, 18.068]","(14.137, 14.654]","(92.718, 94.818]","(319.621, 325.8]"
"(18.766, 19.262]","(15.56, 16.061]","(14.137, 14.654]","(82.22, 84.32]","(288.728, 294.906]"
"(19.262, 19.758]","(19.573, 20.075]","(12.071, 12.587]","(94.818, 96.918]","(319.621, 325.8]"
"(17.279, 17.775]","(20.075, 20.577]","(14.137, 14.654]","(96.918, 99.018]","(331.978, 338.157]"
"(14.799, 15.295]","(20.075, 20.577]","(16.72, 17.236]","(88.519, 90.619]","(313.442, 319.621]"
"(20.254, 20.75]","(21.58, 22.082]","(15.17, 15.687]","(107.417, 109.516]","(375.229, 381.407]"
"(17.775, 18.27]","(21.079, 21.58]","(16.203, 16.72]","(96.918, 99.018]","(338.157, 344.335]"
"(20.75, 21.246]","(18.068, 18.57]","(13.104, 13.621]","(94.818, 96.918]","(325.8, 331.978]"
"(21.741, 22.237]","(20.075, 20.577]","(18.786, 19.303]","(103.217, 105.317]","(369.05, 375.229]"
"(19.758, 20.254]","(18.57, 19.072]","(18.269, 18.786]","(96.918, 99.018]","(344.335, 350.514]"
"(20.254, 20.75]","(23.587, 24.089]","(17.236, 17.753]","(113.716, 115.816]","(393.764, 399.943]"
"(16.783, 17.279]","(20.075, 20.577]","(16.72, 17.236]","(94.818, 96.918]","(331.978, 338.157]"
"(21.246, 21.741]","(20.075, 20.577]","(17.236, 17.753]","(99.018, 101.117]","(350.514, 356.693]"
"(16.287, 16.783]","(17.065, 17.567]","(17.753, 18.269]","(86.419, 88.519]","(313.442, 319.621]"
"(18.766, 19.262]","(21.079, 21.58]","(17.753, 18.269]","(99.018, 101.117]","(356.693, 362.871]"
"(17.775, 18.27]","(16.563, 17.065]","(17.236, 17.753]","(84.32, 86.419]","(307.264, 313.442]"
"(19.758, 20.254]","(19.573, 20.075]","(16.203, 16.72]","(96.918, 99.018]","(338.157, 344.335]"
"(19.262, 19.758]","(21.079, 21.58]","(14.137, 14.654]","(103.217, 105.317]","(356.693, 362.871]"
"(16.783, 17.279]","(15.058, 15.56]","(17.236, 17.753]","(78.02, 80.12]","(288.728, 294.906]"
"(18.766, 19.262]","(20.075, 20.577]","(16.203, 16.72]","(96.918, 99.018]","(344.335, 350.514]"
"(16.783, 17.279]","(20.577, 21.079]","(11.554, 12.071]","(96.918, 99.018]","(325.8, 331.978]"
"(18.27, 18.766]","(20.577, 21.079]","(13.104, 13.621]","(96.918, 99.018]","(325.8, 331.978]"
