A,B,C,D,E
"(19.634, 21.399]","(19.77, 21.502]","(8.864, 11.797]","(105.546, 113.237]","(342.517, 363.251]"
"(21.399, 23.032]","(16.757, 18.005]","(18.844, 21.003]","(98.81, 105.546]","(363.251, 385.974]"
"(16.122, 18.068]","(23.336, 25.412]","(-4.054, 5.717]","(105.546, 113.237]","(342.517, 363.251]"
"(18.068, 19.634]","(14.636, 16.757]","(21.003, 24.362]","(98.81, 105.546]","(363.251, 385.974]"
"(-1.674, 11.12]","(21.502, 23.336]","(21.003, 24.362]","(84.19, 91.468]","(320.569, 342.517]"
"(-1.674, 11.12]","(23.336, 25.412]","(13.651, 15.66]","(14.687000000000001, 67.48]","(236.28, 273.487]"
"(21.399, 23.032]","(16.757, 18.005]","(21.003, 24.362]","(76.821, 84.19]","(298.173, 320.569]"
"(11.12, 13.928]","(21.502, 23.336]","(8.864, 11.797]","(84.19, 91.468]","(273.487, 298.173]"
"(21.399, 23.032]","(28.611, 39.845]","(24.362, 39.848]","(121.394, 132.998]","(447.437, 609.839]"
"(25.975, 28.556]","(23.336, 25.412]","(8.864, 11.797]","(121.394, 132.998]","(413.791, 447.437]"
"(19.634, 21.399]","(10.95, 14.636]","(24.362, 39.848]","(76.821, 84.19]","(320.569, 342.517]"
"(21.399, 23.032]","(19.77, 21.502]","(18.844, 21.003]","(84.19, 91.468]","(320.569, 342.517]"
"(-1.674, 11.12]","(28.611, 39.845]","(21.003, 24.362]","(113.237, 121.394]","(413.791, 447.437]"
"(23.032, 25.975]","(23.336, 25.412]","(8.864, 11.797]","(121.394, 132.998]","(385.974, 413.791]"
"(-1.674, 11.12]","(21.502, 23.336]","(21.003, 24.362]","(84.19, 91.468]","(320.569, 342.517]"
"(16.122, 18.068]","(10.95, 14.636]","(16.974, 18.844]","(76.821, 84.19]","(273.487, 298.173]"
"(11.12, 13.928]","(25.412, 28.611]","(16.974, 18.844]","(113.237, 121.394]","(413.791, 447.437]"
"(19.634, 21.399]","(-0.329, 10.95]","(15.66, 16.974]","(67.48, 76.821]","(236.28, 273.487]"
"(18.068, 19.634]","(16.757, 18.005]","(15.66, 16.974]","(76.821, 84.19]","(273.487, 298.173]"
"(-1.674, 11.12]","(10.95, 14.636]","(15.66, 16.974]","(67.48, 76.821]","(236.28, 273.487]"
"(13.928, 16.122]","(-0.329, 10.95]","(13.651, 15.66]","(14.687000000000001, 67.48]","(38.134, 236.28]"
"(-1.674, 11.12]","(14.636, 16.757]","(15.66, 16.974]","(76.821, 84.19]","(236.28, 273.487]"
"(13.928, 16.122]","(19.77, 21.502]","(11.797, 13.651]","(91.468, 98.81]","(298.173, 320.569]"
"(21.399, 23.032]","(23.336, 25.412]","(-4.054, 5.717]","(113.237, 121.394]","(342.517, 363.251]"
"(-1.674, 11.12]","(16.757, 18.005]","(15.66, 16.974]","(67.48, 76.821]","(236.28, 273.487]"
"(28.556, 41.714]","(10.95, 14.636]","(16.974, 18.844]","(105.546, 113.237]","(385.974, 413.791]"
"(16.122, 18.068]","(-0.329, 10.95]","(16.974, 18.844]","(67.48, 76.821]","(236.28, 273.487]"
"(23.032, 25.975]","(25.412, 28.611]","(5.717, 8.864]","(132.998, 181.251]","(413.791, 447.437]"
"(28.556, 41.714]","(18.005, 19.77]","(16.974, 18.844]","(121.394, 132.998]","(413.791, 447.437]"
"(-1.674, 11.12]","(18.005, 19.77]","(18.844, 21.003]","(14.687000000000001, 67.48]","(236.28, 273.487]"
"(16.122, 18.068]","(28.611, 39.845]","(24.362, 39.848]","(105.546, 113.237]","(413.791, 447.437]"
"(16.122, 18.068]","(10.95, 14.636]","(11.797, 13.651]","(84.19, 91.468]","(273.487, 298.173]"
"(11.12, 13.928]","(10.95, 14.636]","(8.864, 11.797]","(67.48, 76.821]","(236.28, 273.487]"
"(25.975, 28.556]","(23.336, 25.412]","(-4.054, 5.717]","(132.998, 181.251]","(413.791, 447.437]"
"(18.068, 19.634]","(-0.329, 10.95]","(5.717, 8.864]","(14.687000000000001, 67.48]","(38.134, 236.28]"
"(28.556, 41.714]","(21.502, 23.336]","(24.362, 39.848]","(121.394, 132.998]","(447.437, 609.839]"
"(13.928, 16.122]","(19.77, 21.502]","(11.797, 13.651]","(84.19, 91.468]","(298.173, 320.569]"
"(21.399, 23.032]","(10.95, 14.636]","(5.717, 8.864]","(67.48, 76.821]","(236.28, 273.487]"
"(16.122, 18.068]","(19.77, 21.502]","(21.003, 24.362]","(98.81, 105.546]","(363.251, 385.974]"
"(16.122, 18.068]","(28.611, 39.845]","(8.864, 11.797]","(105.546, 113.237]","(342.517, 363.251]"
"(21.399, 23.032]","(14.636, 16.757]","(-4.054, 5.717]","(98.81, 105.546]","(320.569, 342.517]"
"(23.032, 25.975]","(28.611, 39.845]","(5.717, 8.864]","(132.998, 181.251]","(413.791, 447.437]"
"(13.928, 16.122]","(16.757, 18.005]","(21.003, 24.362]","(91.468, 98.81]","(342.517, 363.251]"
"(13.928, 16.122]","(-0.329, 10.95]","(8.864, 11.797]","(14.687000000000001, 67.48]","(38.134, 236.28]"
"(13.928, 16.122]","(14.636, 16.757]","(15.66, 16.974]","(67.48, 76.821]","(236.28, 273.487]"
"(18.068, 19.634]","(28.611, 39.845]","(15.66, 16.974]","(121.394, 132.998]","(447.437, 609.839]"
"(-1.674, 11.12]","(16.757, 18.005]","(21.003, 24.362]","(67.48, 76.821]","(273.487, 298.173]"
"(18.068, 19.634]","(28.611, 39.845]","(18.844, 21.003]","(132.998, 181.251]","(447.437, 609.839]"
"(25.975, 28.556]","(23.336, 25.412]","(21.003, 24.362]","(121.394, 132.998]","(413.791, 447.437]"
"(-1.674, 11.12]","(18.005, 19.77]","(-4.054, 5.717]","(67.48, 76.821]","(236.28, 273.487]"
"(18.068, 19.634]","(18.005, 19.77]","(24.362, 39.848]","(84.19, 91.468]","(320.569, 342.517]"
