A,B,C,D,E
"(19.634, 21.014]","(19.77, 21.224]","(8.256, 10.457]","(104.197, 110.245]","(360.368, 377.71]"
"(21.014, 22.313]","(17.205, 18.323]","(19.902, 22.583]","(98.81, 104.197]","(360.368, 377.71]"
"(16.712, 18.332]","(22.814, 24.421]","(4.634, 8.256]","(104.197, 110.245]","(342.517, 360.368]"
"(18.332, 19.634]","(15.664, 17.205]","(22.583, 25.157]","(104.197, 110.245]","(377.71, 399.604]"
"(10.421, 13.286]","(21.224, 22.814]","(22.583, 25.157]","(81.425, 86.622]","(323.842, 342.517]"
"(-1.674, 10.421]","(22.814, 24.421]","(14.029, 15.66]","(64.276, 74.205]","(230.025, 266.099]"
"(21.014, 22.313]","(15.664, 17.205]","(19.902, 22.583]","(81.425, 86.622]","(305.499, 323.842]"
"(13.286, 15.415]","(21.224, 22.814]","(10.457, 12.49]","(86.622, 92.497]","(287.525, 305.499]"
"(22.313, 24.561]","(26.324, 29.386]","(25.157, 39.848]","(124.452, 135.529]","(454.198, 609.839]"
"(24.561, 26.564]","(24.421, 26.324]","(10.457, 12.49]","(124.452, 135.529]","(426.193, 454.198]"
"(19.634, 21.014]","(10.165, 13.846]","(25.157, 39.848]","(81.425, 86.622]","(305.499, 323.842]"
"(21.014, 22.313]","(19.77, 21.224]","(19.902, 22.583]","(86.622, 92.497]","(323.842, 342.517]"
"(-1.674, 10.421]","(29.386, 39.845]","(19.902, 22.583]","(116.614, 124.452]","(426.193, 454.198]"
"(24.561, 26.564]","(24.421, 26.324]","(8.256, 10.457]","(124.452, 135.529]","(399.604, 426.193]"
"(-1.674, 10.421]","(22.814, 24.421]","(22.583, 25.157]","(81.425, 86.622]","(323.842, 342.517]"
"(15.415, 16.712]","(13.846, 15.664]","(16.808, 18.12]","(74.205, 81.425]","(287.525, 305.499]"
"(10.421, 13.286]","(24.421, 26.324]","(16.808, 18.12]","(116.614, 124.452]","(399.604, 426.193]"
"(19.634, 21.014]","(-0.329, 10.165]","(15.66, 16.808]","(64.276, 74.205]","(266.099, 287.525]"
"(18.332, 19.634]","(15.664, 17.205]","(15.66, 16.808]","(74.205, 81.425]","(287.525, 305.499]"
"(-1.674, 10.421]","(13.846, 15.664]","(15.66, 16.808]","(64.276, 74.205]","(230.025, 266.099]"
"(15.415, 16.712]","(-0.329, 10.165]","(14.029, 15.66]","(14.687000000000001, 64.276]","(230.025, 266.099]"
"(-1.674, 10.421]","(15.664, 17.205]","(15.66, 16.808]","(74.205, 81.425]","(266.099, 287.525]"
"(15.415, 16.712]","(19.77, 21.224]","(12.49, 14.029]","(86.622, 92.497]","(305.499, 323.842]"
"(22.313, 24.561]","(24.421, 26.324]","(-4.054, 4.634]","(110.245, 116.614]","(342.517, 360.368]"
"(-1.674, 10.421]","(17.205, 18.323]","(15.66, 16.808]","(64.276, 74.205]","(230.025, 266.099]"
"(29.392, 41.714]","(13.846, 15.664]","(18.12, 19.902]","(110.245, 116.614]","(399.604, 426.193]"
"(15.415, 16.712]","(10.165, 13.846]","(16.808, 18.12]","(64.276, 74.205]","(266.099, 287.525]"
"(24.561, 26.564]","(26.324, 29.386]","(4.634, 8.256]","(135.529, 181.251]","(426.193, 454.198]"
"(29.392, 41.714]","(18.323, 19.77]","(16.808, 18.12]","(116.614, 124.452]","(399.604, 426.193]"
"(-1.674, 10.421]","(18.323, 19.77]","(18.12, 19.902]","(64.276, 74.205]","(230.025, 266.099]"
"(15.415, 16.712]","(29.386, 39.845]","(25.157, 39.848]","(110.245, 116.614]","(399.604, 426.193]"
"(16.712, 18.332]","(10.165, 13.846]","(12.49, 14.029]","(81.425, 86.622]","(287.525, 305.499]"
"(13.286, 15.415]","(10.165, 13.846]","(10.457, 12.49]","(64.276, 74.205]","(230.025, 266.099]"
"(26.564, 29.392]","(24.421, 26.324]","(4.634, 8.256]","(135.529, 181.251]","(426.193, 454.198]"
"(18.332, 19.634]","(-0.329, 10.165]","(8.256, 10.457]","(14.687000000000001, 64.276]","(38.134, 230.025]"
"(26.564, 29.392]","(21.224, 22.814]","(25.157, 39.848]","(116.614, 124.452]","(454.198, 609.839]"
"(15.415, 16.712]","(19.77, 21.224]","(12.49, 14.029]","(86.622, 92.497]","(305.499, 323.842]"
