X,Y
1,"(0.232, 2.624]"
1,"(4.426, 4.964]"
0,"(8.233, 11.987]"
0,"(8.233, 11.987]"
0,"(5.588, 6.209]"
0,"(4.426, 4.964]"
0,"(3.774, 4.426]"
0,"(5.588, 6.209]"
0,"(5.588, 6.209]"
1,"(4.426, 4.964]"
1,"(3.109, 3.774]"
1,"(2.624, 3.109]"
1,"(3.109, 3.774]"
0,"(4.964, 5.588]"
1,"(2.624, 3.109]"
0,"(3.109, 3.774]"
1,"(3.109, 3.774]"
1,"(2.624, 3.109]"
0,"(4.964, 5.588]"
0,"(3.774, 4.426]"
1,"(4.964, 5.588]"
0,"(6.209, 6.761]"
0,"(0.232, 2.624]"
0,"(6.761, 8.233]"
0,"(5.588, 6.209]"
0,"(6.761, 8.233]"
1,"(4.964, 5.588]"
0,"(6.761, 8.233]"
1,"(0.232, 2.624]"
0,"(8.233, 11.987]"
1,"(0.232, 2.624]"
0,"(4.964, 5.588]"
1,"(4.964, 5.588]"
0,"(2.624, 3.109]"
1,"(6.761, 8.233]"
0,"(4.426, 4.964]"
0,"(4.964, 5.588]"
1,"(8.233, 11.987]"
0,"(2.624, 3.109]"
0,"(0.232, 2.624]"
1,"(4.426, 4.964]"
0,"(3.774, 4.426]"
1,"(0.232, 2.624]"
0,"(5.588, 6.209]"
0,"(6.209, 6.761]"
1,"(3.109, 3.774]"
1,"(4.964, 5.588]"
0,"(3.109, 3.774]"
1,"(6.209, 6.761]"
0,"(0.232, 2.624]"
0,"(6.209, 6.761]"
0,"(8.233, 11.987]"
1,"(2.624, 3.109]"
1,"(5.588, 6.209]"
0,"(3.774, 4.426]"
0,"(3.109, 3.774]"
1,"(0.232, 2.624]"
1,"(2.624, 3.109]"
0,"(8.233, 11.987]"
0,"(6.209, 6.761]"
0,"(6.761, 8.233]"
0,"(8.233, 11.987]"
0,"(6.209, 6.761]"
1,"(3.109, 3.774]"
1,"(4.426, 4.964]"
0,"(6.761, 8.233]"
0,"(5.588, 6.209]"
0,"(6.209, 6.761]"
0,"(4.964, 5.588]"
0,"(5.588, 6.209]"
0,"(8.233, 11.987]"
1,"(2.624, 3.109]"
1,"(4.426, 4.964]"
0,"(5.588, 6.209]"
0,"(6.209, 6.761]"
1,"(0.232, 2.624]"
1,"(3.774, 4.426]"
1,"(3.774, 4.426]"
0,"(6.761, 8.233]"
0,"(4.964, 5.588]"
0,"(6.761, 8.233]"
0,"(8.233, 11.987]"
1,"(4.426, 4.964]"
1,"(3.774, 4.426]"
1,"(4.426, 4.964]"
1,"(5.588, 6.209]"
1,"(3.774, 4.426]"
1,"(6.209, 6.761]"
0,"(6.761, 8.233]"
1,"(3.774, 4.426]"
1,"(3.109, 3.774]"
0,"(8.233, 11.987]"
1,"(0.232, 2.624]"
1,"(2.624, 3.109]"
0,"(3.109, 3.774]"
1,"(2.624, 3.109]"
1,"(6.209, 6.761]"
0,"(6.761, 8.233]"
1,"(3.774, 4.426]"
1,"(4.426, 4.964]"
