X,Y
1,"(0.222, 0.704]"
1,"(3.995, 4.465]"
0,"(9.166, 9.637]"
0,"(9.166, 9.637]"
0,"(5.875, 6.345]"
0,"(4.465, 4.935]"
0,"(3.995, 4.465]"
0,"(5.875, 6.345]"
0,"(5.405, 5.875]"
1,"(4.465, 4.935]"
1,"(3.525, 3.995]"
1,"(2.584, 3.054]"
1,"(3.054, 3.525]"
0,"(5.405, 5.875]"
1,"(2.584, 3.054]"
0,"(3.054, 3.525]"
1,"(3.525, 3.995]"
1,"(2.584, 3.054]"
0,"(4.935, 5.405]"
0,"(3.525, 3.995]"
1,"(4.935, 5.405]"
0,"(6.345, 6.816]"
0,"(1.174, 1.644]"
0,"(7.756, 8.226]"
0,"(5.875, 6.345]"
0,"(6.816, 7.286]"
1,"(4.935, 5.405]"
0,"(7.286, 7.756]"
1,"(1.174, 1.644]"
0,"(8.696, 9.166]"
1,"(2.584, 3.054]"
0,"(4.935, 5.405]"
1,"(5.405, 5.875]"
0,"(2.584, 3.054]"
1,"(6.816, 7.286]"
0,"(4.465, 4.935]"
0,"(4.935, 5.405]"
1,"(8.696, 9.166]"
0,"(2.584, 3.054]"
0,"(2.114, 2.584]"
1,"(4.465, 4.935]"
0,"(3.525, 3.995]"
1,"(1.644, 2.114]"
0,"(5.405, 5.875]"
0,"(6.345, 6.816]"
1,"(3.054, 3.525]"
1,"(4.935, 5.405]"
0,"(3.054, 3.525]"
1,"(6.345, 6.816]"
0,"(2.114, 2.584]"
0,"(5.875, 6.345]"
0,"(9.166, 9.637]"
1,"(2.584, 3.054]"
1,"(5.875, 6.345]"
0,"(3.525, 3.995]"
0,"(3.054, 3.525]"
1,"(0.222, 0.704]"
1,"(2.584, 3.054]"
0,"(9.166, 9.637]"
0,"(6.345, 6.816]"
0,"(7.286, 7.756]"
0,"(11.517, 11.987]"
0,"(6.345, 6.816]"
1,"(3.054, 3.525]"
1,"(3.995, 4.465]"
0,"(7.756, 8.226]"
0,"(5.875, 6.345]"
0,"(6.345, 6.816]"
0,"(5.405, 5.875]"
0,"(5.405, 5.875]"
0,"(8.696, 9.166]"
1,"(3.054, 3.525]"
1,"(4.465, 4.935]"
0,"(5.405, 5.875]"
0,"(6.345, 6.816]"
1,"(2.114, 2.584]"
1,"(3.995, 4.465]"
1,"(3.525, 3.995]"
0,"(7.756, 8.226]"
0,"(5.405, 5.875]"
0,"(7.756, 8.226]"
0,"(8.696, 9.166]"
1,"(4.465, 4.935]"
1,"(3.995, 4.465]"
1,"(4.465, 4.935]"
1,"(5.405, 5.875]"
1,"(3.525, 3.995]"
1,"(6.345, 6.816]"
0,"(7.756, 8.226]"
1,"(3.995, 4.465]"
1,"(3.054, 3.525]"
0,"(8.226, 8.696]"
1,"(2.114, 2.584]"
1,"(2.584, 3.054]"
0,"(3.525, 3.995]"
1,"(2.584, 3.054]"
1,"(5.875, 6.345]"
0,"(6.816, 7.286]"
1,"(3.995, 4.465]"
1,"(4.935, 5.405]"
