A,B,C,D,E
"(19.906, 20.505]","(17.681, 18.753]","(17.409, 22.099]","(97.501, 99.753]","(343.888, 352.056]"
"(20.505, 21.299]","(14.191, 17.681]","(16.394, 17.409]","(92.405, 95.367]","(320.125, 330.451]"
"(18.698, 19.328]","(21.322, 22.319]","(17.409, 22.099]","(104.19, 108.243]","(358.985, 369.626]"
"(19.328, 19.906]","(19.381, 19.965]","(13.664, 14.505]","(97.501, 99.753]","(330.451, 336.707]"
"(13.807, 17.72]","(19.381, 19.965]","(14.505, 15.099]","(92.405, 95.367]","(320.125, 330.451]"
"(13.807, 17.72]","(22.319, 25.67]","(15.099, 15.671]","(99.753, 102.089]","(343.888, 352.056]"
"(20.505, 21.299]","(17.681, 18.753]","(12.509, 13.664]","(95.367, 97.501]","(330.451, 336.707]"
"(17.72, 18.698]","(17.681, 18.753]","(12.509, 13.664]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(20.505, 21.299]","(21.322, 22.319]","(9.555, 12.509]","(104.19, 108.243]","(352.056, 358.985]"
"(21.299, 22.249]","(14.191, 17.681]","(13.664, 14.505]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(19.906, 20.505]","(20.564, 21.322]","(17.409, 22.099]","(99.753, 102.089]","(358.985, 369.626]"
"(20.505, 21.299]","(19.965, 20.564]","(9.555, 12.509]","(102.089, 104.19]","(343.888, 352.056]"
"(13.807, 17.72]","(17.681, 18.753]","(17.409, 22.099]","(79.45599999999999, 92.405]","(330.451, 336.707]"
"(21.299, 22.249]","(19.965, 20.564]","(15.671, 16.394]","(99.753, 102.089]","(343.888, 352.056]"
"(13.807, 17.72]","(22.319, 25.67]","(9.555, 12.509]","(99.753, 102.089]","(330.451, 336.707]"
"(18.698, 19.328]","(18.753, 19.381]","(16.394, 17.409]","(92.405, 95.367]","(320.125, 330.451]"
"(17.72, 18.698]","(22.319, 25.67]","(14.505, 15.099]","(99.753, 102.089]","(343.888, 352.056]"
"(19.906, 20.505]","(18.753, 19.381]","(9.555, 12.509]","(95.367, 97.501]","(320.125, 330.451]"
"(19.328, 19.906]","(14.191, 17.681]","(17.409, 22.099]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(13.807, 17.72]","(17.681, 18.753]","(12.509, 13.664]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(18.698, 19.328]","(22.319, 25.67]","(12.509, 13.664]","(108.243, 119.279]","(369.626, 404.553]"
"(13.807, 17.72]","(18.753, 19.381]","(15.099, 15.671]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(18.698, 19.328]","(22.319, 25.67]","(16.394, 17.409]","(104.19, 108.243]","(369.626, 404.553]"
"(20.505, 21.299]","(20.564, 21.322]","(17.409, 22.099]","(104.19, 108.243]","(358.985, 369.626]"
"(13.807, 17.72]","(19.381, 19.965]","(14.505, 15.099]","(79.45599999999999, 92.405]","(320.125, 330.451]"
"(22.249, 26.204]","(19.381, 19.965]","(15.671, 16.394]","(108.243, 119.279]","(369.626, 404.553]"
"(18.698, 19.328]","(18.753, 19.381]","(13.664, 14.505]","(92.405, 95.367]","(320.125, 330.451]"
"(21.299, 22.249]","(19.381, 19.965]","(9.555, 12.509]","(102.089, 104.19]","(336.707, 343.888]"
"(22.249, 26.204]","(18.753, 19.381]","(15.099, 15.671]","(102.089, 104.19]","(352.056, 358.985]"
"(13.807, 17.72]","(20.564, 21.322]","(13.664, 14.505]","(95.367, 97.501]","(330.451, 336.707]"
"(18.698, 19.328]","(22.319, 25.67]","(13.664, 14.505]","(108.243, 119.279]","(369.626, 404.553]"
"(19.328, 19.906]","(14.191, 17.681]","(15.671, 16.394]","(95.367, 97.501]","(330.451, 336.707]"
"(17.72, 18.698]","(20.564, 21.322]","(12.509, 13.664]","(97.501, 99.753]","(336.707, 343.888]"
"(21.299, 22.249]","(21.322, 22.319]","(12.509, 13.664]","(108.243, 119.279]","(369.626, 404.553]"
"(19.328, 19.906]","(22.319, 25.67]","(13.664, 14.505]","(104.19, 108.243]","(352.056, 358.985]"
"(22.249, 26.204]","(17.681, 18.753]","(9.555, 12.509]","(99.753, 102.089]","(320.125, 330.451]"
"(18.698, 19.328]","(14.191, 17.681]","(15.099, 15.671]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(20.505, 21.299]","(18.753, 19.381]","(16.394, 17.409]","(95.367, 97.501]","(336.707, 343.888]"
"(18.698, 19.328]","(21.322, 22.319]","(12.509, 13.664]","(99.753, 102.089]","(336.707, 343.888]"
"(18.698, 19.328]","(21.322, 22.319]","(14.505, 15.099]","(102.089, 104.19]","(352.056, 358.985]"
"(19.906, 20.505]","(19.965, 20.564]","(17.409, 22.099]","(102.089, 104.19]","(358.985, 369.626]"
"(20.505, 21.299]","(14.191, 17.681]","(15.099, 15.671]","(92.405, 95.367]","(320.125, 330.451]"
"(17.72, 18.698]","(17.681, 18.753]","(13.664, 14.505]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(17.72, 18.698]","(17.681, 18.753]","(14.505, 15.099]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(17.72, 18.698]","(19.965, 20.564]","(16.394, 17.409]","(97.501, 99.753]","(343.888, 352.056]"
"(19.328, 19.906]","(19.965, 20.564]","(17.409, 22.099]","(97.501, 99.753]","(343.888, 352.056]"
"(13.807, 17.72]","(19.965, 20.564]","(13.664, 14.505]","(95.367, 97.501]","(330.451, 336.707]"
"(19.328, 19.906]","(21.322, 22.319]","(12.509, 13.664]","(104.19, 108.243]","(352.056, 358.985]"
"(22.249, 26.204]","(21.322, 22.319]","(9.555, 12.509]","(108.243, 119.279]","(358.985, 369.626]"
"(13.807, 17.72]","(14.191, 17.681]","(13.664, 14.505]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(19.328, 19.906]","(17.681, 18.753]","(12.509, 13.664]","(92.405, 95.367]","(320.125, 330.451]"
"(22.249, 26.204]","(14.191, 17.681]","(9.555, 12.509]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(18.698, 19.328]","(19.381, 19.965]","(15.671, 16.394]","(99.753, 102.089]","(343.888, 352.056]"
"(17.72, 18.698]","(17.681, 18.753]","(15.099, 15.671]","(92.405, 95.367]","(320.125, 330.451]"
"(20.505, 21.299]","(19.381, 19.965]","(14.505, 15.099]","(97.501, 99.753]","(336.707, 343.888]"
"(19.906, 20.505]","(14.191, 17.681]","(13.664, 14.505]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(21.299, 22.249]","(19.965, 20.564]","(17.409, 22.099]","(102.089, 104.19]","(358.985, 369.626]"
"(13.807, 17.72]","(20.564, 21.322]","(16.394, 17.409]","(95.367, 97.501]","(330.451, 336.707]"
"(19.906, 20.505]","(21.322, 22.319]","(12.509, 13.664]","(108.243, 119.279]","(358.985, 369.626]"
"(19.906, 20.505]","(14.191, 17.681]","(16.394, 17.409]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(19.328, 19.906]","(17.681, 18.753]","(12.509, 13.664]","(92.405, 95.367]","(277.187, 320.125]"
"(17.72, 18.698]","(18.753, 19.381]","(13.664, 14.505]","(95.367, 97.501]","(320.125, 330.451]"
"(19.906, 20.505]","(18.753, 19.381]","(14.505, 15.099]","(92.405, 95.367]","(320.125, 330.451]"
"(22.249, 26.204]","(19.965, 20.564]","(9.555, 12.509]","(108.243, 119.279]","(358.985, 369.626]"
"(19.906, 20.505]","(17.681, 18.753]","(12.509, 13.664]","(92.405, 95.367]","(320.125, 330.451]"
"(19.906, 20.505]","(14.191, 17.681]","(17.409, 22.099]","(92.405, 95.367]","(330.451, 336.707]"
"(20.505, 21.299]","(20.564, 21.322]","(15.671, 16.394]","(102.089, 104.19]","(352.056, 358.985]"
"(19.328, 19.906]","(14.191, 17.681]","(16.394, 17.409]","(79.45599999999999, 92.405]","(277.187, 320.125]"
"(17.72, 18.698]","(19.965, 20.564]","(12.509, 13.664]","(95.367, 97.501]","(320.125, 330.451]"
