A,B,C,D,E
"(20.0, 20.359]","(19.937, 20.32]","(17.929, 21.929]","(98.693, 100.077]","(353.465, 357.93]"
"(20.359, 20.728]","(18.868, 19.233]","(16.153, 16.553]","(98.693, 100.077]","(345.263, 349.316]"
"(18.907, 19.298]","(18.868, 19.233]","(13.877, 14.293]","(97.349, 98.693]","(331.837, 336.689]"
"(19.298, 19.646]","(13.15, 17.048]","(14.682, 15.054]","(88.988, 91.943]","(310.718, 319.81]"
"(17.06, 17.923]","(19.233, 19.602]","(12.058, 12.851]","(88.988, 91.943]","(310.718, 319.81]"
"(13.55, 17.06]","(13.15, 17.048]","(16.153, 16.553]","(76.472, 88.988]","(272.70000000000005, 310.718]"
"(20.359, 20.728]","(17.858, 18.405]","(15.419, 15.765]","(94.101, 95.764]","(331.837, 336.689]"
"(17.923, 18.456]","(18.868, 19.233]","(12.058, 12.851]","(91.943, 94.101]","(310.718, 319.81]"
"(20.728, 21.154]","(20.682, 21.073]","(8.162, 12.058]","(104.114, 105.619]","(345.263, 349.316]"
"(21.595, 22.178]","(18.868, 19.233]","(14.682, 15.054]","(100.077, 101.376]","(345.263, 349.316]"
"(19.646, 20.0]","(20.682, 21.073]","(15.054, 15.419]","(98.693, 100.077]","(340.936, 345.263]"
"(20.359, 20.728]","(20.682, 21.073]","(13.373, 13.877]","(105.619, 107.75]","(357.93, 363.008]"
"(13.55, 17.06]","(20.682, 21.073]","(13.877, 14.293]","(95.764, 97.349]","(331.837, 336.689]"
"(21.595, 22.178]","(21.073, 21.541]","(13.877, 14.293]","(104.114, 105.619]","(357.93, 363.008]"
"(13.55, 17.06]","(20.32, 20.682]","(13.373, 13.877]","(91.943, 94.101]","(310.718, 319.81]"
"(18.907, 19.298]","(18.868, 19.233]","(15.765, 16.153]","(94.101, 95.764]","(331.837, 336.689]"
"(17.923, 18.456]","(18.868, 19.233]","(15.419, 15.765]","(88.988, 91.943]","(319.81, 326.352]"
"(20.0, 20.359]","(22.917, 27.235]","(8.162, 12.058]","(107.75, 110.744]","(357.93, 363.008]"
"(19.646, 20.0]","(19.602, 19.937]","(16.553, 17.098]","(95.764, 97.349]","(336.689, 340.936]"
"(13.55, 17.06]","(19.233, 19.602]","(16.153, 16.553]","(94.101, 95.764]","(331.837, 336.689]"
"(18.456, 18.907]","(18.405, 18.868]","(15.054, 15.419]","(91.943, 94.101]","(326.352, 331.837]"
"(17.06, 17.923]","(18.868, 19.233]","(13.877, 14.293]","(88.988, 91.943]","(272.70000000000005, 310.718]"
"(18.456, 18.907]","(22.917, 27.235]","(17.098, 17.929]","(110.744, 127.472]","(378.637, 423.304]"
"(20.359, 20.728]","(21.541, 22.086]","(16.553, 17.098]","(102.709, 104.114]","(357.93, 363.008]"
"(13.55, 17.06]","(20.32, 20.682]","(8.162, 12.058]","(95.764, 97.349]","(319.81, 326.352]"
"(22.923, 27.545]","(20.32, 20.682]","(15.765, 16.153]","(110.744, 127.472]","(378.637, 423.304]"
"(18.907, 19.298]","(13.15, 17.048]","(14.293, 14.682]","(91.943, 94.101]","(319.81, 326.352]"
"(21.154, 21.595]","(18.868, 19.233]","(15.419, 15.765]","(95.764, 97.349]","(331.837, 336.689]"
"(22.923, 27.545]","(18.868, 19.233]","(14.682, 15.054]","(101.376, 102.709]","(345.263, 349.316]"
"(13.55, 17.06]","(21.541, 22.086]","(14.293, 14.682]","(95.764, 97.349]","(331.837, 336.689]"
"(18.907, 19.298]","(19.233, 19.602]","(17.929, 21.929]","(97.349, 98.693]","(345.263, 349.316]"
"(19.298, 19.646]","(18.868, 19.233]","(17.929, 21.929]","(95.764, 97.349]","(340.936, 345.263]"
"(17.923, 18.456]","(20.682, 21.073]","(17.929, 21.929]","(100.077, 101.376]","(357.93, 363.008]"
"(22.178, 22.923]","(19.937, 20.32]","(15.765, 16.153]","(102.709, 104.114]","(357.93, 363.008]"
"(19.298, 19.646]","(19.233, 19.602]","(17.098, 17.929]","(97.349, 98.693]","(340.936, 345.263]"
"(22.178, 22.923]","(22.917, 27.235]","(8.162, 12.058]","(110.744, 127.472]","(369.223, 378.637]"
"(18.456, 18.907]","(22.917, 27.235]","(12.058, 12.851]","(101.376, 102.709]","(340.936, 345.263]"
"(20.359, 20.728]","(17.048, 17.858]","(15.765, 16.153]","(94.101, 95.764]","(331.837, 336.689]"
"(18.907, 19.298]","(20.682, 21.073]","(14.293, 14.682]","(101.376, 102.709]","(345.263, 349.316]"
"(18.907, 19.298]","(21.073, 21.541]","(15.054, 15.419]","(102.709, 104.114]","(353.465, 357.93]"
