A,B,C,D,E
"(19.382, 20.548]","(20.193, 21.367]","(17.34, 18.487]","(97.722, 101.972]","(348.002, 360.553]"
"(19.382, 20.548]","(19.019, 20.193]","(16.193, 17.34]","(97.722, 101.972]","(348.002, 360.553]"
"(18.216, 19.382]","(17.846, 19.019]","(13.899, 15.046]","(97.722, 101.972]","(322.902, 335.452]"
"(19.382, 20.548]","(16.672, 17.846]","(13.899, 15.046]","(89.223, 93.472]","(310.352, 322.902]"
"(17.05, 18.216]","(19.019, 20.193]","(12.752, 13.899]","(89.223, 93.472]","(310.352, 322.902]"
"(14.718, 15.884]","(16.672, 17.846]","(16.193, 17.34]","(76.422, 80.723]","(285.252, 297.802]"
"(20.548, 21.714]","(17.846, 19.019]","(15.046, 16.193]","(93.472, 97.722]","(335.452, 348.002]"
"(18.216, 19.382]","(17.846, 19.019]","(11.604, 12.752]","(89.223, 93.472]","(310.352, 322.902]"
"(20.548, 21.714]","(20.193, 21.367]","(10.457, 11.604]","(101.972, 106.222]","(335.452, 348.002]"
"(21.714, 22.88]","(19.019, 20.193]","(13.899, 15.046]","(97.722, 101.972]","(335.452, 348.002]"
"(19.382, 20.548]","(20.193, 21.367]","(15.046, 16.193]","(97.722, 101.972]","(335.452, 348.002]"
"(19.382, 20.548]","(20.193, 21.367]","(12.752, 13.899]","(106.222, 110.472]","(360.553, 373.103]"
"(17.05, 18.216]","(20.193, 21.367]","(13.899, 15.046]","(93.472, 97.722]","(322.902, 335.452]"
"(20.548, 21.714]","(20.193, 21.367]","(13.899, 15.046]","(101.972, 106.222]","(348.002, 360.553]"
"(15.884, 17.05]","(20.193, 21.367]","(12.752, 13.899]","(89.223, 93.472]","(310.352, 322.902]"
"(18.216, 19.382]","(17.846, 19.019]","(15.046, 16.193]","(93.472, 97.722]","(322.902, 335.452]"
"(17.05, 18.216]","(19.019, 20.193]","(15.046, 16.193]","(89.223, 93.472]","(322.902, 335.452]"
"(19.382, 20.548]","(23.714, 24.888]","(11.604, 12.752]","(106.222, 110.472]","(348.002, 360.553]"
"(19.382, 20.548]","(19.019, 20.193]","(16.193, 17.34]","(93.472, 97.722]","(335.452, 348.002]"
"(15.884, 17.05]","(19.019, 20.193]","(16.193, 17.34]","(93.472, 97.722]","(335.452, 348.002]"
"(18.216, 19.382]","(17.846, 19.019]","(15.046, 16.193]","(89.223, 93.472]","(322.902, 335.452]"
"(17.05, 18.216]","(17.846, 19.019]","(13.899, 15.046]","(89.223, 93.472]","(297.802, 310.352]"
"(18.216, 19.382]","(23.714, 24.888]","(17.34, 18.487]","(110.472, 114.722]","(385.653, 398.203]"
"(20.548, 21.714]","(21.367, 22.541]","(16.193, 17.34]","(101.972, 106.222]","(348.002, 360.553]"
"(15.884, 17.05]","(20.193, 21.367]","(10.457, 11.604]","(93.472, 97.722]","(322.902, 335.452]"
"(22.88, 24.046]","(20.193, 21.367]","(15.046, 16.193]","(110.472, 114.722]","(373.103, 385.653]"
"(18.216, 19.382]","(15.498, 16.672]","(13.899, 15.046]","(89.223, 93.472]","(310.352, 322.902]"
"(20.548, 21.714]","(19.019, 20.193]","(15.046, 16.193]","(93.472, 97.722]","(322.902, 335.452]"
"(24.046, 25.213]","(17.846, 19.019]","(13.899, 15.046]","(101.972, 106.222]","(335.452, 348.002]"
"(15.884, 17.05]","(21.367, 22.541]","(13.899, 15.046]","(93.472, 97.722]","(322.902, 335.452]"
"(18.216, 19.382]","(19.019, 20.193]","(17.34, 18.487]","(93.472, 97.722]","(348.002, 360.553]"
"(19.382, 20.548]","(19.019, 20.193]","(18.487, 19.635]","(93.472, 97.722]","(335.452, 348.002]"
"(17.05, 18.216]","(20.193, 21.367]","(20.782, 21.929]","(97.722, 101.972]","(360.553, 373.103]"
"(21.714, 22.88]","(20.193, 21.367]","(15.046, 16.193]","(101.972, 106.222]","(348.002, 360.553]"
"(19.382, 20.548]","(19.019, 20.193]","(17.34, 18.487]","(93.472, 97.722]","(335.452, 348.002]"
"(21.714, 22.88]","(22.541, 23.714]","(11.604, 12.752]","(110.472, 114.722]","(373.103, 385.653]"
"(18.216, 19.382]","(22.541, 23.714]","(11.604, 12.752]","(101.972, 106.222]","(335.452, 348.002]"
"(20.548, 21.714]","(16.672, 17.846]","(15.046, 16.193]","(93.472, 97.722]","(322.902, 335.452]"
"(18.216, 19.382]","(20.193, 21.367]","(13.899, 15.046]","(101.972, 106.222]","(335.452, 348.002]"
"(18.216, 19.382]","(20.193, 21.367]","(15.046, 16.193]","(101.972, 106.222]","(348.002, 360.553]"
