A,B,C,D,E
"(20.031, 21.361]","(17.214, 18.517]","(13.846, 15.245]","(97.424, 102.667]","(326.553, 343.64]"
"(21.361, 22.69]","(32.842, 34.144]","(8.248, 9.648]","(155.098, 160.341]","(480.338, 497.425]"
"(17.373, 18.702]","(18.517, 19.819]","(6.849, 8.248]","(86.937, 92.18]","(292.379, 309.466]"
"(18.702, 20.031]","(13.307, 14.61]","(18.044, 19.443]","(65.965, 71.208]","(258.205, 275.292]"
"(12.056, 13.386]","(13.307, 14.61]","(1.252, 2.651]","(60.722, 65.965]","(206.943, 224.03]"
"(4.081, 5.411]","(10.703, 12.005]","(19.443, 20.842]","(50.235, 55.478]","(206.943, 224.03]"
"(21.361, 22.69]","(13.307, 14.61]","(25.04, 26.44]","(92.18, 97.424]","(343.64, 360.728]"
"(14.715, 16.044]","(26.33, 27.633]","(18.044, 19.443]","(118.396, 123.639]","(411.989, 429.076]"
"(21.361, 22.69]","(27.633, 28.935]","(20.842, 22.242]","(128.883, 134.126]","(446.163, 463.251]"
"(25.348, 26.677]","(2.889, 4.191]","(19.443, 20.842]","(71.208, 76.451]","(258.205, 275.292]"
"(18.702, 20.031]","(23.726, 25.028]","(18.044, 19.443]","(102.667, 107.91]","(377.815, 394.902]"
"(21.361, 22.69]","(13.307, 14.61]","(20.842, 22.242]","(86.937, 92.18]","(326.553, 343.64]"
"(10.727, 12.056]","(14.61, 15.912]","(8.248, 9.648]","(71.208, 76.451]","(241.117, 258.205]"
"(24.019, 25.348]","(17.214, 18.517]","(15.245, 16.644]","(107.91, 113.153]","(360.728, 377.815]"
"(9.398, 10.727]","(9.4, 10.703]","(8.248, 9.648]","(50.235, 55.478]","(172.769, 189.856]"
"(16.044, 17.373]","(21.121, 22.423]","(11.047, 12.446]","(92.18, 97.424]","(309.466, 326.553]"
"(13.386, 14.715]","(14.61, 15.912]","(19.443, 20.842]","(76.451, 81.694]","(275.292, 292.379]"
"(20.031, 21.361]","(14.61, 15.912]","(19.443, 20.842]","(86.937, 92.18]","(326.553, 343.64]"
"(18.702, 20.031]","(14.61, 15.912]","(12.446, 13.846]","(81.694, 86.937]","(275.292, 292.379]"
"(9.398, 10.727]","(23.726, 25.028]","(18.044, 19.443]","(97.424, 102.667]","(360.728, 377.815]"
"(16.044, 17.373]","(15.912, 17.214]","(9.648, 11.047]","(65.965, 71.208]","(241.117, 258.205]"
"(10.727, 12.056]","(32.842, 34.144]","(18.044, 19.443]","(118.396, 123.639]","(411.989, 429.076]"
"(16.044, 17.373]","(19.819, 21.121]","(12.446, 13.846]","(81.694, 86.937]","(275.292, 292.379]"
"(21.361, 22.69]","(17.214, 18.517]","(6.849, 8.248]","(92.18, 97.424]","(292.379, 309.466]"
"(10.727, 12.056]","(18.517, 19.819]","(29.238, 30.638]","(76.451, 81.694]","(326.553, 343.64]"
"(29.336, 30.665]","(23.726, 25.028]","(9.648, 11.047]","(134.126, 139.369]","(411.989, 429.076]"
"(16.044, 17.373]","(23.726, 25.028]","(16.644, 18.044]","(102.667, 107.91]","(343.64, 360.728]"
"(24.019, 25.348]","(21.121, 22.423]","(5.45, 6.849]","(102.667, 107.91]","(326.553, 343.64]"
"(33.323, 34.652]","(23.726, 25.028]","(11.047, 12.446]","(123.639, 128.883]","(411.989, 429.076]"
"(9.398, 10.727]","(19.819, 21.121]","(13.846, 15.245]","(71.208, 76.451]","(241.117, 258.205]"
"(16.044, 17.373]","(26.33, 27.633]","(18.044, 19.443]","(107.91, 113.153]","(377.815, 394.902]"
"(17.373, 18.702]","(27.633, 28.935]","(22.242, 23.641]","(123.639, 128.883]","(446.163, 463.251]"
