A,B,C,D,E
"(19.906, 20.403]","(20.487, 21.016]","(8.861, 12.297]","(103.808, 105.912]","(339.544, 345.436]"
"(20.403, 20.944]","(20.018, 20.487]","(13.889, 14.465]","(100.167, 101.855]","(345.436, 350.603]"
"(18.952, 19.429]","(21.016, 21.673]","(14.465, 14.959]","(100.167, 101.855]","(345.436, 350.603]"
"(19.429, 19.906]","(21.016, 21.673]","(13.889, 14.465]","(103.808, 105.912]","(357.309, 363.649]"
"(17.364, 18.29]","(21.016, 21.673]","(8.861, 12.297]","(100.167, 101.855]","(333.326, 339.544]"
"(13.807, 17.364]","(21.016, 21.673]","(16.647, 17.474]","(90.628, 93.971]","(325.93, 333.326]"
"(20.403, 20.944]","(21.016, 21.673]","(13.23, 13.889]","(103.808, 105.912]","(350.603, 357.309]"
"(17.364, 18.29]","(22.592, 27.099]","(13.23, 13.889]","(105.912, 109.738]","(350.603, 357.309]"
"(20.403, 20.944]","(18.293, 19.037]","(13.23, 13.889]","(93.971, 96.325]","(314.726, 325.93]"
"(21.638, 22.503]","(20.018, 20.487]","(12.297, 13.23]","(100.167, 101.855]","(339.544, 345.436]"
"(19.906, 20.403]","(20.487, 21.016]","(16.647, 17.474]","(100.167, 101.855]","(350.603, 357.309]"
"(20.403, 20.944]","(19.037, 19.579]","(8.861, 12.297]","(98.317, 100.167]","(325.93, 333.326]"
"(13.807, 17.364]","(20.018, 20.487]","(16.647, 17.474]","(93.971, 96.325]","(333.326, 339.544]"
"(20.944, 21.638]","(20.487, 21.016]","(16.036, 16.647]","(105.912, 109.738]","(374.372, 427.107]"
"(13.807, 17.364]","(19.037, 19.579]","(16.036, 16.647]","(90.628, 93.971]","(314.726, 325.93]"
"(18.952, 19.429]","(21.673, 22.592]","(13.889, 14.465]","(100.167, 101.855]","(345.436, 350.603]"
"(17.364, 18.29]","(18.293, 19.037]","(16.647, 17.474]","(90.628, 93.971]","(325.93, 333.326]"
"(19.906, 20.403]","(20.487, 21.016]","(12.297, 13.23]","(100.167, 101.855]","(339.544, 345.436]"
"(19.429, 19.906]","(20.487, 21.016]","(15.456, 16.036]","(101.855, 103.808]","(357.309, 363.649]"
