A,B,C,D,E
1,2,0,3,59
2,2,0,3,62
1,2,1,3,62
1,2,0,3,73
0,2,0,3,50
0,2,2,1,44
2,2,0,3,69
1,3,0,4,68
2,1,0,2,40
2,1,0,3,57
1,2,2,3,68
2,1,0,2,46
0,2,2,1,51
2,2,2,4,92
0,1,2,0,38
1,2,0,3,62
1,1,3,1,47
1,2,0,3,59
1,2,1,3,75
0,1,0,0,29
1,1,1,2,61
0,0,1,0,17
1,0,1,0,13
2,1,0,2,48
0,1,0,0,16
3,1,0,3,64
1,1,0,2,45
2,2,0,4,76
3,1,2,4,84
0,0,0,0,4
1,1,1,1,46
1,3,1,5,108
1,1,2,0,38
2,1,1,3,64
1,1,2,2,61
3,1,1,3,74
1,3,0,4,75
2,2,0,3,68
1,1,0,0,20
1,1,0,3,58
2,3,2,5,96
2,1,0,2,48
1,2,0,2,55
1,2,3,2,65
1,2,0,3,63
1,1,0,2,33
0,2,0,2,52
1,1,0,2,51
2,2,3,3,85
0,2,0,2,41
1,1,0,2,53
3,1,1,3,76
1,2,0,3,56
1,2,1,2,58
2,2,0,3,74
1,1,1,3,64
2,3,0,4,79
0,2,2,2,60
1,1,0,3,48
1,1,3,2,61
1,2,0,4,79
1,1,2,2,63
2,2,1,3,75
2,1,0,2,33
1,1,0,3,51
2,1,1,2,54
2,1,2,1,53
1,1,0,3,54
1,2,1,3,62
2,3,1,5,114
3,1,0,3,66
2,1,0,3,62
1,2,0,3,63
2,1,0,3,58
2,3,3,5,103
2,1,2,2,61
0,2,2,1,45
2,3,0,5,88
3,1,1,3,78
3,1,1,4,85
1,1,1,2,60
1,2,2,2,55
1,1,2,1,44
1,1,0,1,39
1,0,0,0,25
2,1,1,2,54
1,1,3,3,67
1,1,2,2,51
1,2,2,3,66
1,2,0,3,61
1,0,0,0,12
0,0,0,0,5
1,1,0,1,39
1,1,2,2,50
1,2,2,3,69
0,2,0,3,67
2,1,3,3,72
2,1,1,3,59
0,1,0,0,6
2,2,0,4,78
1,1,3,2,68
2,1,1,2,57
2,1,0,1,39
2,0,0,1,38
0,1,3,1,47
3,2,1,5,106
1,1,1,2,57
1,1,2,2,53
2,1,3,3,86
0,1,0,0,34
3,0,0,0,25
1,0,0,0,16
1,1,2,2,53
3,2,0,5,106
0,2,0,2,52
0,2,0,1,45
2,0,0,2,54
0,0,0,0,16
1,2,1,3,72
1,1,3,2,55
2,1,0,3,62
1,2,2,3,63
2,1,0,2,40
0,1,0,0,21
3,0,0,1,25
0,3,1,3,70
2,1,1,1,44
3,1,0,3,64
1,3,0,5,86
2,2,0,5,89
0,3,2,4,91
0,2,0,2,44
0,1,0,0,15
1,2,1,3,67
3,2,3,4,89
2,2,2,5,96
2,1,0,3,64
3,2,3,4,106
2,1,1,2,55
1,3,2,4,89
2,2,2,3,73
2,1,2,3,72
1,2,2,3,82
2,1,0,3,51
1,3,0,4,86
1,1,1,3,60
3,2,0,4,74
1,0,1,0,22
2,1,2,2,62
1,1,0,0,21
2,1,0,2,47
1,2,3,3,78
2,0,0,1,39
1,3,3,3,86
2,2,0,4,88
1,1,3,2,63
2,2,3,4,92
3,1,0,3,53
2,3,3,5,114
2,1,0,3,52
2,3,2,4,83
2,2,0,4,74
1,2,0,3,74
2,1,3,2,62
2,2,0,4,93
2,2,0,3,62
1,2,0,3,63
3,2,3,3,87
1,2,0,2,52
1,2,0,3,53
0,1,2,1,39
1,2,2,2,56
2,1,2,3,70
2,0,0,0,26
2,2,2,2,52
2,2,0,3,65
3,2,1,3,75
1,0,1,1,35
2,2,0,3,67
2,2,0,3,70
1,3,0,4,79
1,1,1,1,37
0,1,0,1,33
0,0,0,0,10
1,1,0,0,22
2,3,2,4,92
2,1,2,2,61
3,0,2,3,71
1,2,1,3,69
2,1,2,3,69
1,0,1,0,13
2,1,1,2,55
1,3,0,4,76
2,1,1,3,78
1,2,1,3,74
0,2,1,0,35
2,3,3,4,94
2,2,3,4,92
0,2,0,2,51
1,0,2,0,32
2,3,3,5,104
2,2,0,4,73
3,3,0,5,93
3,1,1,3,63
1,1,0,2,52
0,1,0,2,40
1,1,3,2,52
1,0,0,0,29
1,0,1,0,30
3,1,0,3,65
1,3,1,4,88
2,0,0,1,44
3,3,2,5,113
1,2,3,3,81
1,0,2,0,24
2,2,1,5,99
2,1,1,3,79
1,0,0,0,28
2,3,1,4,89
0,0,1,0,17
2,1,0,3,51
1,1,1,2,57
1,2,1,3,73
1,3,3,4,95
2,1,0,3,66
1,2,1,3,69
1,1,2,2,58
1,0,1,1,48
2,1,0,3,66
1,1,2,2,60
3,1,1,3,69
2,2,3,4,91
1,1,0,1,33
1,1,2,1,45
2,1,0,2,56
2,0,0,1,37
3,2,1,4,91
2,2,0,4,87
2,1,2,2,56
2,1,0,3,61
2,3,0,5,109
0,2,0,1,30
2,1,0,3,60
1,1,0,3,57
2,2,2,5,94
3,3,3,5,111
2,1,0,3,57
0,1,3,0,33
1,0,2,0,3
0,1,1,1,44
3,1,3,3,81
1,0,0,1,27
0,2,1,2,56
1,1,2,2,55
0,1,0,1,44
2,1,2,2,61
3,3,3,5,114
3,2,0,5,104
2,1,0,2,45
1,2,0,3,64
0,0,1,0,35
0,1,0,2,52
2,1,0,3,64
2,0,1,0,29
1,0,0,1,27
1,3,0,4,86
1,2,3,2,65
0,2,1,3,69
1,1,1,2,49
2,0,1,0,27
1,1,0,0,27
1,3,2,5,103
2,2,0,4,81
1,3,0,4,74
2,1,0,2,48
0,0,0,0,0
0,1,1,0,25
1,2,0,3,56
2,0,3,1,42
1,0,0,0,30
2,0,1,1,44
2,3,0,5,93
2,1,0,3,59
3,1,2,4,96
2,0,0,1,37
1,2,2,3,72
2,3,0,5,87
2,1,3,3,65
2,1,0,2,55
2,2,1,3,77
2,3,1,4,93
2,2,2,4,91
1,2,0,3,71
2,2,1,3,77
1,2,1,3,69
1,1,3,2,57
1,3,0,4,84
2,3,2,5,99
2,1,0,2,53
1,1,0,2,48
2,0,1,2,47
2,3,1,5,98
1,2,2,3,70
1,0,0,0,28
2,0,1,1,38
3,2,2,5,98
3,2,0,4,87
1,1,1,2,48
1,1,2,1,46
3,2,3,5,105
1,1,0,2,57
0,2,2,2,56
1,2,3,3,76
2,1,0,3,70
2,1,3,2,61
1,1,1,2,55
1,2,2,1,51
1,1,3,1,47
1,3,2,5,97
0,3,1,3,72
1,1,0,1,40
1,1,0,2,41
1,1,0,1,33
0,0,0,0,16
2,1,0,3,55
1,1,3,2,60
2,1,0,3,62
2,2,0,3,73
1,3,0,4,89
1,2,2,3,71
2,1,2,2,60
0,3,1,4,80
1,2,2,2,55
1,0,1,0,36
0,0,0,0,14
3,1,3,3,82
1,1,1,1,41
0,2,1,1,40
3,1,1,3,69
2,2,0,3,66
2,1,3,3,77
2,0,1,2,46
0,3,0,3,72
2,3,0,4,78
1,2,2,2,65
0,0,3,0,40
1,2,0,3,63
1,1,0,2,51
2,1,2,2,50
3,1,2,4,86
2,1,1,2,55
1,2,3,3,73
2,1,1,3,66
2,0,0,0,26
0,0,3,0,21
0,1,1,0,19
0,0,3,0,1
1,1,2,2,52
1,2,0,3,62
1,0,0,0,19
2,0,1,0,24
1,1,2,0,29
1,2,2,3,66
0,2,0,2,49
0,2,0,2,45
1,0,0,0,22
1,2,0,3,60
2,2,3,4,83
2,0,0,0,26
1,3,0,3,60
2,1,0,3,51
1,1,1,2,52
1,3,0,3,64
1,2,0,2,55
0,3,2,2,63
0,2,0,2,59
1,2,2,2,58
1,2,2,3,80
1,1,0,2,48
1,2,1,4,79
1,1,0,2,42
1,3,1,4,85
2,2,1,4,87
1,2,0,3,70
1,1,0,2,43
2,2,0,4,70
3,1,2,3,77
2,1,1,3,65
2,2,0,3,71
1,2,3,3,73
1,0,0,1,31
1,3,3,5,107
1,1,2,2,53
1,2,0,3,56
2,2,1,5,100
3,3,0,5,105
1,1,2,3,61
0,2,2,3,64
2,3,2,5,114
2,2,1,3,75
1,1,0,1,41
0,3,0,3,72
1,0,0,0,12
1,2,0,3,66
1,1,2,2,60
2,1,0,2,50
2,1,3,3,69
2,2,0,3,68
1,2,1,4,78
1,2,1,1,43
1,1,2,2,61
2,1,2,3,74
1,2,1,3,75
2,2,0,4,70
3,1,2,3,75
2,1,0,1,37
2,1,0,2,54
2,2,0,5,97
0,2,2,2,60
1,1,0,1,42
1,2,0,2,51
3,1,1,2,54
2,2,0,3,67
0,1,0,1,34
0,2,3,2,54
0,1,0,0,18
0,2,1,2,49
3,1,0,3,65
2,2,0,3,62
3,2,0,4,76
1,1,2,1,49
2,1,0,3,60
1,3,3,4,87
1,0,3,2,62
1,1,0,0,24
0,2,0,0,8
2,0,0,0,15
0,1,0,1,35
2,2,1,4,85
1,2,3,3,79
0,2,1,2,52
1,1,0,1,38
2,0,2,1,47
2,1,0,3,57
0,2,1,2,51
2,1,1,3,62
1,0,0,1,39
3,2,0,5,90
1,0,3,0,28
2,1,0,3,64
1,3,0,4,84
0,1,0,2,46
1,1,0,2,52
1,2,2,3,68
2,1,0,2,41
0,2,1,2,57
2,1,2,3,67
1,1,0,1,39
2,1,0,3,56
1,3,3,4,89
3,1,0,3,60
