A,B,C,D,E
"(19.758, 20.254]","(20.469, 20.979]","(11.467, 11.988]","(103.656, 105.566]","(341.198, 347.334]"
"(20.254, 20.75]","(19.959, 20.469]","(14.071, 14.592]","(99.835, 101.745]","(347.334, 353.471]"
"(18.766, 19.262]","(21.489, 21.999]","(14.592, 15.113]","(101.745, 103.656]","(341.198, 347.334]"
"(19.262, 19.758]","(21.489, 21.999]","(13.551, 14.071]","(103.656, 105.566]","(353.471, 359.607]"
"(17.279, 17.775]","(20.979, 21.489]","(11.467, 11.988]","(99.835, 101.745]","(335.061, 341.198]"
"(14.799, 15.295]","(20.979, 21.489]","(16.676, 17.197]","(92.193, 94.103]","(328.925, 335.061]"
"(20.254, 20.75]","(20.979, 21.489]","(13.551, 14.071]","(103.656, 105.566]","(353.471, 359.607]"
"(17.775, 18.27]","(24.039, 24.549]","(13.03, 13.551]","(105.566, 107.477]","(347.334, 353.471]"
"(20.75, 21.246]","(17.919, 18.429]","(13.551, 14.071]","(96.014, 97.924]","(322.789, 328.925]"
"(21.741, 22.237]","(19.959, 20.469]","(12.509, 13.03]","(99.835, 101.745]","(341.198, 347.334]"
"(19.758, 20.254]","(20.469, 20.979]","(16.676, 17.197]","(99.835, 101.745]","(353.471, 359.607]"
"(20.254, 20.75]","(19.449, 19.959]","(11.467, 11.988]","(97.924, 99.835]","(328.925, 335.061]"
"(16.783, 17.279]","(19.959, 20.469]","(17.197, 17.718]","(94.103, 96.014]","(335.061, 341.198]"
"(21.246, 21.741]","(20.469, 20.979]","(16.155, 16.676]","(109.387, 111.298]","(371.88, 378.016]"
"(16.287, 16.783]","(18.939, 19.449]","(16.155, 16.676]","(90.282, 92.193]","(322.789, 328.925]"
"(18.766, 19.262]","(21.999, 22.509]","(14.071, 14.592]","(99.835, 101.745]","(341.198, 347.334]"
"(17.775, 18.27]","(18.939, 19.449]","(17.197, 17.718]","(92.193, 94.103]","(328.925, 335.061]"
"(19.758, 20.254]","(20.469, 20.979]","(12.509, 13.03]","(101.745, 103.656]","(341.198, 347.334]"
"(19.262, 19.758]","(20.469, 20.979]","(15.634, 16.155]","(101.745, 103.656]","(359.607, 365.743]"
"(16.783, 17.279]","(19.449, 19.959]","(13.551, 14.071]","(90.282, 92.193]","(310.516, 316.652]"
"(18.766, 19.262]","(18.939, 19.449]","(15.634, 16.155]","(97.924, 99.835]","(341.198, 347.334]"
"(16.783, 17.279]","(16.39, 16.9]","(15.113, 15.634]","(84.551, 86.462]","(298.243, 304.379]"
"(18.27, 18.766]","(15.37, 15.88]","(15.113, 15.634]","(84.551, 86.462]","(292.107, 298.243]"
"(20.254, 20.75]","(18.939, 19.449]","(13.551, 14.071]","(96.014, 97.924]","(328.925, 335.061]"
"(16.783, 17.279]","(17.919, 18.429]","(14.071, 14.592]","(86.462, 88.372]","(298.243, 304.379]"
"(23.229, 23.725]","(17.919, 18.429]","(14.071, 14.592]","(101.745, 103.656]","(347.334, 353.471]"
"(18.766, 19.262]","(19.449, 19.959]","(11.467, 11.988]","(97.924, 99.835]","(328.925, 335.061]"
"(21.246, 21.741]","(21.489, 21.999]","(13.03, 13.551]","(105.566, 107.477]","(359.607, 365.743]"
"(24.221, 24.716]","(19.449, 19.959]","(16.676, 17.197]","(105.566, 107.477]","(365.743, 371.88]"
"(16.287, 16.783]","(16.39, 16.9]","(14.071, 14.592]","(80.73, 82.641]","(285.97, 292.107]"
"(18.766, 19.262]","(18.429, 18.939]","(15.634, 16.155]","(92.193, 94.103]","(328.925, 335.061]"
"(19.262, 19.758]","(23.529, 24.039]","(15.634, 16.155]","(113.208, 115.119]","(396.425, 402.562]"
"(17.775, 18.27]","(17.919, 18.429]","(16.676, 17.197]","(90.282, 92.193]","(322.789, 328.925]"
"(21.741, 22.237]","(19.449, 19.959]","(14.592, 15.113]","(101.745, 103.656]","(347.334, 353.471]"
"(19.262, 19.758]","(18.429, 18.939]","(16.676, 17.197]","(97.924, 99.835]","(341.198, 347.334]"
"(22.237, 22.733]","(19.449, 19.959]","(15.634, 16.155]","(103.656, 105.566]","(359.607, 365.743]"
"(18.766, 19.262]","(24.039, 24.549]","(11.467, 11.988]","(107.477, 109.387]","(359.607, 365.743]"
"(20.254, 20.75]","(20.979, 21.489]","(13.03, 13.551]","(103.656, 105.566]","(353.471, 359.607]"
"(18.766, 19.262]","(18.939, 19.449]","(10.946, 11.467]","(90.282, 92.193]","(304.379, 310.516]"
"(18.766, 19.262]","(19.449, 19.959]","(13.03, 13.551]","(99.835, 101.745]","(341.198, 347.334]"
"(20.254, 20.75]","(22.509, 23.019]","(16.155, 16.676]","(111.298, 113.208]","(378.016, 384.152]"
"(20.75, 21.246]","(18.939, 19.449]","(14.071, 14.592]","(97.924, 99.835]","(328.925, 335.061]"
"(18.27, 18.766]","(20.469, 20.979]","(13.551, 14.071]","(97.924, 99.835]","(335.061, 341.198]"
"(18.27, 18.766]","(21.999, 22.509]","(18.239, 18.76]","(97.924, 99.835]","(347.334, 353.471]"
"(18.27, 18.766]","(20.469, 20.979]","(14.071, 14.592]","(101.745, 103.656]","(347.334, 353.471]"
"(19.262, 19.758]","(18.939, 19.449]","(10.946, 11.467]","(94.103, 96.014]","(316.652, 322.789]"
"(16.783, 17.279]","(20.469, 20.979]","(13.551, 14.071]","(97.924, 99.835]","(335.061, 341.198]"
"(19.262, 19.758]","(19.449, 19.959]","(14.071, 14.592]","(96.014, 97.924]","(335.061, 341.198]"
"(22.237, 22.733]","(20.469, 20.979]","(17.718, 18.239]","(103.656, 105.566]","(365.743, 371.88]"
"(17.279, 17.775]","(20.979, 21.489]","(11.467, 11.988]","(97.924, 99.835]","(322.789, 328.925]"
"(19.262, 19.758]","(19.449, 19.959]","(14.592, 15.113]","(97.924, 99.835]","(335.061, 341.198]"
"(23.229, 23.725]","(18.429, 18.939]","(14.592, 15.113]","(103.656, 105.566]","(359.607, 365.743]"
"(18.766, 19.262]","(21.489, 21.999]","(13.03, 13.551]","(99.835, 101.745]","(341.198, 347.334]"
"(17.775, 18.27]","(20.469, 20.979]","(14.592, 15.113]","(99.835, 101.745]","(341.198, 347.334]"
"(20.254, 20.75]","(20.979, 21.489]","(14.592, 15.113]","(103.656, 105.566]","(353.471, 359.607]"
"(19.758, 20.254]","(19.959, 20.469]","(15.113, 15.634]","(99.835, 101.745]","(347.334, 353.471]"
"(21.246, 21.741]","(22.509, 23.019]","(11.988, 12.509]","(109.387, 111.298]","(359.607, 365.743]"
"(16.783, 17.279]","(21.999, 22.509]","(16.155, 16.676]","(97.924, 99.835]","(341.198, 347.334]"
"(19.758, 20.254]","(19.449, 19.959]","(10.946, 11.467]","(99.835, 101.745]","(328.925, 335.061]"
"(19.758, 20.254]","(18.939, 19.449]","(19.802, 20.322]","(94.103, 96.014]","(341.198, 347.334]"
"(19.758, 20.254]","(21.489, 21.999]","(13.03, 13.551]","(107.477, 109.387]","(359.607, 365.743]"
"(18.27, 18.766]","(18.939, 19.449]","(16.155, 16.676]","(97.924, 99.835]","(347.334, 353.471]"
"(20.254, 20.75]","(21.489, 21.999]","(14.592, 15.113]","(103.656, 105.566]","(359.607, 365.743]"
"(22.237, 22.733]","(18.429, 18.939]","(9.383, 9.904]","(96.014, 97.924]","(316.652, 322.789]"
"(19.758, 20.254]","(19.449, 19.959]","(9.383, 9.904]","(101.745, 103.656]","(335.061, 341.198]"
"(20.254, 20.75]","(19.449, 19.959]","(15.113, 15.634]","(97.924, 99.835]","(335.061, 341.198]"
"(20.254, 20.75]","(17.409, 17.919]","(16.676, 17.197]","(94.103, 96.014]","(335.061, 341.198]"
"(19.262, 19.758]","(19.959, 20.469]","(11.988, 12.509]","(99.835, 101.745]","(335.061, 341.198]"
"(18.27, 18.766]","(21.999, 22.509]","(15.113, 15.634]","(99.835, 101.745]","(347.334, 353.471]"
"(20.254, 20.75]","(25.569, 26.079]","(15.634, 16.155]","(118.94, 120.85]","(408.698, 414.834]"
"(22.733, 23.229]","(18.939, 19.449]","(12.509, 13.03]","(103.656, 105.566]","(347.334, 353.471]"
"(21.246, 21.741]","(19.959, 20.469]","(12.509, 13.03]","(101.745, 103.656]","(347.334, 353.471]"
"(19.262, 19.758]","(21.489, 21.999]","(13.03, 13.551]","(101.745, 103.656]","(347.334, 353.471]"
"(22.237, 22.733]","(18.429, 18.939]","(12.509, 13.03]","(101.745, 103.656]","(341.198, 347.334]"
"(21.741, 22.237]","(23.019, 23.529]","(17.197, 17.718]","(113.208, 115.119]","(390.289, 396.425]"
