A,B,C,D,E
"(19.924, 20.595]","(12.051, 12.947]","(11.592, 12.338]","(83.347, 86.147]","(275.075, 285.383]"
"(21.638, 22.185]","(22.837, 23.538]","(2.353, 5.039]","(110.097, 112.388]","(338.248, 344.397]"
"(17.113, 17.756]","(12.051, 12.947]","(21.982, 23.114]","(77.567, 80.353]","(308.563, 316.866]"
"(18.239, 18.683]","(14.743, 15.53]","(17.158, 17.862]","(80.353, 83.347]","(285.383, 295.665]"
"(10.948, 12.432]","(13.776, 14.743]","(11.592, 12.338]","(21.005, 53.47]","(95.482, 200.052]"
"(-1.674, 7.058]","(21.557, 22.156]","(8.678, 9.466]","(53.47, 60.338]","(200.052, 222.289]"
"(21.638, 22.185]","(22.837, 23.538]","(18.557, 19.097]","(115.307, 117.553]","(391.17, 402.467]"
"(13.39, 14.1]","(26.651, 27.613]","(12.94, 13.569]","(110.097, 112.388]","(376.84, 383.644]"
"(22.185, 22.839]","(27.613, 28.666]","(9.466, 10.234]","(124.877, 128.103]","(402.467, 412.003]"
"(25.888, 27.014]","(9.127, 10.732]","(17.158, 17.862]","(80.353, 83.347]","(295.665, 302.529]"
"(19.39, 19.924]","(22.837, 23.538]","(6.545, 7.789]","(95.602, 97.941]","(308.563, 316.866]"
"(21.638, 22.185]","(17.327, 18.156]","(12.94, 13.569]","(90.443, 92.879]","(302.529, 308.563]"
"(9.19, 10.948]","(14.743, 15.53]","(27.774, 41.407]","(60.338, 64.336]","(251.669, 262.522]"
"(24.977, 25.888]","(21.557, 22.156]","(17.158, 17.862]","(124.877, 128.103]","(423.684, 435.427]"
"(7.058, 9.19]","(22.837, 23.538]","(9.466, 10.234]","(88.3, 90.443]","(295.665, 302.529]"
"(16.523, 17.113]","(7.195, 9.127]","(14.181, 14.696]","(60.338, 64.336]","(222.289, 238.939]"
"(12.432, 13.39]","(-1.4829999999999999, 7.195]","(20.496, 21.298]","(21.005, 53.47]","(95.482, 200.052]"
"(19.924, 20.595]","(28.666, 30.172]","(16.357, 17.158]","(128.103, 132.816]","(435.427, 450.407]"
"(18.683, 19.39]","(19.23, 19.776]","(12.338, 12.94]","(92.879, 95.602]","(316.866, 324.246]"
"(7.058, 9.19]","(24.236, 25.058]","(14.696, 15.366]","(95.602, 97.941]","(330.976, 338.248]"
"(15.11, 15.882]","(24.236, 25.058]","(17.862, 18.557]","(97.941, 100.085]","(363.137, 370.334]"
"(9.19, 10.948]","(19.776, 20.336]","(24.249, 25.647]","(90.443, 92.879]","(344.397, 351.365]"
"(15.11, 15.882]","(19.776, 20.336]","(23.114, 24.249]","(92.879, 95.602]","(351.365, 357.401]"
"(22.185, 22.839]","(21.557, 22.156]","(17.862, 18.557]","(103.63, 105.92]","(376.84, 383.644]"
