A,B,C,D,E
"(20.037, 21.587]","(12.192, 13.711]","(10.895, 12.501]","(83.857, 89.095]","(277.487, 294.033]"
"(21.587, 23.138]","(22.827, 24.347]","(2.866, 4.472]","(110.045, 115.283]","(327.125, 343.67]"
"(16.935, 18.486]","(12.192, 13.711]","(22.136, 23.742]","(78.62, 83.857]","(310.579, 327.125]"
"(18.486, 20.037]","(15.231, 16.75]","(15.713, 17.319]","(78.62, 83.857]","(277.487, 294.033]"
"(10.732, 12.283]","(13.711, 15.231]","(10.895, 12.501]","(52.432, 57.669]","(178.212, 194.758]"
"(1.428, 2.979]","(21.308, 22.827]","(7.684, 9.29]","(52.432, 57.669]","(194.758, 211.304]"
"(21.587, 23.138]","(22.827, 24.347]","(17.319, 18.925]","(115.283, 120.52]","(393.308, 409.854]"
"(13.834, 15.384]","(25.866, 27.385]","(12.501, 14.107]","(110.045, 115.283]","(376.762, 393.308]"
"(21.587, 23.138]","(27.385, 28.905]","(9.29, 10.895]","(125.758, 130.995]","(409.854, 426.399]"
"(26.239, 27.79]","(9.153, 10.673]","(15.713, 17.319]","(78.62, 83.857]","(294.033, 310.579]"
"(18.486, 20.037]","(22.827, 24.347]","(6.078, 7.684]","(94.332, 99.57]","(310.579, 327.125]"
"(21.587, 23.138]","(16.75, 18.269]","(12.501, 14.107]","(89.095, 94.332]","(294.033, 310.579]"
"(9.182, 10.732]","(13.711, 15.231]","(28.56, 30.166]","(57.669, 62.907]","(244.396, 260.941]"
"(24.689, 26.239]","(21.308, 22.827]","(17.319, 18.925]","(125.758, 130.995]","(409.854, 426.399]"
"(7.631, 9.182]","(22.827, 24.347]","(9.29, 10.895]","(83.857, 89.095]","(294.033, 310.579]"
"(15.384, 16.935]","(6.115, 7.634]","(14.107, 15.713]","(57.669, 62.907]","(211.304, 227.85]"
"(12.283, 13.834]","(3.076, 4.595]","(20.53, 22.136]","(36.719, 41.957]","(161.667, 178.212]"
"(20.037, 21.587]","(28.905, 30.424]","(15.713, 17.319]","(125.758, 130.995]","(442.945, 459.491]"
"(18.486, 20.037]","(18.269, 19.789]","(10.895, 12.501]","(89.095, 94.332]","(310.579, 327.125]"
"(7.631, 9.182]","(24.347, 25.866]","(14.107, 15.713]","(94.332, 99.57]","(327.125, 343.67]"
"(15.384, 16.935]","(24.347, 25.866]","(17.319, 18.925]","(94.332, 99.57]","(360.216, 376.762]"
"(9.182, 10.732]","(19.789, 21.308]","(23.742, 25.348]","(89.095, 94.332]","(343.67, 360.216]"
"(15.384, 16.935]","(19.789, 21.308]","(22.136, 23.742]","(94.332, 99.57]","(343.67, 360.216]"
"(21.587, 23.138]","(21.308, 22.827]","(17.319, 18.925]","(104.807, 110.045]","(376.762, 393.308]"
