A,B,C,D,E
1,0,1,1,108
2,2,0,2,171
1,0,3,1,144
1,1,2,1,114
0,0,1,0,20
0,2,0,0,32
2,2,2,3,228
0,3,1,2,207
2,3,0,3,237
2,0,2,1,129
1,2,0,2,143
2,1,1,1,134
0,1,3,0,84
2,2,2,3,252
0,2,0,1,128
1,0,1,0,51
0,0,3,0,14
1,3,2,3,271
1,1,1,2,149
0,2,1,2,164
0,2,2,2,191
0,1,3,1,174
0,1,3,2,182
2,2,2,2,209
0,3,2,2,198
3,0,2,0,102
1,0,1,0,36
2,0,0,0,52
3,0,0,2,143
0,3,0,3,202
1,1,2,2,199
1,1,1,1,116
0,2,0,1,122
3,1,2,3,232
1,1,0,1,95
3,3,3,3,343
0,3,0,3,243
2,2,3,3,272
1,1,1,2,143
1,1,3,2,206
2,0,2,0,97
2,1,3,2,234
0,1,1,1,124
0,2,3,2,217
0,1,1,1,95
1,2,1,2,165
0,1,2,1,124
1,1,1,2,148
3,1,1,2,183
0,2,1,2,151
1,2,3,2,219
3,2,0,3,278
0,1,0,1,92
0,1,3,0,132
2,1,2,1,163
1,2,0,2,165
2,3,2,3,285
0,2,1,1,137
1,0,2,0,80
1,3,0,3,214
1,1,1,2,169
0,0,3,0,80
2,3,2,3,228
3,1,2,3,244
1,3,3,3,246
2,2,0,1,128
2,1,3,2,187
1,2,1,2,196
0,2,1,2,149
2,0,2,0,106
3,2,2,3,249
2,2,0,2,147
1,3,0,3,154
3,2,0,2,173
2,0,2,1,121
3,3,1,3,253
0,1,0,1,86
2,3,2,3,325
3,1,2,3,249
3,0,1,2,171
1,2,1,2,202
0,3,0,3,214
0,3,2,2,201
1,2,2,2,209
1,3,0,3,286
2,1,1,2,186
1,0,0,0,30
0,0,3,0,69
1,1,0,1,82
1,1,3,1,117
1,2,3,3,258
0,2,2,1,164
1,0,2,0,67
0,1,1,2,143
1,2,3,2,152
0,2,2,1,145
2,2,3,2,251
2,3,1,3,322
0,1,0,0,41
2,0,2,1,128
1,3,3,3,289
2,3,2,3,271
2,3,2,3,259
2,1,3,3,241
0,1,1,1,115
3,2,2,3,237
0,2,3,2,226
1,3,3,3,258
2,2,1,3,239
0,1,2,0,42
3,0,1,2,174
0,0,1,0,50
1,3,1,3,228
3,3,1,3,317
0,3,1,2,156
0,1,3,0,78
2,1,2,2,177
0,0,3,0,60
0,0,3,0,67
1,3,3,2,226
2,0,3,0,74
1,3,0,3,178
2,0,3,1,130
0,3,3,3,236
3,0,1,0,29
0,0,2,0,39
1,2,3,2,206
3,2,0,3,287
1,2,1,2,146
2,1,3,2,171
0,1,3,1,136
0,0,1,0,35
0,1,1,1,81
1,1,0,1,46
3,3,3,3,278
2,1,3,2,192
2,3,0,3,239
3,2,1,3,281
2,0,2,0,46
1,1,3,2,193
2,1,0,2,146
2,0,2,1,124
1,3,3,2,241
2,1,1,2,157
1,3,2,3,265
1,1,3,2,212
3,1,1,2,158
1,0,0,0,54
2,2,0,2,172
1,1,1,2,174
2,1,1,1,100
0,0,3,0,10
2,3,0,2,178
1,1,0,2,161
2,2,1,3,210
1,3,3,3,255
