A,B
"(0.699, 4.3]","(8.067, 10.467]"
"(4.3, 5.2]","(8.067, 10.467]"
"(5.2, 6.8]","(0.849, 8.067]"
"(8.5, 16.6]","(10.467, 12.7]"
"(5.2, 6.8]","(8.067, 10.467]"
"(4.3, 5.2]","(8.067, 10.467]"
"(4.3, 5.2]","(12.7, 15.69]"
"(8.5, 16.6]","(8.067, 10.467]"
"(8.5, 16.6]","(10.467, 12.7]"
"(6.8, 8.5]","(8.067, 10.467]"
"(4.3, 5.2]","(0.849, 8.067]"
"(6.8, 8.5]","(8.067, 10.467]"
"(5.2, 6.8]","(10.467, 12.7]"
"(5.2, 6.8]","(12.7, 15.69]"
"(5.2, 6.8]","(12.7, 15.69]"
"(6.8, 8.5]","(12.7, 15.69]"
"(5.2, 6.8]","(0.849, 8.067]"
"(6.8, 8.5]","(15.69, 23.8]"
"(6.8, 8.5]","(8.067, 10.467]"
"(6.8, 8.5]","(10.467, 12.7]"
"(6.8, 8.5]","(10.467, 12.7]"
"(6.8, 8.5]","(12.7, 15.69]"
"(4.3, 5.2]","(8.067, 10.467]"
"(4.3, 5.2]","(8.067, 10.467]"
"(5.2, 6.8]","(10.467, 12.7]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(8.067, 10.467]"
"(8.5, 16.6]","(8.067, 10.467]"
"(0.699, 4.3]","(8.067, 10.467]"
"(4.3, 5.2]","(10.467, 12.7]"
"(4.3, 5.2]","(10.467, 12.7]"
"(4.3, 5.2]","(10.467, 12.7]"
"(5.2, 6.8]","(8.067, 10.467]"
"(5.2, 6.8]","(15.69, 23.8]"
"(6.8, 8.5]","(10.467, 12.7]"
"(6.8, 8.5]","(10.467, 12.7]"
"(4.3, 5.2]","(10.467, 12.7]"
"(8.5, 16.6]","(10.467, 12.7]"
"(6.8, 8.5]","(8.067, 10.467]"
"(4.3, 5.2]","(8.067, 10.467]"
"(5.2, 6.8]","(10.467, 12.7]"
"(8.5, 16.6]","(10.467, 12.7]"
"(5.2, 6.8]","(0.849, 8.067]"
"(6.8, 8.5]","(12.7, 15.69]"
"(5.2, 6.8]","(10.467, 12.7]"
"(5.2, 6.8]","(12.7, 15.69]"
"(0.699, 4.3]","(8.067, 10.467]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(5.2, 6.8]","(8.067, 10.467]"
"(4.3, 5.2]","(8.067, 10.467]"
"(4.3, 5.2]","(0.849, 8.067]"
"(0.699, 4.3]","(8.067, 10.467]"
"(4.3, 5.2]","(12.7, 15.69]"
"(0.699, 4.3]","(15.69, 23.8]"
"(4.3, 5.2]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(12.7, 15.69]"
"(5.2, 6.8]","(0.849, 8.067]"
"(4.3, 5.2]","(0.849, 8.067]"
"(5.2, 6.8]","(8.067, 10.467]"
"(4.3, 5.2]","(8.067, 10.467]"
"(5.2, 6.8]","(10.467, 12.7]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(8.067, 10.467]"
"(8.5, 16.6]","(15.69, 23.8]"
"(0.699, 4.3]","(10.467, 12.7]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(8.067, 10.467]"
"(4.3, 5.2]","(12.7, 15.69]"
"(4.3, 5.2]","(10.467, 12.7]"
"(4.3, 5.2]","(10.467, 12.7]"
"(4.3, 5.2]","(10.467, 12.7]"
"(4.3, 5.2]","(0.849, 8.067]"
"(4.3, 5.2]","(0.849, 8.067]"
"(4.3, 5.2]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(0.849, 8.067]"
"(0.699, 4.3]","(8.067, 10.467]"
"(4.3, 5.2]","(10.467, 12.7]"
"(6.8, 8.5]","(10.467, 12.7]"
"(5.2, 6.8]","(0.849, 8.067]"
"(0.699, 4.3]","(8.067, 10.467]"
"(6.8, 8.5]","(15.69, 23.8]"
"(6.8, 8.5]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(6.8, 8.5]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(12.7, 15.69]"
"(5.2, 6.8]","(10.467, 12.7]"
"(6.8, 8.5]","(10.467, 12.7]"
"(6.8, 8.5]","(15.69, 23.8]"
"(8.5, 16.6]","(12.7, 15.69]"
"(8.5, 16.6]","(12.7, 15.69]"
"(5.2, 6.8]","(12.7, 15.69]"
"(8.5, 16.6]","(12.7, 15.69]"
"(5.2, 6.8]","(12.7, 15.69]"
"(8.5, 16.6]","(12.7, 15.69]"
"(6.8, 8.5]","(12.7, 15.69]"
"(5.2, 6.8]","(12.7, 15.69]"
"(6.8, 8.5]","(12.7, 15.69]"
"(8.5, 16.6]","(12.7, 15.69]"
"(6.8, 8.5]","(12.7, 15.69]"
"(5.2, 6.8]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(6.8, 8.5]","(15.69, 23.8]"
"(5.2, 6.8]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(12.7, 15.69]"
"(6.8, 8.5]","(15.69, 23.8]"
"(6.8, 8.5]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(12.7, 15.69]"
"(8.5, 16.6]","(12.7, 15.69]"
"(6.8, 8.5]","(15.69, 23.8]"
"(5.2, 6.8]","(15.69, 23.8]"
"(5.2, 6.8]","(10.467, 12.7]"
"(4.3, 5.2]","(10.467, 12.7]"
"(8.5, 16.6]","(15.69, 23.8]"
"(8.5, 16.6]","(15.69, 23.8]"
"(6.8, 8.5]","(15.69, 23.8]"
