A,B
"(3.2, 4.3]","(8.067, 9.3]"
"(4.3, 4.7]","(9.3, 10.467]"
"(6.033, 6.8]","(6.333, 8.067]"
"(9.27, 16.6]","(11.767, 12.7]"
"(5.2, 6.033]","(8.067, 9.3]"
"(4.3, 4.7]","(9.3, 10.467]"
"(4.3, 4.7]","(12.7, 14.5]"
"(8.5, 9.27]","(8.067, 9.3]"
"(8.5, 9.27]","(10.467, 11.767]"
"(6.8, 7.77]","(9.3, 10.467]"
"(4.7, 5.2]","(6.333, 8.067]"
"(7.77, 8.5]","(8.067, 9.3]"
"(5.2, 6.033]","(10.467, 11.767]"
"(5.2, 6.033]","(14.5, 15.69]"
"(6.033, 6.8]","(12.7, 14.5]"
"(7.77, 8.5]","(12.7, 14.5]"
"(6.033, 6.8]","(6.333, 8.067]"
"(6.8, 7.77]","(16.35, 23.8]"
"(6.8, 7.77]","(9.3, 10.467]"
"(6.8, 7.77]","(10.467, 11.767]"
"(6.8, 7.77]","(10.467, 11.767]"
"(6.8, 7.77]","(12.7, 14.5]"
"(4.7, 5.2]","(8.067, 9.3]"
"(4.7, 5.2]","(8.067, 9.3]"
"(6.033, 6.8]","(10.467, 11.767]"
"(0.699, 3.2]","(0.849, 6.333]"
"(0.699, 3.2]","(8.067, 9.3]"
"(8.5, 9.27]","(9.3, 10.467]"
"(0.699, 3.2]","(8.067, 9.3]"
"(4.7, 5.2]","(11.767, 12.7]"
"(4.7, 5.2]","(11.767, 12.7]"
"(4.7, 5.2]","(11.767, 12.7]"
"(5.2, 6.033]","(8.067, 9.3]"
"(6.033, 6.8]","(16.35, 23.8]"
"(7.77, 8.5]","(11.767, 12.7]"
"(6.8, 7.77]","(10.467, 11.767]"
"(4.7, 5.2]","(10.467, 11.767]"
"(9.27, 16.6]","(11.767, 12.7]"
"(6.8, 7.77]","(8.067, 9.3]"
"(4.3, 4.7]","(9.3, 10.467]"
"(5.2, 6.033]","(10.467, 11.767]"
"(8.5, 9.27]","(11.767, 12.7]"
"(6.033, 6.8]","(6.333, 8.067]"
"(7.77, 8.5]","(12.7, 14.5]"
"(5.2, 6.033]","(11.767, 12.7]"
"(5.2, 6.033]","(14.5, 15.69]"
"(3.2, 4.3]","(9.3, 10.467]"
"(0.699, 3.2]","(6.333, 8.067]"
"(3.2, 4.3]","(0.849, 6.333]"
"(5.2, 6.033]","(9.3, 10.467]"
"(4.3, 4.7]","(9.3, 10.467]"
"(4.3, 4.7]","(6.333, 8.067]"
"(3.2, 4.3]","(8.067, 9.3]"
"(4.7, 5.2]","(12.7, 14.5]"
"(3.2, 4.3]","(16.35, 23.8]"
"(4.3, 4.7]","(6.333, 8.067]"
"(3.2, 4.3]","(6.333, 8.067]"
"(3.2, 4.3]","(12.7, 14.5]"
"(5.2, 6.033]","(0.849, 6.333]"
"(4.3, 4.7]","(0.849, 6.333]"
"(5.2, 6.033]","(8.067, 9.3]"
"(4.7, 5.2]","(8.067, 9.3]"
"(6.033, 6.8]","(10.467, 11.767]"
"(3.2, 4.3]","(6.333, 8.067]"
"(3.2, 4.3]","(9.3, 10.467]"
"(9.27, 16.6]","(16.35, 23.8]"
"(0.699, 3.2]","(11.767, 12.7]"
"(0.699, 3.2]","(0.849, 6.333]"
"(0.699, 3.2]","(9.3, 10.467]"
"(4.3, 4.7]","(12.7, 14.5]"
"(4.7, 5.2]","(11.767, 12.7]"
"(4.3, 4.7]","(10.467, 11.767]"
"(4.3, 4.7]","(10.467, 11.767]"
"(4.3, 4.7]","(0.849, 6.333]"
"(4.3, 4.7]","(0.849, 6.333]"
"(4.7, 5.2]","(6.333, 8.067]"
"(0.699, 3.2]","(0.849, 6.333]"
"(0.699, 3.2]","(6.333, 8.067]"
"(0.699, 3.2]","(0.849, 6.333]"
"(3.2, 4.3]","(0.849, 6.333]"
"(3.2, 4.3]","(0.849, 6.333]"
"(0.699, 3.2]","(0.849, 6.333]"
"(0.699, 3.2]","(6.333, 8.067]"
"(0.699, 3.2]","(6.333, 8.067]"
"(0.699, 3.2]","(0.849, 6.333]"
"(3.2, 4.3]","(9.3, 10.467]"
"(4.7, 5.2]","(10.467, 11.767]"
"(6.8, 7.77]","(11.767, 12.7]"
"(5.2, 6.033]","(0.849, 6.333]"
"(3.2, 4.3]","(8.067, 9.3]"
"(6.8, 7.77]","(16.35, 23.8]"
"(7.77, 8.5]","(16.35, 23.8]"
"(9.27, 16.6]","(15.69, 16.35]"
"(9.27, 16.6]","(15.69, 16.35]"
"(7.77, 8.5]","(15.69, 16.35]"
"(8.5, 9.27]","(15.69, 16.35]"
"(9.27, 16.6]","(12.7, 14.5]"
"(6.033, 6.8]","(11.767, 12.7]"
"(7.77, 8.5]","(11.767, 12.7]"
"(7.77, 8.5]","(16.35, 23.8]"
"(8.5, 9.27]","(14.5, 15.69]"
"(8.5, 9.27]","(14.5, 15.69]"
"(5.2, 6.033]","(12.7, 14.5]"
"(9.27, 16.6]","(14.5, 15.69]"
"(6.033, 6.8]","(12.7, 14.5]"
"(9.27, 16.6]","(12.7, 14.5]"
"(7.77, 8.5]","(14.5, 15.69]"
"(6.033, 6.8]","(14.5, 15.69]"
"(6.8, 7.77]","(14.5, 15.69]"
"(8.5, 9.27]","(14.5, 15.69]"
"(7.77, 8.5]","(14.5, 15.69]"
"(6.033, 6.8]","(16.35, 23.8]"
"(9.27, 16.6]","(15.69, 16.35]"
"(8.5, 9.27]","(15.69, 16.35]"
"(8.5, 9.27]","(16.35, 23.8]"
"(7.77, 8.5]","(15.69, 16.35]"
"(6.033, 6.8]","(15.69, 16.35]"
"(8.5, 9.27]","(15.69, 16.35]"
"(8.5, 9.27]","(14.5, 15.69]"
"(7.77, 8.5]","(16.35, 23.8]"
"(6.8, 7.77]","(15.69, 16.35]"
"(8.5, 9.27]","(15.69, 16.35]"
"(9.27, 16.6]","(14.5, 15.69]"
"(8.5, 9.27]","(14.5, 15.69]"
"(7.77, 8.5]","(16.35, 23.8]"
"(6.033, 6.8]","(16.35, 23.8]"
"(5.2, 6.033]","(11.767, 12.7]"
"(4.7, 5.2]","(10.467, 11.767]"
"(9.27, 16.6]","(16.35, 23.8]"
"(9.27, 16.6]","(15.69, 16.35]"
"(6.8, 7.77]","(15.69, 16.35]"
